         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -27          3         16          1      54.78       3.46      48.09       1.61      41.57       1.61      61.02       1.61      19.45       1.61       0.94      48.26       1.61
       -27          3         17          0      29.82       4.90      29.50       0.98      25.41       0.98      25.41       0.98       0.00       0.00       0.00      29.63       0.98
       -27          3         18          0      29.32       4.50      43.32       4.60      37.10       4.60      37.10       4.60       0.00       0.00       0.00      43.18       4.60
       -27          3         19          1     124.60       8.11      98.21       5.23      83.60       5.23     161.82       5.23      78.22       5.23       0.98      97.79       5.23
       -27          3         20          1      61.17       4.02      32.08       5.02      27.19       5.02      85.35       5.02      58.16       5.02       0.92      32.51       5.02
       -27          4          7          1      45.68       3.51      29.13       0.44      24.57       0.44      55.98       0.44      31.40       0.44       0.88      29.18       0.44
       -27          4          8          1      41.65       3.82      37.26       4.52      31.60       4.52      43.10       4.52      11.50       4.52       0.90      37.46       4.52
       -27          4          9          1      83.81       4.10      66.33       3.95      56.43       3.95     106.47       3.95      50.05       3.95       0.97      66.35       3.95
       -27          4         10          1      27.39       4.52      23.58       3.77      20.06       3.77      18.45       3.77       1.61       0.62       0.70      23.10       3.76
       -27          4         11          1      33.25       3.90      26.96       1.96      23.04       1.96      30.12       1.96       7.07       1.96       0.80      26.98       1.96
       -27          4         12          1      46.69       5.80      40.98       3.15      35.01       3.15      49.72       3.15      14.70       3.15       0.91      40.61       3.15
       -27          4         13          1      44.90       4.00      25.91       5.34      22.17       5.34      54.21       5.34      32.04       5.34       0.85      25.96       5.34
       -27          4         14          1      53.75       4.15      68.14       0.36      58.16       0.36      44.60       0.36      13.57       3.50       0.96      67.63       0.37
       -27          4         15          1      54.72       5.65      49.22       0.87      41.97       0.87      60.53       0.87      18.56       0.87       0.94      49.19       0.88
       -27          4         16          1      29.18       4.84      27.69       1.63      23.55       1.63      21.45       1.63       2.10       4.77       0.77      27.73       1.62
       -27          4         17          1      42.46       3.91      37.18       2.39      31.48       2.39      44.82       2.39      13.33       2.39       0.90      37.11       2.39
       -26          0          1          1       7.64       5.53      47.61       3.14      42.76       3.14      35.89       0.00      78.65       0.00       0.45      48.27       3.14
       -26          0          2          0      45.08       5.40      40.36       0.00      36.54       6.28      36.54       6.28       0.00       0.00       0.00      39.81       6.28
       -26          0          3          1      29.32       8.25      45.91       0.00      41.93       6.28      12.18       6.28      29.75       3.14       0.92      45.02       6.28
       -26          0          4          1      46.43       5.40      12.14       3.14      11.17       3.14      44.51       3.14      33.34       3.14       0.60      11.52       3.14
       -26          0          5          1      25.80       8.93      22.07       3.14      20.46       3.14       8.82       3.14      11.63       0.00       0.57      21.49       3.14
       -26          0          6          1      22.27       9.23      15.03       3.14      14.03       3.14       1.77       3.14      12.26       0.00       0.35      15.30       3.14
       -26          0          7          1      33.53       8.94      22.10       3.14      20.71       3.14      24.36       3.14       3.65       3.14       0.67      20.85       3.14
       -26          0          8          1      26.19       8.76       9.11       0.00       8.57       6.28       4.78       6.28       3.79       3.14       0.25       8.66       6.28
       -26          0          9          1      70.03       4.61      52.62       0.00      49.64       0.00      90.35       0.00      40.71       0.00       1.00      52.95       0.00
       -26          0         10          1      63.76       4.55      35.54       0.00      33.54       6.28      92.51       6.28      58.98       6.28       0.99      34.99       6.28
       -26          0         11          1      31.44       7.64      14.50       0.00      13.70       0.00      14.96       0.00       1.26       0.00       0.46      15.12       0.00
       -26          0         12          1      84.24       4.87      54.30       3.14      51.26       3.14     117.22       3.14      65.96       3.14       1.00      54.47       3.14
       -26          0         14          1      62.25       4.51      92.34       3.14      87.14       3.14      37.36       3.14      49.78       0.00       1.00      92.10       3.14
       -26          0         15          1      16.67       8.77      32.27       3.14      30.45       3.14      12.98       0.00      43.43       0.00       0.52      32.16       3.14
       -26          0         16          1      17.90       8.96      24.24       0.00      22.81       0.00       7.06       3.14      29.87       3.14       0.44      24.76       0.00
       -26          0         17          1      46.47       5.26      78.05       3.14      73.16       3.14      19.75       3.14      53.40       0.00       1.00      78.01       3.14
       -26          0         18          1      31.79       7.35      12.52       0.00      11.67       6.28      15.56       6.28       3.89       6.28       0.43      12.48       6.28
       -26          0         19          1      87.98       6.06      81.90       0.00      75.93       6.28     100.03       6.28      24.10       6.28       1.00      81.89       6.28
       -26          0         20          1      15.63       8.50      32.81       3.14      30.22       3.14      13.49       0.00      43.71       0.00       0.54      33.35       3.14
       -26          0         21          1      24.20       8.46      16.50       3.14      15.08       3.14       6.35       3.14       8.73       0.00       0.44      16.72       3.14
       -26          0         22          1      30.71       7.08      16.45       0.00      14.89       6.28      19.61       6.28       4.72       6.28       0.56      16.19       6.28
       -26          0         23          1      29.09       7.21      38.89       3.14      34.89       3.14      17.37       3.14      17.52       0.00       0.90      39.00       3.14
