         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -37          6         19          1      19.45       8.74      29.33       5.31      23.11       5.31       8.23       5.31      14.88       2.16       0.81      29.33       5.31
       -37          6         20          1      24.26      11.37      18.13       5.27      13.95       5.27      16.42       5.27       2.47       5.27       0.63      18.13       5.27
       -37          6         22          1      18.00       8.78      12.37       1.97       9.22       1.97       8.48       1.97       0.74       5.11       0.49      12.37       1.97
       -37          7          1          0      15.06       6.97      44.62       1.33      37.22       1.33      37.22       1.33       0.00       0.00       0.00      44.64       1.33
       -37          7          2          1      20.27       8.60      11.62       5.75       9.78       5.75       9.90       5.75       0.12       5.75       0.49      11.62       5.75
       -37          7          3          1      19.57       8.42      44.17       0.74      37.42       0.74       3.55       3.88      40.97       3.88       0.87      44.18       0.74
       -37          7          4          1      20.11       8.37       2.80       3.11       2.40       3.11       2.82       3.11       0.42       3.11       0.13       2.81       3.11
       -37          7          5          1      19.82       7.89      31.29       2.52      26.77       2.52       5.20       2.52      21.58       5.66       0.81      31.26       2.52
       -37          7          6          0      17.82       7.59      28.74       2.40      24.68       2.40      24.68       2.40       0.00       0.00       0.00      28.74       2.40
       -37          7          7          1      32.87       9.04      39.07       4.21      33.42       4.21      26.03       4.21       7.39       1.06       0.90      39.07       4.21
       -37          7          8          0      37.50       9.46      19.32       0.07      16.44       0.07      16.44       0.07       0.00       0.00       0.00      19.33       0.07
       -37          7          9          0      39.88      15.43       7.73       3.76       6.53       3.76       6.53       3.76       0.00       0.00       0.00       7.72       3.76
       -37          7         10          1      48.64      11.45      25.55       4.85      21.48       4.85      64.09       4.85      42.61       4.85       0.88      25.57       4.85
       -37          7         11          0      18.49       8.15      21.56       1.39      17.94       1.39      17.94       1.39       0.00       0.00       0.00      21.56       1.39
       -37          7         12          0      30.00       9.66      46.87       5.90      38.58       5.90      38.58       5.90       0.00       0.00       0.00      46.87       5.90
       -37          7         13          1      22.21      10.74      13.90       2.81      11.41       2.81      11.58       2.81       0.17       2.81       0.52      13.90       2.81
       -37          7         14          1      44.50       9.08      26.66       1.77      21.84       1.77      58.05       1.77      36.21       1.77       0.90      26.66       1.77
       -37          7         15          1      40.86      13.02      39.32       5.35      31.90       5.35      40.64       5.35       8.74       5.35       0.89      39.33       5.35
       -37          7         16          1      18.36       8.29      18.09       2.79      14.42       2.79       8.78       2.79       5.65       5.93       0.63      18.08       2.79
       -37          7         17          0      30.90      10.81       6.44       4.30       5.09       4.30       5.09       4.30       0.00       0.00       0.00       6.44       4.30
       -37          7         18          1      26.52      10.02      25.28       2.92      19.83       2.92      23.07       2.92       3.24       2.92       0.81      25.28       2.92
       -37          7         19          1      44.18      13.62      41.11       5.33      31.47       5.33      47.96       5.33      16.49       5.33       0.90      41.11       5.33
       -37          7         20          1      17.78       8.63      16.64       4.96      12.55       4.96       8.52       4.96       4.03       1.82       0.59      16.64       4.96
       -37          8          1          1      17.31       7.75      27.06       0.33      22.17       0.33       3.81       0.33      18.36       3.47       0.75      27.05       0.33
       -37          8          2          1      25.93       9.14      34.76       4.56      28.53       4.56      16.54       4.56      11.99       1.42       0.87      34.76       4.56
       -37          8          3          1      69.19       9.38      61.11       0.46      50.20       0.46      84.60       0.46      34.40       0.46       0.97      61.11       0.46
       -37          8          4          1      24.88       9.06      23.74       4.97      19.51       4.97      20.38       4.97       0.87       4.97       0.80      23.73       4.97
       -37          8          5          1      23.78       8.78      35.28       3.02      29.02       3.02      12.54       3.02      16.49       6.16       0.87      35.28       3.02
       -37          8          6          1      22.24       7.50      27.52       1.29      22.65       1.29      14.95       1.29       7.70       4.44       0.85      27.52       1.29
       -37          8          7          1      15.58       7.39      27.87       3.82      22.93       3.82       1.15       3.82      21.78       0.68       0.77      27.88       3.82
       -37          8          8          1      19.09       8.33      22.37       3.91      18.38       3.91       9.67       3.91       8.71       0.77       0.74      22.36       3.91
       -37          8          9          1      20.63       9.21      13.08       3.69      10.74       3.69      11.22       3.69       0.47       3.69       0.53      13.08       3.69
       -37          8         10          1      28.24      11.08      32.33       5.41      26.53       5.41      20.74       5.41       5.79       2.27       0.84      32.33       5.41
       -37          8         11          1      20.14       8.82      19.81       3.48      16.24       3.48      10.48       3.48       5.76       0.34       0.66      19.82       3.48
       -37          8         12          1      34.22       9.54      15.44       4.39      12.62       4.39      36.76       4.39      24.14       4.39       0.72      15.44       4.39
       -37          8         13          1      31.33      11.32       9.57       4.74       7.73       4.74      21.50       4.74      13.76       4.74       0.47       9.57       4.74
       -37          8         14          1      21.19       8.84      23.47       1.50      18.70       1.50      12.93       1.50       5.77       4.64       0.75      23.46       1.50
       -37          8         15          1      35.78      11.53      27.64       5.81      21.87       5.81      38.74       5.81      16.87       5.81       0.85      27.64       5.81
       -37          8         16          1      17.23       8.13      17.07       2.28      13.45       2.28       8.12       2.28       5.34       5.42       0.63      17.07       2.28
       -37          8         17          1      33.88      10.13      24.12       3.42      18.67       3.42      38.33       3.42      19.67       3.42       0.84      24.12       3.42
       -37          8         18          1      18.14       8.40      32.93       2.14      25.00       2.14       4.47       2.14      20.53       5.28       0.81      32.94       2.14
       -37          8         19          1      20.93       9.49      10.40       4.24       7.81       4.24      10.88       4.24       3.07       4.24       0.45      10.40       4.24
       -37          9          1          1      33.21      12.09      11.70       0.37       9.32       0.37      26.85       0.37      17.53       0.37       0.54      11.70       0.37
       -37          9          2          1      52.94      11.91      56.21       3.78      45.13       3.78      55.33       3.78      10.20       3.78       0.95      56.21       3.78
       -37          9          3          1      22.66       8.35      23.37       0.38      18.88       0.38      15.84       0.38       3.04       3.52       0.77      23.37       0.38
       -37          9          4          1      17.97       7.92      22.14       5.10      17.96       5.10       6.73       5.10      11.23       1.96       0.69      22.14       5.10
       -37          9          5          0      33.81       8.39       4.82       2.89       3.92       2.89       3.92       2.89       0.00       0.00       0.00       4.82       2.89
       -37          9          6          1      31.36       9.24      19.95       1.04      16.22       1.04      32.74       1.04      16.52       1.04       0.78      19.94       1.04
       -37          9          7          0      24.08       9.15      13.99       3.20      11.37       3.20      11.37       3.20       0.00       0.00       0.00      13.99       3.20
       -37          9          8          1      33.43       9.12      31.67       4.40      25.67       4.40      33.38       4.40       7.70       4.40       0.88      31.67       4.40
       -37          9          9          0      20.09       9.92      24.95       3.81      20.14       3.81      20.14       3.81       0.00       0.00       0.00      24.96       3.81
       -37          9         10          1      24.21      10.00      15.18       0.94      12.16       0.94      16.79       0.94       4.63       0.94       0.60      15.17       0.94
       -37          9         11          1      28.24      10.82      36.23       2.92      28.82       2.92      19.82       2.92       9.00       6.06       0.86      36.23       2.92
       -37          9         12          1      31.72      12.33      10.25       2.22       8.12       2.22      22.14       2.22      14.02       2.22       0.48      10.26       2.22
       -37          9         13          1      30.72      13.25      28.57       4.33      22.56       4.33      25.75       4.33       3.19       4.33       0.79      28.57       4.33
       -37          9         14          1      15.51       7.30      23.36       3.80      18.36       3.80       4.27       3.80      14.09       0.66       0.73      23.37       3.80
       -37          9         15          1      16.62       7.40      14.13       5.82      10.91       5.82       7.72       5.82       3.19       2.68       0.56      14.12       5.82
       -37          9         16          1      23.64       9.10      26.72       0.99      20.30       0.99      17.82       0.99       2.47       4.14       0.81      26.72       0.99
       -37          9         17          1      23.16       8.91      15.22       3.16      11.46       3.16      18.47       3.16       7.01       3.16       0.65      15.22       3.16
       -37          9         18          1      27.88      11.23      18.34       2.87      13.67       2.87      24.76       2.87      11.09       2.87       0.69      18.34       2.87
       -37         10          1          1      15.90       7.23      13.36       0.41      10.44       0.41       6.71       0.41       3.73       3.55       0.54      13.36       0.41
       -37         10          2          1      21.56       9.15      27.49       3.00      21.65       3.00      13.05       3.00       8.60       6.14       0.80      27.49       3.00
       -37         10          3          1      37.13       9.39      14.86       1.24      11.71       1.24      45.99       1.24      34.28       1.24       0.78      14.85       1.24
       -37         10          4          1      20.47       8.27      14.43       4.42      11.39       4.42      13.74       4.42       2.35       4.42       0.61      14.43       4.42
       -37         10          5          1      44.11       9.75      38.11       5.54      30.11       5.54      52.04       5.54      21.93       5.54       0.93      38.11       5.54
       -37         10          6          1      20.17       8.35      16.52       1.06      13.05       1.06      13.23       1.06       0.18       1.06       0.65      16.51       1.06
       -37         10          7          1      49.27      11.20      42.28       1.71      33.40       1.71      58.74       1.71      25.34       1.71       0.94      42.28       1.71
       -37         10          8          0      17.32       7.63      29.78       4.00      23.51       4.00      23.51       4.00       0.00       0.00       0.00      29.79       4.00
       -37         10         10          1      20.51       8.63      22.53       6.24      17.73       6.24      13.31       6.24       4.42       3.10       0.76      22.53       6.24
       -37         10         11          1      19.33       8.65      23.64       3.96      18.43       3.96      10.48       3.96       7.95       0.82       0.75      23.64       3.96
       -37         10         12          1      23.18      10.11      10.08       2.63       7.78       2.63      12.89       2.63       5.11       2.63       0.45      10.09       2.63
       -37         10         13          1      17.65       8.02       1.32       3.00       1.00       2.99       1.15       2.99       0.15       2.99       0.06       1.32       3.00
       -37         10         14          1      30.54       9.74       6.78       3.27       5.12       3.27      20.09       3.27      14.97       3.27       0.41       6.77       3.27
       -37         10         15          0      19.73       8.14       6.85       1.78       5.15       1.78       5.15       1.78       0.00       0.00       0.00       6.85       1.78
       -37         10         16          1      29.08       9.93       9.44       1.75       7.03       1.75      23.16       1.75      16.13       1.75       0.52       9.44       1.75
       -37         11          1          1      17.13       7.93       7.92       1.33       5.96       1.33       5.93       1.33       0.03       4.48       0.35       7.91       1.33
       -37         11          2          1      21.55       7.97      28.23       0.73      21.34       0.73      14.36       0.73       6.98       3.87       0.83      28.24       0.73
       -37         11          3          1      18.44       7.57      21.92       1.11      16.61       1.11      10.52       1.11       6.08       4.25       0.74      21.92       1.11
       -37         11          4          1      29.61       9.80      49.20       2.59      37.36       2.59      16.94       2.59      20.42       5.73       0.92      49.20       2.59
       -37         11          5          1      17.58       7.47      34.82       5.18      26.47       5.18       2.95       5.18      23.51       2.04       0.84      34.81       5.18
       -37         11          6          1      31.23       8.97      20.38       4.55      15.50       4.55      35.13       4.55      19.63       4.55       0.81      20.39       4.55
       -37         11          7          1      49.08      14.12      29.20       0.93      22.20       0.93      62.15       0.93      39.94       0.93       0.86      29.21       0.93
       -37         11          8          0      24.19       9.65      18.29       3.43      13.88       3.43      13.88       3.43       0.00       0.00       0.00      18.28       3.43
       -37         11          9          1      20.39       8.80      34.24       3.67      25.93       3.67       8.15       3.67      17.78       0.53       0.84      34.23       3.67
       -37         11         10          1      25.60       9.73       5.60       0.29       4.22       0.29      11.18       0.29       6.96       0.29       0.30       5.59       0.29
       -37         11         11          1      19.34       8.38       5.86       2.56       4.41       2.56       6.53       2.56       2.12       2.56       0.28       5.86       2.56
       -37         11         12          1      16.01       7.44      14.35       0.15      10.74       0.15       7.12       0.15       3.62       3.29       0.56      14.35       0.15
       -37         11         13          1      27.16       9.86      28.73       4.35      21.39       4.36      24.31       4.36       2.92       4.36       0.84      28.72       4.36
       -36          0          2          1      11.57       8.29       2.19       3.14       2.05       3.14       0.18       0.00       2.24       0.00       0.08       2.18       3.14
       -36          0          3          1     108.14      19.70     115.99       3.14     109.23       3.14     107.05       3.14       2.18       0.00       1.00     116.01       3.14
       -36          0          4          1      12.70       8.59      16.16       0.00      15.21       6.28       1.37       3.14      16.58       3.14       0.54      16.14       6.28
       -36          0          5          0      40.57      10.50      45.67       3.14      42.96       3.14      42.96       3.14       0.00       0.00       0.00      45.61       3.14
       -36          0          6          1      11.16       7.92      16.83       3.14      15.81       3.14       4.32       0.00      20.13       0.00       0.52      16.79       3.14
       -36          0          7          1      49.00      12.46       5.50       3.14       5.22       3.14      50.16       3.14      44.94       3.14       0.57       5.54       3.14
       -36          0          8          0      49.57       9.44      58.74       3.14      55.29       3.14      55.29       3.14       0.00       0.00       0.00      58.71       3.14
       -36          0          9          1      16.81      10.46      12.29       0.00      11.60       0.00       5.83       0.00       5.77       3.14       0.52      12.32       0.00
       -36          0         10          1      36.97      18.67      40.73       0.00      38.29       6.28      34.66       6.28       3.63       3.14       0.99      40.71       6.28
       -36          0         11          1      74.63      17.66      63.47       3.14      59.62       3.14      89.63       3.14      30.01       3.14       1.00      63.48       3.14
       -36          0         12          0      14.30      10.38       5.19       0.00       4.88       0.00       4.88       0.00       0.00       0.00       0.00       5.23       0.00
       -36          0         13          1      28.75      16.75      30.17       0.00      27.83       0.00      24.71       0.00       3.12       3.14       0.91      30.20       0.00
       -36          0         14          1      41.27      18.44      22.34       3.14      20.40       3.14      53.62       3.14      33.22       3.14       0.90      22.35       3.14
       -36          0         15          1      23.10      14.04      18.44       0.00      16.72       0.00      17.08       0.00       0.36       0.00       0.73      18.45       0.00
       -36          0         16          1      17.11      11.53      35.34       0.00      31.74       0.00       0.38       3.14      32.12       3.14       0.92      35.35       0.00
       -36          0         17          1      16.89      11.98      26.58       0.00      23.51       6.28       2.77       6.28      20.74       3.14       0.78      26.56       6.28
       -36          0         18          1      39.02      18.20      13.46       3.14      12.31       3.14      38.81       3.14      26.50       3.14       0.65      13.48       3.14
       -36          0         19          1      29.24      16.44      68.53       0.00      62.72       6.28       4.42       3.14      67.13       3.14       1.00      68.52       6.28
       -36          0         20          1      31.62      17.52      38.25       0.00      32.52       0.00      28.10       0.00       4.42       3.14       0.96      38.26       0.00
       -36          0         21          1      17.62      12.12      35.39       3.14      29.22       3.14       3.29       3.14      25.92       0.00       0.92      35.39       3.14
       -36          0         22          0      41.17      19.26      21.66       0.00      17.74       0.00      17.74       0.00       0.00       0.00       0.00      21.66       0.00
       -36          0         23          1      36.42      18.84      26.41       3.14      21.11       3.14      43.68       3.14      22.58       3.14       0.89      26.40       3.14
       -36          0         24          1      18.27      12.41      23.88       3.14      18.83       3.14      10.55       3.14       8.28       0.00       0.80      23.88       3.14
       -36          0         26          1      17.31      11.76      30.77       0.00      23.09       0.00       7.63       0.00      15.46       3.14       0.89      30.78       0.00
       -36          1          1          1      31.33       9.23      19.37       5.48      18.20       5.48      32.63       5.48      14.43       5.48       0.81      19.36       5.48
       -36          1          2          1      67.06       7.89      47.76       5.72      44.96       5.72      85.27       5.72      40.31       5.72       0.97      47.79       5.72
       -36          1          3          1      53.91       8.95      42.65       1.86      40.16       1.86      62.67       1.86      22.51       1.86       0.95      42.66       1.86
       -36          1          4          0      22.73       9.39      12.23       1.00      11.52       0.99      11.52       0.99       0.00       0.00       0.00      12.23       1.00
       -36          1          5          0      26.52       9.06      53.07       3.11      50.00       3.11      50.00       3.11       0.00       0.00       0.00      53.08       3.11
       -36          1          6          0      12.42       6.11       7.92       0.94       7.44       0.94       7.44       0.94       0.00       0.00       0.00       7.90       0.94
       -36          1          7          1      54.95       6.69      40.69       1.33      38.35       1.33      67.16       1.33      28.81       1.33       0.96      40.71       1.33
       -36          1          8          1      36.41       8.11      43.82       2.47      41.21       2.46      27.01       2.46      14.20       5.61       0.94      43.78       2.46
       -36          1          9          1      25.42       9.48      22.11       1.26      20.84       1.26      18.63       1.26       2.21       4.40       0.78      22.14       1.26
       -36          1         10          1      34.22      10.18      26.54       5.20      24.96       5.20      34.27       5.20       9.31       5.20       0.87      26.54       5.20
       -36          1         11          1      37.45      11.32      41.39       3.80      38.79       3.80      29.81       3.80       8.98       0.65       0.92      41.38       3.80
       -36          1         12          1      18.82       9.16      13.29       6.02      12.32       6.02       6.83       6.02       5.49       2.88       0.51      13.26       6.02
       -36          1         13          1      21.41       9.99      34.92       5.57      32.15       5.57       2.96       5.57      29.19       2.43       0.82      34.96       5.57
       -36          1         14          1      22.99      11.02      11.35       2.22      10.35       2.22      10.09       2.22       0.26       5.36       0.44      11.35       2.22
       -36          1         15          1      28.28      11.67      28.03       0.58      25.39       0.58      20.21       0.58       5.18       3.72       0.81      28.03       0.58
       -36          1         16          1      24.39       9.73      14.89       6.08      13.35       6.08      16.94       6.08       3.59       6.08       0.62      14.89       6.08
       -36          1         17          0      23.45      10.80      16.81       0.01      14.84       0.01      14.84       0.01       0.00       0.00       0.00      16.80       0.01
       -36          1         18          0      32.11      11.91      19.04       2.73      17.44       2.73      17.44       2.73       0.00       0.00       0.00      19.03       2.73
       -36          1         19          1      25.76      10.88      16.42       4.92      14.93       4.92      15.43       4.92       0.50       4.92       0.59      16.42       4.92
       -36          1         20          1      19.66       9.42      17.38       1.09      14.73       1.08       8.21       1.08       6.52       4.23       0.58      17.37       1.08
       -36          1         21          1      61.50      13.45      33.61       4.17      27.67       4.17      85.27       4.17      57.60       4.17       0.92      33.60       4.17
       -36          1         22          1      33.99      11.26      18.95       5.85      15.51       5.85      34.49       5.85      18.97       5.85       0.74      18.95       5.85
       -36          1         23          1      32.28      11.41      30.82       2.72      24.60       2.72      29.95       2.72       5.36       2.72       0.84      30.83       2.72
       -36          1         24          0      31.47      11.71      21.51       5.28      16.96       5.28      16.96       5.28       0.00       0.00       0.00      21.51       5.28
       -36          1         25          1      21.41       9.29      18.79       2.61      14.33       2.61      14.37       2.61       0.04       2.61       0.67      18.79       2.61
       -36          1         26          1      28.59      10.83      20.19       5.94      15.13       5.94      27.13       5.94      12.00       5.94       0.74      20.19       5.94
       -36          2          1          1      32.80       9.29      32.11       3.78      30.05       3.78      28.75       3.78       1.30       0.63       0.90      32.11       3.78
       -36          2          2          1      81.72       8.75      79.54       5.24      74.77       5.24      86.23       5.24      11.46       5.24       0.99      79.52       5.24
       -36          2          3          1      39.32       8.82      68.43       5.66      64.39       5.66      11.28       5.66      53.11       2.52       0.96      68.45       5.66
       -36          2          4          1      31.63       8.69      36.03       0.52      33.95       0.52      23.44       0.52      10.51       3.66       0.91      36.07       0.52
       -36          2          5          1      38.83       9.07      50.48       2.25      47.48       2.24      25.90       2.24      21.58       5.39       0.94      50.44       2.24
       -36          2          6          1      26.37       9.96      28.40       4.02      26.76       4.02      16.97       4.02       9.78       0.88       0.83      28.42       4.02
       -36          2          7          1      35.60       9.09       7.39       5.89       7.00       5.89      30.92       5.89      23.92       5.89       0.53       7.44       5.89
       -36          2          8          1      35.24       8.02      31.07       3.80      29.22       3.79      34.91       3.79       5.69       3.79       0.91      31.06       3.79
       -36          2          9          1      52.22       7.50      42.54       3.09      39.99       3.09      60.27       3.09      20.28       3.09       0.96      42.52       3.09
       -36          2         10          1      21.35       8.90      10.59       2.56       9.93       2.56      11.45       2.56       1.52       2.56       0.50      10.58       2.56
       -36          2         11          1      41.33      11.14      13.12       5.01      12.18       5.01      47.54       5.01      35.36       5.01       0.72      13.07       5.01
       -36          2         12          0      32.21      13.04      28.82       2.65      26.64       2.65      26.64       2.65       0.00       0.00       0.00      28.83       2.65
       -36          2         13          1      21.68       9.67      43.56       4.77      39.85       4.77       2.41       1.63      42.27       1.63       0.86      43.57       4.77
       -36          2         14          1      18.11       8.66       8.01       0.73       7.31       0.73       4.70       0.73       2.61       3.87       0.33       8.04       0.73
       -36          2         15          1      29.58      10.49      21.88       1.47      19.78       1.47      26.94       1.47       7.17       1.47       0.79      21.89       1.47
       -36          2         16          1      20.35       9.43      14.88       2.18      13.29       2.18       9.30       2.18       4.00       5.32       0.55      14.90       2.18
       -36          2         17          1      35.97      11.86       9.00       5.11       8.03       5.11      26.07       5.11      18.03       5.11       0.47       9.02       5.11
       -36          2         18          1      42.57      12.38       3.12       2.19       2.89       2.20      13.98       2.20      11.10       2.20       0.20       3.11       2.19
       -36          2         19          1      37.33      14.64      20.75       3.87      18.47       3.87      33.36       3.87      14.89       3.87       0.69      20.74       3.87
       -36          2         20          1      19.80       9.25      13.12       0.96      11.04       0.96       8.65       0.96       2.39       4.10       0.50      13.11       0.96
       -36          2         21          1      46.27      12.80      13.95       1.95      11.46       1.95      54.59       1.95      43.13       1.95       0.71      13.95       1.95
       -36          2         22          1      33.20      11.92      29.32       1.66      23.93       1.66      30.62       1.66       6.68       1.66       0.82      29.32       1.66
       -36          2         23          1      27.36      12.09       7.98       1.56       6.33       1.56      12.68       1.56       6.35       1.56       0.35       7.98       1.56
       -36          2         24          1      34.20      12.01      46.59       5.38      36.60       5.38      25.46       5.38      11.14       2.23       0.91      46.58       5.38
       -36          2         25          1      26.47      11.59      29.56       2.22      22.45       2.22      19.48       2.22       2.97       5.36       0.79      29.57       2.22
       -36          2         26          0      19.76       8.77      18.01       5.94      13.44       5.94      13.44       5.94       0.00       0.00       0.00      18.00       5.94
       -36          3          1          1      20.47       8.77      18.56       3.72      17.22       3.72      10.29       3.72       6.93       0.58       0.67      18.58       3.72
       -36          3          2          1      24.31       9.70      30.40       5.57      28.36       5.57      12.30       5.57      16.06       2.42       0.84      30.40       5.57
       -36          3          3          1      59.16       6.62      54.61       5.15      51.22       5.15      64.18       5.15      12.96       5.15       0.98      54.62       5.15
       -36          3          4          0      28.52      11.30       3.87       0.97       3.64       0.97       3.64       0.97       0.00       0.00       0.00       3.87       0.97
       -36          3          5          0      38.91       6.97      34.75       1.99      32.65       1.99      32.65       1.99       0.00       0.00       0.00      34.73       1.99
       -36          3          6          1      21.40       8.57      40.35       3.89      37.96       3.89       0.24       0.75      38.20       0.75       0.88      40.37       3.89
       -36          3          7          1      13.31       6.44      30.35       4.76      28.54       4.76       7.90       1.62      36.44       1.62       0.78      30.36       4.76
       -36          3          8          1      47.15      10.21      44.15       6.04      41.45       6.04      47.69       6.04       6.24       6.04       0.95      44.13       6.04
       -36          3          9          0      36.24       9.68      23.69       2.98      22.17       2.97      22.17       2.97       0.00       0.00       0.00      23.69       2.97
       -36          3         10          1      46.37       8.35      68.80       2.28      64.01       2.28      25.87       2.28      38.14       5.42       0.97      68.82       2.28
       -36          3         11          1      38.36      12.20      18.80       1.56      17.34       1.56      41.43       1.56      24.09       1.56       0.77      18.78       1.56
       -36          3         12          1      31.14      11.87      35.52       3.44      32.49       3.44      20.87       3.44      11.63       0.30       0.86      35.51       3.44
       -36          3         13          0      38.61      11.52      65.02       3.77      59.18       3.77      59.18       3.77       0.00       0.00       0.00      65.00       3.77
       -36          3         14          1      29.98      12.24      27.40       3.80      24.77       3.80      23.36       3.80       1.42       0.66       0.80      27.38       3.80
       -36          3         15          1      22.00       9.92      38.94       5.39      34.90       5.39       2.56       5.39      32.34       2.25       0.85      38.94       5.39
       -36          3         16          1      19.88       9.32      16.18       0.02      14.31       0.02       8.16       0.02       6.15       3.16       0.57      16.17       0.02
       -36          3         17          1      31.74      11.34      28.42       1.58      25.89       1.58      25.83       1.58       0.06       4.72       0.81      28.43       1.58
       -36          3         18          1      49.08      11.69      47.19       0.88      43.58       0.88      47.75       0.88       4.17       0.88       0.93      47.20       0.88
       -36          3         19          1      37.27      12.49       9.61       2.56       8.26       2.56      28.04       2.56      19.78       2.56       0.49       9.60       2.56
       -36          3         20          1      52.50      17.52      35.31       3.46      29.36       3.45      60.70       3.45      31.34       3.45       0.86      35.31       3.45
       -36          3         21          1      19.08       9.16       9.91       0.09       8.12       0.09       6.82       0.09       1.30       3.23       0.39       9.90       0.09
       -36          3         22          1      29.80      12.65      19.30       1.18      15.59       1.18      23.66       1.18       8.07       1.18       0.66      19.30       1.18
       -36          3         23          1      22.43       9.98       8.81       0.23       6.97       0.23      10.68       0.23       3.71       0.23       0.39       8.81       0.23
       -36          3         24          0      21.74       9.75      27.16       5.56      21.08       5.56      21.08       5.56       0.00       0.00       0.00      27.15       5.56
       -36          3         25          1      39.17      12.23      32.06       2.00      24.23       2.00      43.99       2.00      19.76       2.00       0.87      32.07       2.00
       -36          4          1          1      30.77      12.95      12.01       3.82      10.97       3.82      19.86       3.82       8.89       3.82       0.50      11.99       3.82
       -36          4          2          0      21.79       7.98      35.44       6.16      32.63       6.16      32.63       6.16       0.00       0.00       0.00      35.44       6.16
       -36          4          3          1      16.83       7.42      38.31       4.74      35.42       4.74       7.10       1.60      42.52       1.60       0.84      38.29       4.74
       -36          4          4          1      17.49       7.52      20.62       4.34      19.15       4.33       5.18       4.33      13.97       1.19       0.70      20.62       4.34
       -36          4          5          1      25.97       8.56      22.26       1.11      20.71       1.11      21.08       1.11       0.37       1.11       0.80      22.26       1.11
       -36          4          6          1      25.15       8.44      33.71       4.45      31.37       4.45      12.67       4.45      18.70       1.31       0.88      33.71       4.45
       -36          4          7          1      50.87       6.23      55.23       3.71      51.35       3.71      47.42       3.71       3.93       0.57       0.97      55.24       3.71
       -36          4          8          1      40.50       9.44      36.70       0.13      34.04       0.13      40.76       0.13       6.73       0.13       0.92      36.72       0.13
       -36          4          9          1      27.29      10.52       6.23       4.73       5.74       4.72      12.06       4.72       6.32       4.72       0.33       6.22       4.72
       -36          4         10          0      22.70       9.86      26.53       2.52      24.34       2.52      24.34       2.52       0.00       0.00       0.00      26.52       2.52
       -36          4         11          1      18.20       8.16      27.53       5.83      25.15       5.83       2.52       5.83      22.62       2.69       0.76      27.54       5.83
       -36          4         12          1      20.76       8.67       8.09       1.15       7.35       1.15       8.26       1.15       0.91       1.15       0.38       8.09       1.15
       -36          4         13          1      17.07       8.10      17.19       1.48      15.54       1.48       5.29       1.48      10.25       4.62       0.61      17.19       1.48
       -36          4         14          1      24.34       9.75      12.43       3.02      11.17       3.02      15.75       3.02       4.58       3.02       0.55      12.46       3.02
       -36          4         15          1      35.80      11.46      30.93       5.03      27.41       5.03      34.23       5.03       6.82       5.03       0.86      30.94       5.03
       -36          4         16          1      27.53      10.72       7.13       1.81       6.44       1.81      11.96       1.81       5.52       1.81       0.33       7.13       1.81
       -36          4         17          1      26.02      10.21      34.45       2.03      32.32       2.03      10.60       2.03      21.72       5.17       0.82      34.45       2.03
       -36          4         18          1      22.40       9.78      26.95       1.28      23.72       1.28       9.86       1.28      13.86       4.42       0.75      26.95       1.28
       -36          4         19          0      20.69      10.26      26.97       0.36      22.65       0.36      22.65       0.36       0.00       0.00       0.00      26.96       0.36
       -36          4         20          1      30.56      12.48      17.80       3.62      14.62       3.62      26.18       3.62      11.56       3.62       0.67      17.79       3.62
       -36          4         21          1      28.26      11.39      33.04       4.09      27.01       4.09      19.49       4.09       7.52       0.94       0.82      33.04       4.09
       -36          4         22          1      21.24       9.84       2.98       4.36       2.38       4.36       3.33       4.36       0.95       4.36       0.13       2.99       4.36
       -36          4         23          1      35.32      12.36      31.25       5.92      24.63       5.92      35.77       5.92      11.14       5.92       0.85      31.25       5.92
       -36          4         24          1      34.22      11.34      11.71       3.76       8.94       3.76      31.29       3.76      22.35       3.76       0.59      11.71       3.76
       -36          4         25          1      25.60      10.25      22.93       1.83      17.19       1.83      21.83       1.83       4.63       1.83       0.76      22.93       1.83
       -36          5          1          1      49.01       8.08      32.66       3.02      29.62       3.02      62.30       3.02      32.68       3.02       0.94      32.65       3.02
       -36          5          2          0      27.47       9.18      16.06       2.97      14.60       2.97      14.60       2.97       0.00       0.00       0.00      16.04       2.97
       -36          5          3          1      28.19      10.11      27.10       3.67      24.71       3.66      21.59       3.66       3.12       0.52       0.82      27.09       3.66
       -36          5          4          1      26.16      10.81      38.73       4.27      35.39       4.27       9.55       4.27      25.84       1.13       0.86      38.73       4.27
       -36          5          5          0      57.92       7.46      47.97       6.13      43.87       6.13      43.87       6.13       0.00       0.00       0.00      47.96       6.13
       -36          5          6          1      18.91       8.08      14.88       4.95      13.60       4.95       7.63       4.95       5.97       1.80       0.56      14.86       4.95
       -36          5          7          1      71.71       7.33      54.61       2.88      49.94       2.88      89.93       2.88      39.99       2.88       0.98      54.62       2.88
       -36          5          8          1      24.51       9.25      22.33       5.08      20.40       5.08      16.74       5.08       3.66       1.94       0.76      22.34       5.08
       -36          5          9          1      37.05       9.38      48.73       4.63      44.40       4.63      24.93       4.63      19.47       1.49       0.94      48.72       4.63
       -36          5         10          1      17.19       8.09      19.58       5.98      17.79       5.98       4.44       5.98      13.35       2.84       0.65      19.58       5.98
