         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -35         10          6          1     210.98      10.41     184.46       1.19     148.60       1.19     235.31       1.19      86.70       1.19       0.91     183.18       1.18
       -35         10          7          1      54.91      17.55      34.62       0.44      28.37       0.44      11.57       3.58      39.94       3.58       0.15      35.63       0.47
       -35         10          8          1      74.15      19.41      80.98       4.55      67.30       4.55       2.65       4.55      64.65       1.41       0.47      80.80       4.56
       -35         10          9          1      88.79      20.07     132.17       5.09     111.11       5.09      20.30       5.09      90.81       1.95       0.74     131.55       5.09
       -35         10         10          1      72.56      20.12      72.15       2.41      61.19       2.41       8.71       2.41      52.48       5.55       0.48      72.26       2.40
       -35         10         11          1      98.43      20.17     114.17       0.80      97.43       0.80      53.32       0.80      44.11       3.94       0.77     115.08       0.80
       -35         10         12          1      93.18      18.85      99.69       3.25      85.38       3.25      49.71       3.25      35.67       0.11       0.72      99.78       3.24
       -35         10         13          1      82.38      18.29      89.22       1.40      76.49       1.40      31.01       1.40      45.48       4.55       0.65      88.98       1.40
       -35         10         14          1      56.88      17.88      17.00       5.42      14.56       5.42       1.67       2.28      16.23       2.28       0.11      17.23       5.43
       -35         10         15          1      73.91      18.86      91.94       0.46      78.40       0.46      10.65       0.46      67.75       3.60       0.60      91.41       0.46
       -35         10         16          1      42.03      14.42      39.82       4.36      33.73       4.36      18.57       1.22      52.30       1.22       0.18      40.48       4.38
       -35         10         17          1     153.26      12.91     167.81       1.56     140.87       1.56     134.58       1.56       6.29       4.71       0.90     165.38       1.57
       -35         10         18          1     106.93      19.20     134.28       2.30     111.39       2.30      52.95       2.30      58.44       5.44       0.77     134.72       2.29
       -35         10         19          1      82.54      20.05      28.60       1.06      23.38       1.06       6.74       1.06      16.65       4.21       0.18      28.20       1.08
       -35         10         20          1      99.01      19.02      67.95       1.33      54.71       1.33      31.10       1.33      23.61       4.47       0.43      67.23       1.32
       -35         10         21          0     178.21      12.30     146.43       5.42     119.61       5.42     119.61       5.42       0.00       0.00       0.00     146.35       5.42
       -35         10         22          1      81.98      20.10      30.45       5.70      25.28       5.70      15.49       5.70       9.79       2.56       0.25      30.45       5.67
       -35         10         23          1     123.43      19.22     143.11       5.11     120.93       5.11      99.07       5.11      21.86       1.97       0.89     143.66       5.11
       -35         10         24          1      55.81      17.70      22.60       2.07      19.47       2.07      10.81       2.07       8.65       5.21       0.27      21.81       2.03
       -35         10         25          1      55.22      17.13      72.15       5.91      62.93       5.91      28.70       5.91      34.23       2.77       0.83      73.36       5.93
       -35         10         26          1      73.11      19.92      54.88       1.86      47.29       1.86      70.23       1.86      22.94       1.86       0.80      54.12       1.90
       -35         10         27          1      69.85      19.36      40.12       3.92      34.13       3.92      63.36       3.92      29.23       3.92       0.70      40.46       3.93
       -35         10         28          1      75.80      19.60      71.86       4.66      60.28       4.66      68.78       4.66       8.51       4.66       0.85      71.56       4.65
       -35         10         29          0      81.97      19.84      57.96       1.16      47.84       1.16      47.84       1.16       0.00       0.00       0.00      59.92       1.15
       -35         10         30          1      95.22      17.15     114.82       3.61      93.12       3.61      84.59       3.61       8.53       0.47       0.93     115.39       3.61
       -35         10         31          1     115.48      18.04     107.93       6.22      86.08       6.22     130.97       6.22      44.89       6.22       0.94     107.13       6.23
       -35         10         32          1      93.41      20.10     125.21       2.80      99.28       2.80      75.56       2.80      23.72       5.94       0.94     125.60       2.79
       -35         10         33          1      75.96      20.02      76.29       5.67      60.12       5.67      72.89       5.67      12.77       5.67       0.88      75.73       5.67
       -35         10         34          1      59.85      18.29      59.04       3.57      44.87       3.57      47.31       3.57       2.44       3.57       0.77      58.54       3.57
       -35         10         35          1      63.96      19.04      34.07       4.39      24.66       4.39      45.22       4.39      20.55       4.39       0.55      33.34       4.40
       -35         10         36          1      62.08      18.96      87.29       0.38      59.93       0.38      38.77       0.38      21.16       3.52       0.79      87.13       0.38
       -35         11          1          1      68.61      19.26      61.29       3.20      52.13       3.20      59.11       3.20       6.98       3.20       0.81      62.95       3.20
       -35         11          2          1      99.48      17.37     103.45       6.14      88.96       6.14      97.25       6.14       8.30       6.14       0.94     104.24       6.14
       -35         11          3          1      61.15      17.56      64.72       2.92      56.21       2.92      44.43       2.92      11.78       6.06       0.82      63.03       2.93
       -35         11          4          1      69.48      19.23      79.05       1.35      68.89       1.35      48.71       1.35      20.18       4.49       0.85      79.76       1.35
       -35         11          5          1      57.38      17.93      67.06       6.27      57.57       6.27      12.43       6.27      45.14       3.13       0.61      66.98       6.27
       -35         11          6          1      73.54      19.02      76.96       0.45      65.18       0.45      27.64       0.45      37.54       3.59       0.63      75.83       0.47
       -35         11          7          1      75.36      18.17     102.18       1.91      85.53       1.91      15.19       1.91      70.34       5.05       0.67     101.88       1.89
       -35         11          8          1      78.26      20.02     108.09       3.53      89.56       3.53      10.75       3.53      78.82       0.38       0.64     106.69       3.52
       -35         11          9          1      61.56      18.56      65.96       5.23      54.21       5.23      11.62       2.09      65.83       2.09       0.35      67.15       5.23
       -35         11         10          1     138.72      15.73     167.47       4.13     136.73       4.13     102.57       4.13      34.16       0.99       0.86     166.67       4.14
       -35         11         11          1      86.46      19.11      90.69       1.06      73.71       1.06      17.14       1.06      56.57       4.20       0.53      93.31       1.07
       -35         11         12          1     129.59      16.58     124.46       4.09     100.87       4.09      97.96       4.09       2.91       0.95       0.77     124.82       4.09
       -35         11         13          1      88.17      19.37      72.36       0.16      58.59       0.16      18.17       0.16      40.43       3.30       0.44      71.36       0.16
       -35         11         14          1      84.30      19.28      52.79       0.65      42.79       0.65      11.77       0.65      31.02       3.79       0.32      53.13       0.63
       -35         11         15          1     161.89      12.89      98.09       6.25      79.76       6.25     172.35       6.25      92.59       6.25       0.78      95.95       6.26
       -35         11         16          1      80.81      19.70     110.20       0.54      90.05       0.54       6.09       0.54      83.95       3.68       0.59     110.06       0.54
       -35         11         17          1     134.34      16.83     139.71       0.94     114.94       0.94     111.14       0.94       3.79       4.08       0.84     139.48       0.93
       -35         11         18          1     101.01      18.13      59.66       4.94      49.51       4.94      57.38       4.94       7.88       4.94       0.53      58.86       4.94
       -35         11         19          1      66.06      18.81      56.37       5.86      47.26       5.86       7.09       5.86      40.18       2.71       0.41      56.99       5.86
       -35         11         20          1     102.31      19.50      86.79       4.13      73.64       4.13      86.46       4.13      12.81       4.13       0.78      86.89       4.12
       -35         11         21          1      71.84      19.41      78.54       3.67      67.56       3.67      39.97       3.67      27.60       0.53       0.75      79.09       3.69
       -35         11         22          1      75.87      19.32      46.07       0.99      40.24       0.99      76.51       0.99      36.27       0.99       0.77      45.68       0.98
       -35         11         23          1      87.49      18.44      98.00       1.55      85.00       1.55      76.30       1.55       8.70       4.70       0.92      97.72       1.54
       -35         11         24          1      60.13      17.88     114.68       1.85      98.46       1.85       9.77       1.85      88.69       4.99       0.90     114.42       1.84
       -35         11         25          1     107.06      18.43     140.04       0.13     118.91       0.13      85.20       0.13      33.70       3.27       0.95     139.79       0.13
       -35         11         26          1      59.80      18.02      43.88       5.02      36.81       5.02      44.11       5.02       7.30       5.02       0.68      43.61       4.99
       -35         11         27          1      55.87      16.97      19.16       4.21      15.85       4.21      24.63       4.21       8.78       4.21       0.36      18.18       4.21
       -35         11         28          1      80.37      20.74      94.70       5.50      77.14       5.50      65.89       5.50      11.25       2.36       0.89      94.45       5.51
       -35         11         29          1      63.60      18.72      74.34       4.85      59.56       4.85      44.91       4.85      14.65       1.71       0.82      74.37       4.85
       -35         11         30          1      50.09      16.21      23.46       1.00      18.65       1.00      22.14       1.00       3.49       1.00       0.41      23.32       0.99
       -35         11         31          1      60.88      18.23      48.61       0.56      38.43       0.56      51.35       0.56      12.92       0.56       0.74      48.31       0.58
       -35         11         32          1     155.82      14.22     168.39       2.23     131.39       2.23     173.68       2.23      42.29       2.23       0.98     168.01       2.23
       -35         11         33          1      55.18      17.57      62.14       6.06      46.45       6.06      36.68       6.06       9.78       2.92       0.75      62.26       6.08
       -35         11         34          1      60.22      17.98      66.49       2.08      47.43       2.08      43.09       2.08       4.34       5.22       0.75      66.67       2.08
       -35         11         35          1      43.59      15.08      18.19       3.77      12.32       3.77       6.39       3.77       5.93       0.63       0.21      17.21       3.77
       -35         12          1          1      73.33      19.10      84.50       2.72      69.69       2.72      58.05       2.72      11.64       5.86       0.87      84.82       2.72
       -35         12          2          1      50.65      16.34      73.16       3.59      61.07       3.59      19.07       3.59      41.99       0.45       0.79      73.42       3.59
       -35         12          3          1     170.71      11.80     150.38       4.42     126.83       4.42     206.82       4.42      79.99       4.42       0.98     149.55       4.42
       -35         12          4          1      63.73      18.48      69.39       1.68      59.06       1.68      46.35       1.68      12.71       4.83       0.83      69.11       1.69
       -35         12          5          1      66.98      19.26      85.27       0.49      73.16       0.49      43.46       0.49      29.70       3.63       0.87      84.09       0.48
       -35         12          6          1      49.02      15.89      43.61       1.77      37.68       1.77      26.94       1.77      10.74       4.91       0.66      44.51       1.72
       -35         12          7          1      49.58      15.78      17.48       2.56      15.19       2.56      19.21       2.56       4.02       2.56       0.35      17.44       2.56
       -35         12          8          1      81.79      21.04      70.04       2.45      61.21       2.45      81.09       2.45      19.89       2.45       0.87      69.98       2.45
       -35         12          9          1      65.54      19.00     120.05       4.29     104.34       4.29      11.67       4.29      92.67       1.15       0.89     118.82       4.30
       -35         12         10          1      64.36      18.45     111.65       3.82      96.46       3.82      11.65       3.82      84.81       0.68       0.84     112.36       3.83
       -35         12         11          1      58.22      17.60      37.15       4.27      31.95       4.27      17.13       4.27      14.83       1.13       0.42      37.26       4.31
       -35         12         12          1      72.41      18.40      92.04       0.58      78.97       0.58      33.85       0.58      45.12       3.72       0.78      93.58       0.59
       -35         12         13          1      65.50      18.46      73.48       6.16      63.00       6.16      25.32       6.16      37.68       3.02       0.67      73.31       6.16
       -35         12         14          1      59.78      17.90      54.85       1.11      47.07       1.11      18.40       1.11      28.67       4.25       0.55      54.23       1.10
       -35         12         15          1      77.15      19.48     111.71       5.66      96.14       5.66      34.73       5.66      61.41       2.52       0.85     111.12       5.66
       -35         12         16          1      61.82      18.17      31.49       3.65      27.23       3.65      26.74       3.65       0.49       0.51       0.44      33.14       3.66
       -35         12         17          1      95.25      19.60      73.21       4.42      63.70       4.42     102.48       4.42      38.78       4.42       0.87      72.83       4.44
       -35         12         18          1      72.05      18.90      72.74       5.92      63.51       5.92      61.49       5.92       2.03       2.78       0.87      73.08       5.93
       -35         12         19          1      49.33      16.34       8.12       2.96       7.06       2.96       9.27       2.96       2.21       2.96       0.17       7.99       3.02
       -35         12         20          1     131.78      16.09     129.40       2.61     111.70       2.61     142.35       2.61      30.64       2.61       0.96     130.33       2.60
       -35         12         21          1     106.17      18.32      76.14       4.60      65.25       4.60     128.80       4.60      63.55       4.60       0.91      74.89       4.61
       -35         12         22          1      51.09      16.98      18.21       3.68      15.48       3.68      18.88       3.68       3.40       3.68       0.34      18.40       3.64
       -35         12         23          1      72.23      19.23     109.41       4.68      92.14       4.68      38.44       4.68      53.70       1.54       0.90     108.18       4.69
       -35         12         24          1      92.27      19.15      98.72       1.78      82.26       1.78      86.75       1.78       4.49       1.78       0.92      97.81       1.78
       -35         12         25          1     125.71      18.59     207.10       0.75     170.50       0.75      73.80       0.75      96.70       3.89       0.97     207.69       0.75
       -35         12         26          1      78.60      19.61      95.51       2.90      77.59       2.90      62.64       2.90      14.95       6.05       0.89      96.11       2.90
       -35         12         27          1      56.52      17.62      72.74       0.44      58.24       0.44      31.94       0.44      26.30       3.58       0.80      72.89       0.44
       -35         12         28          1      61.69      17.38      30.02       4.49      23.88       4.49      44.78       4.49      20.91       4.49       0.56      30.80       4.52
       -35         12         29          0      51.86      16.81      47.24       4.59      37.39       4.59      37.39       4.59       0.00       0.00       0.00      46.40       4.59
       -35         12         30          1      98.86      20.90      68.56       6.26      53.98       6.26     122.54       6.26      68.56       6.26       0.89      69.19       6.27
       -35         12         31          1      50.21      14.85      15.71       0.62      11.94       0.62      18.56       0.62       6.62       0.62       0.30      16.07       0.61
       -35         12         32          1      82.21      19.46      92.01       1.19      67.07       1.19      78.10       1.19      11.03       1.19       0.88      91.05       1.20
       -35         12         33          1      55.87      17.43      29.05       5.77      20.23       5.77      26.20       5.77       5.97       5.77       0.42      29.43       5.79
       -35         13          1          1      56.65      16.31      89.23       3.65      71.17       3.65      25.05       3.65      46.11       0.51       0.85      89.59       3.65
       -35         13          2          1      85.07      17.66     116.24       3.89      93.67       3.89      63.55       3.89      30.12       0.75       0.92     116.89       3.90
       -35         13          3          1      67.41      18.28      63.41       4.07      51.67       4.07      56.97       4.07       5.30       4.07       0.81      63.74       4.08
       -35         13          4          1      58.47      18.32      48.58       2.81      39.98       2.81      41.07       2.81       1.10       2.81       0.69      49.37       2.82
       -35         13          5          1      55.81      17.92      64.93       0.69      53.91       0.69      32.27       0.69      21.63       3.83       0.77      64.96       0.71
       -35         13          6          1      60.35      17.37      65.90       5.40      55.14       5.40      41.56       5.40      13.58       2.26       0.80      63.98       5.39
       -35         13          7          0      65.66      19.33      83.14       5.18      70.00       5.18      70.00       5.18       0.00       0.00       0.00      82.56       5.20
       -35         13          8          1      61.23      18.49      42.68       0.29      36.13       0.29      47.03       0.29      10.91       0.29       0.68      43.00       0.29
       -35         13          9          1      59.76      18.39      26.27       3.87      22.33       3.87      37.22       3.87      14.88       3.87       0.50      26.35       3.88
       -35         13         10          1      78.50      19.48      45.49       2.98      38.80       2.98      82.27       2.98      43.48       2.98       0.77      45.57       2.96
       -35         13         11          1      49.19      16.25      54.13       1.98      46.27       1.98      24.33       1.98      21.94       5.12       0.72      53.59       1.96
       -35         13         12          1      54.26      16.89       9.21       1.81       7.89       1.81      13.05       1.81       5.16       1.81       0.19       8.83       1.93
       -35         13         13          1      65.21      18.44      74.60       0.15      63.88       0.15      46.78       0.15      17.10       3.29       0.85      75.84       0.16
       -35         13         14          1      66.31      18.64      73.03       0.78      62.51       0.78      49.71       0.78      12.79       3.92       0.85      72.05       0.78
       -35         13         15          1      81.14      19.45      94.99       5.88      81.18       5.88      65.65       5.88      15.53       2.74       0.90      96.96       5.87
       -35         13         16          1      54.91      17.09     111.89       3.62      95.39       3.62       2.03       3.62      93.36       0.48       0.89     112.47       3.63
       -35         13         17          1      94.54      20.49     120.15       4.46     102.08       4.46      74.41       4.46      27.67       1.32       0.93     120.41       4.47
       -35         13         18          1      58.01      17.81      55.08       2.29      46.59       2.29      40.24       2.29       6.35       5.43       0.75      55.96       2.28
       -35         13         19          1      52.55      16.96      68.10       3.88      57.29       3.88      24.89       3.88      32.40       0.74       0.78      68.11       3.89
       -35         13         20          1      59.01      18.09      23.75       3.76      19.85       3.76      32.59       3.76      12.74       3.76       0.44      24.23       3.72
       -35         13         21          1      90.45      18.77      69.48       2.63      57.62       2.63     100.70       2.63      43.08       2.63       0.88      68.60       2.64
       -35         13         22          1      68.39      19.45      90.81       0.99      74.63       0.99      44.26       0.99      30.36       4.13       0.87      90.64       1.00
       -35         13         23          1      77.62      17.97      71.68       3.85      58.31       3.85      74.90       3.85      16.59       3.85       0.86      72.06       3.86
       -35         13         24          1      56.76      18.04      44.05       3.21      35.44       3.21      37.79       3.21       2.35       3.21       0.65      44.95       3.21
       -35         13         25          1     169.06      14.36     209.81       1.47     167.25       1.47     164.66       1.47       2.59       4.61       0.98     209.94       1.47
       -35         13         26          1      52.50      16.14      62.94       4.27      49.98       4.27      30.99       4.27      18.98       1.13       0.77      63.59       4.27
       -35         13         27          1      81.03      20.93     116.57       0.85      92.16       0.85      56.98       0.85      35.17       3.99       0.92     116.05       0.85
       -35         13         28          1      55.13      17.69      51.05       2.72      40.18       2.72      42.23       2.72       2.05       2.72       0.75      50.91       2.72
       -35         13         29          1      89.79      21.10      68.19       3.71      51.91       3.71     103.28       3.71      51.37       3.71       0.86      67.87       3.71
       -35         13         30          1      71.05      20.07      66.71       1.97      48.94       1.97      64.76       1.97      15.82       1.97       0.80      66.57       1.97
       -35         13         31          1      77.75      20.16      96.02       5.31      67.64       5.31      66.71       5.31       0.93       2.17       0.86      96.32       5.31
       -35         13         32          1      55.76      17.84      47.28       1.76      31.86       1.76      29.93       1.76       1.92       4.90       0.55      48.08       1.74
       -35         14          1          1      87.83      16.58     152.91       3.72     120.58       3.72      47.11       3.72      73.47       0.57       0.95     153.64       3.71
       -35         14          2          1      55.20      16.62      36.06       5.45      28.54       5.45      39.59       5.45      11.05       5.45       0.62      36.45       5.43
       -35         14          3          1      46.34      15.20      48.97       4.73      38.88       4.73      22.59       4.73      16.29       1.58       0.66      48.81       4.70
       -35         14          4          1      78.50      17.85      41.87       1.63      33.35       1.63      83.40       1.63      50.05       1.63       0.74      42.83       1.64
       -35         14          5          1      75.33      19.49     104.81       5.97      83.77       5.97      51.33       5.97      32.44       2.83       0.90     104.46       5.97
       -35         14          6          1      79.44      19.24      36.75       4.70      29.60       4.70      79.42       4.70      49.82       4.70       0.69      36.26       4.71
       -35         14          7          1      65.75      18.41      93.92       4.16      76.18       4.16      38.42       4.16      37.76       1.02       0.87      93.47       4.16
       -35         14          8          1      85.10      19.77     112.92       1.55      92.12       1.55      63.97       1.55      28.15       4.69       0.92     113.26       1.53
       -35         14          9          1      53.89      17.33      29.81       0.55      24.44       0.55      28.98       0.55       4.55       0.55       0.50      31.72       0.58
       -35         14         10          1      76.41      19.73      77.23       1.54      63.53       1.54      67.95       1.54       4.42       1.54       0.86      76.53       1.55
       -35         14         11          0     114.26      18.31     105.27       2.18      86.82       2.18      86.82       2.18       0.00       0.00       0.00     105.23       2.18
       -35         14         12          0      53.14      17.02      81.09       2.80      66.97       2.80      66.97       2.80       0.00       0.00       0.00      80.91       2.79
       -35         14         13          1      50.77      16.33      13.62       1.51      11.25       1.51      13.91       1.51       2.66       1.51       0.25      12.75       1.50
       -35         14         14          1      54.05      16.97      25.85       0.20      21.35       0.20      27.43       0.20       6.08       0.20       0.45      24.18       0.19
       -35         14         15          1      63.17      18.82      68.62       1.23      56.57       1.23      45.47       1.23      11.11       4.37       0.81      68.90       1.23
       -35         14         16          1      66.21      20.07      21.49       3.57      17.67       3.57      38.29       3.57      20.62       3.57       0.42      21.00       3.61
       -35         14         17          1      71.83      19.84      87.11       5.10      71.35       5.10      53.38       5.10      17.97       1.96       0.87      87.86       5.09
       -35         14         18          0      68.30      19.60      93.68       2.95      76.36       2.95      76.36       2.95       0.00       0.00       0.00      93.66       2.96
       -35         14         19          1      83.50      20.88     113.16       4.89      91.70       4.89      60.58       4.89      31.12       1.75       0.91     113.71       4.88
       -35         14         20          1      73.92      20.19      27.14       2.62      21.84       2.62      57.82       2.62      35.98       2.62       0.54      27.60       2.59
       -35         14         21          1      66.72      19.80     105.99       5.55      84.60       5.55      33.09       5.55      51.51       2.41       0.88     106.16       5.53
       -35         14         22          0     149.81      15.90     169.84       2.39     135.21       2.39     135.21       2.39       0.00       0.00       0.00     169.59       2.39
       -35         14         23          1      64.44      19.33      95.19       2.20      75.55       2.20      37.10       2.20      38.45       5.34       0.87      95.04       2.20
       -35         14         24          1      58.37      18.48      67.25       2.28      53.20       2.28      40.98       2.28      12.21       5.42       0.81      66.81       2.29
       -35         14         25          1      75.13      20.72      53.72       2.52      42.34       2.52      78.68       2.52      36.34       2.52       0.81      53.94       2.51
       -35         14         26          1      57.89      18.31      82.21       6.16      63.65       6.16      34.64       6.16      29.01       3.02       0.85      82.83       6.15
       -35         14         27          1      63.57      19.16      38.51       0.67      28.94       0.67      51.30       0.67      22.36       0.67       0.63      38.76       0.69
       -35         14         28          1      66.65      19.40      55.50       5.00      40.36       5.00      57.26       5.00      16.91       5.00       0.73      56.83       4.99
       -35         14         29          1      66.45      19.48      65.22       4.81      45.74       4.81      53.59       4.81       7.84       4.81       0.75      65.77       4.81
       -35         14         30          1      57.42      18.14      21.96       1.68      14.80       1.68      20.00       1.68       5.20       1.68       0.30      22.37       1.66
       -35         15          1          1      45.67      14.84      30.71       3.29      22.52       3.29      18.26       3.29       4.26       0.15       0.45      30.84       3.30
       -35         15          2          1      69.21      18.02      48.63       0.15      36.59       0.15      67.23       0.15      30.63       0.15       0.75      48.42       0.14
       -35         15          3          1      50.15      16.33      46.66       0.56      35.93       0.56      32.19       0.56       3.74       3.70       0.68      46.04       0.55
       -35         15          4          1     170.16      12.92     151.82       3.15     119.30       3.15     214.24       3.15      94.95       3.15       0.98     150.66       3.15
       -35         15          5          1      86.49      18.42      83.91       3.84      66.20       3.84      90.75       3.84      24.56       3.84       0.91      84.83       3.83
       -35         15          6          1      62.75      18.17      41.35       6.00      32.70       6.00      54.62       6.00      21.92       6.00       0.70      40.45       6.02
       -35         15          7          1      64.92      18.36      54.22       1.70      42.96       1.70      57.82       1.70      14.86       1.70       0.78      53.95       1.70
       -35         15          8          1     144.36      14.35     188.45       0.84     149.56       0.84     132.64       0.84      16.92       3.98       0.98     188.74       0.84
       -35         15          9          1      47.81      16.13      54.87       3.52      43.61       3.52      23.18       3.52      20.42       0.37       0.70      55.08       3.53
       -35         15         10          0      55.07      17.63      69.14       1.29      55.01       1.29      55.01       1.29       0.00       0.00       0.00      69.51       1.27
       -35         15         11          1      79.76      20.60      56.69       3.19      45.14       3.19      83.13       3.19      37.98       3.19       0.80      56.29       3.19
       -35         15         12          1      74.86      20.95      73.68       3.01      58.69       3.01      67.27       3.01       8.58       3.01       0.84      72.82       3.00
       -35         15         13          1      51.86      17.19      59.24       4.76      47.20       4.76      28.32       4.76      18.87       1.62       0.73      59.99       4.76
       -35         15         14          1      64.98      20.04      54.47       5.87      43.38       5.87      53.28       5.87       9.89       5.87       0.74      54.22       5.86
       -35         15         15          1      55.12      17.73      10.85       2.77       8.64       2.77      14.27       2.77       5.63       2.77       0.21      11.43       2.77
       -35         15         16          1     140.39      16.16     157.29       2.12     125.12       2.12     147.08       2.12      21.96       2.12       0.97     157.55       2.12
       -35         15         17          1      80.16      20.52      90.59       4.81      71.99       4.81      70.52       4.81       1.46       1.67       0.89      90.83       4.81
       -35         15         18          1      88.03      20.74     108.10       2.81      85.78       2.81      75.80       2.81       9.97       5.95       0.92     108.84       2.81
       -35         15         19          1     134.88      15.72     119.22       6.04      94.43       6.04     164.78       6.04      70.35       6.04       0.96     119.61       6.05
       -35         15         20          1      87.42      19.83     102.70       3.46      81.17       3.46      79.62       3.46       1.56       0.32       0.92     102.39       3.46
       -35         15         21          1      67.23      19.29      75.03       1.01      59.16       1.01      56.13       1.01       3.03       4.15       0.86      76.15       1.01
       -35         15         22          1      57.18      18.00      29.44       0.14      23.07       0.14      41.17       0.14      18.10       0.14       0.56      30.88       0.13
       -35         15         23          1      61.34      18.83      80.77       2.92      62.00       2.92      41.97       2.92      20.03       6.06       0.85      81.89       2.93
       -35         15         24          1      76.20      20.42     104.64       5.19      78.46       5.19      58.07       5.19      20.39       2.05       0.90     104.43       5.19
       -35         15         25          1      56.75      17.29      67.91       4.41      49.61       4.41      37.50       4.41      12.11       1.27       0.77      67.69       4.42
       -35         15         26          1      49.60      16.59      17.14       3.69      12.16       3.69      12.75       3.69       0.59       3.69       0.25      16.92       3.69
       -35         15         27          1      51.65      17.11      21.26       5.63      14.61       5.63      15.12       5.63       0.51       5.63       0.29      21.84       5.59
       -35         16          2          1      47.37      15.41      50.21       1.38      34.33       1.38      18.23       1.38      16.11       4.52       0.55      49.49       1.37
       -35         16          3          1      51.15      15.59      34.37       4.17      24.10       4.17      23.83       4.17       0.27       1.03       0.47      34.85       4.18
       -35         16          4          1     181.75      12.21     203.69       3.07     145.98       3.07     210.51       3.07      64.52       3.07       0.98     204.01       3.07
       -35         16          5          1      68.02      19.35     115.59       5.65      84.46       5.65      36.50       5.65      47.96       2.51       0.89     114.87       5.65
       -35         16          6          1      61.90      18.40      81.47       1.23      60.54       1.23      42.67       1.23      17.86       4.38       0.83      81.03       1.24
       -35         16          7          1      57.48      18.30      34.89       1.21      26.30       1.21      39.47       1.21      13.17       1.21       0.57      34.65       1.20
       -35         16          8          1      89.29      20.78     136.00       0.64     103.76       0.64      63.44       0.64      40.32       3.78       0.94     137.23       0.64
       -35         16          9          1      66.82      19.40      47.13       6.02      36.31       6.02      62.53       6.02      26.22       6.02       0.74      47.26       6.00
       -35         16         10          1      68.29      19.30       5.52       1.23       4.29       1.23      14.77       1.23      10.49       1.23       0.14       6.23       1.20
       -35         16         11          1      57.49      18.20      17.23       0.48      13.44       0.48      28.59       0.48      15.14       0.48       0.37      16.64       0.42
       -35         16         12          1      74.89      21.44      76.58       4.59      59.92       4.59      69.79       4.59       9.87       4.59       0.87      75.88       4.60
       -35         16         13          1      54.77      17.87      26.86       2.17      21.04       2.17      35.11       2.17      14.07       2.17       0.51      26.96       2.17
       -35         16         14          1     116.41      20.83     149.08       4.35     116.62       4.35     106.75       4.35       9.87       1.21       0.96     148.84       4.35
       -35         16         15          1      62.40      19.73      74.71       1.45      58.25       1.45      46.63       1.45      11.62       4.59       0.84      73.35       1.43
       -35         16         16          1      78.28      21.40      93.75       3.46      72.69       3.46      67.37       3.46       5.32       0.32       0.89      92.99       3.47
       -35         16         17          1      93.38      21.47     128.03       0.98      98.50       0.98      76.18       0.98      22.32       4.13       0.94     128.99       0.98
       -35         16         18          1      63.15      19.03      31.11       3.63      23.70       3.63      48.04       3.63      24.34       3.63       0.57      30.86       3.66
       -35         16         19          1      80.97      19.84     107.53       0.53      80.90       0.53      66.20       0.53      14.70       3.67       0.91     106.94       0.53
       -35         16         20          1      59.41      18.12      68.65       4.59      50.90       4.59      42.67       4.59       8.23       1.45       0.79      69.89       4.59
       -35         16         21          0      59.92      18.33     114.47       2.13      83.42       2.13      83.42       2.13       0.00       0.00       0.00     115.17       2.13
       -35         16         22          1      61.48      18.40      54.27       2.12      38.78       2.12      46.43       2.12       7.65       2.12       0.69      54.77       2.12
       -35         16         23          1      62.76      18.47      99.07       5.50      69.21       5.50      35.91       5.50      33.30       2.36       0.84      98.95       5.50
       -35         16         24          1      65.70      18.69      88.98       6.07      60.61       6.07      45.74       6.07      14.87       2.93       0.81      88.85       6.07
       -35         17          7          1     115.28      18.22     146.24       4.95      99.54       4.95     117.37       4.95      17.82       4.95       0.94     146.16       4.95
       -35         17          8          1      56.08      18.13      71.95       6.25      49.62       6.25      31.56       6.25      18.06       3.11       0.72      72.15       6.24
       -35         17          9          1      59.21      18.32      66.32       0.18      46.22       0.18      39.37       0.18       6.85       3.32       0.72      66.42       0.19
       -35         17         10          1      52.24      17.08      46.53       1.27      32.69       1.27      27.48       1.27       5.22       4.41       0.58      47.14       1.29
       -35         17         11          1      54.53      17.56      42.73       1.33      30.19       1.33      31.00       1.33       0.81       1.33       0.56      42.48       1.34
       -35         17         12          1      66.85      19.04      28.49       4.67      20.20       4.67      43.11       4.67      22.91       4.67       0.47      28.58       4.68
       -35         17         13          1      73.78      20.38      79.69       1.45      56.56       1.45      65.03       1.45       8.47       1.45       0.82      80.14       1.45
       -35         17         14          1      81.77      21.16      81.30       4.54      57.62       4.54      80.12       4.54      22.50       4.54       0.84      81.04       4.54
       -35         17         15          1      88.37      21.08     152.29       3.07     107.54       3.07      56.19       3.07      51.36       6.21       0.93     151.93       3.07
       -35         17         16          1      53.16      17.96      11.25       2.62       7.90       2.62       9.91       2.62       2.01       2.62       0.17      11.42       2.58
       -35         17         17          1      62.19      19.91      74.67       0.94      51.97       0.94      42.23       0.94       9.74       4.08       0.76      74.17       0.93
       -35         17         18          1      52.19      16.77      58.25       1.27      40.10       1.27      26.65       1.27      13.45       4.41       0.64      57.69       1.26
       -35         17         19          1      78.84      19.60      77.04       0.45      52.33       0.45      75.45       0.45      23.12       0.45       0.81      76.95       0.46
