         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -28          8          7          1     129.87       3.51      52.51       3.75      36.23       3.75     163.13       3.75     126.90       3.75       0.77      39.18       3.74
       -28          8          8          1      27.96       9.96      16.32       0.06      10.22       0.38       6.19       3.53      16.41       3.53       0.07      11.02       0.60
       -28          8          9          1     179.42       3.83     165.86       1.28     135.34       1.31     209.11       1.31      73.77       1.31       0.96     159.68       1.33
       -28          8         10          1      29.98      11.75      38.38       4.73      30.88       4.76      17.60       1.62      48.48       1.62       0.22      36.18       4.77
       -28          8         11          1      62.16       6.51      62.29       3.40      57.08       3.43      25.87       3.43      31.21       0.29       0.67      70.61       3.45
       -28          8         12          1      57.35       7.46      60.68       5.40      45.44       5.24      18.03       5.24      27.41       2.10       0.55      51.93       5.15
       -28          8         13          1      55.49       8.53      61.90       5.38      51.44       5.41      13.72       5.41      37.73       2.27       0.59      61.27       5.42
       -28          8         14          1      47.44       9.30      28.23       3.16      14.23       2.98       2.03       2.98      12.20       6.12       0.17      12.35       2.80
       -28          8         15          1      24.34      10.30      91.27       3.39      82.27       3.37      59.90       0.22     142.17       0.22       0.46     102.06       3.36
       -28          8         16          1     108.05       4.61      88.64       3.27      83.60       3.24     109.46       3.24      25.86       3.24       0.89     106.21       3.23
       -28          8         17          1     118.22       4.01     100.37       0.65      92.11       0.62     124.31       0.62      32.20       0.62       0.92     116.44       0.61
       -28          8         18          1      18.28       8.71      81.09       1.16      68.08       1.21      55.92       4.35     124.00       4.35       0.33      83.10       1.23
       -28          8         19          1      30.43      12.43      35.69       2.49      34.58       2.34      17.35       5.48      51.94       5.48       0.28      45.87       2.28
       -28          8         20          1     104.17       6.38     102.26       2.77      91.25       2.78      98.64       2.78       7.39       2.78       0.91     116.77       2.78
       -28          8         21          1     124.54       4.14      58.92       2.94      49.70       3.05     164.15       3.05     114.45       3.05       0.86      63.82       3.11
       -28          8         22          1     107.35       5.06     110.20       0.12      83.45       0.18     110.54       0.18      27.09       0.18       0.90     104.55       0.21
       -28          8         23          1      54.72      10.12      51.50       0.15      39.33       0.19      18.04       0.19      21.30       3.33       0.52      51.43       0.21
       -28          8         24          1     108.46       5.73      50.73       0.52      50.86       0.48     128.40       0.48      77.55       0.48       0.83      75.16       0.47
       -28          8         25          1     104.89       5.68      23.63       2.52      17.32       2.38      79.78       2.38      62.46       2.38       0.46      24.28       2.33
       -28          8         26          1      28.85      12.19       9.68       1.24       6.53       1.25       3.46       4.39       9.99       4.39       0.05       9.10       1.25
       -28          8         27          1     141.94       4.77     101.35       0.43      70.22       0.46     190.56       0.46     120.34       0.46       0.92     100.65       0.47
       -28          8         28          1      33.93      13.43       6.48       0.18       8.81       1.16       2.51       4.30      11.32       4.30       0.09      14.20       1.22
       -28          8         29          1     111.22       5.85      17.79       2.09      11.35       2.05      82.68       2.05      71.33       2.05       0.42      16.80       2.05
       -28          8         30          1      31.45      13.30      20.30       1.20      22.63       1.23       6.95       4.37      29.58       4.37       0.25      34.76       1.23
       -28          9          1          1      80.79       4.82      13.69       3.06      16.64       3.31      44.56       3.31      27.92       3.31       0.38      25.32       3.38
       -28          9          2          1      51.11       6.49      19.05       4.10      21.10       3.57      10.87       3.57      10.23       0.43       0.31      32.27       3.42
       -28          9          3          1      25.96       9.34      13.69       3.03      12.70       3.23       7.57       0.09      20.27       0.09       0.10      17.12       3.32
       -28          9          4          1     123.42       3.15      92.56       2.16      75.11       2.10     149.78       2.10      74.67       2.10       0.91      91.43       2.06
       -28          9          5          1      31.54       9.95      28.08       1.90      30.60       2.09      13.36       5.23      43.96       5.23       0.27      42.89       2.16
       -28          9          6          1     121.86       3.46      88.65       1.78      76.25       1.78     144.63       1.78      68.38       1.78       0.91      94.72       1.78
       -28          9          7          1      17.72       8.32      21.64       3.52      20.59       3.22      16.89       0.08      37.47       0.08       0.10      27.47       3.10
       -28          9          8          1      81.11       4.96      35.34       2.98      28.04       3.01      61.17       3.01      33.13       3.01       0.55      33.16       3.02
       -28          9          9          1      85.96       4.68      34.86       4.37      28.08       4.45      69.83       4.45      41.75       4.45       0.57      33.53       4.49
       -28          9         10          0      48.39       7.70     111.05       0.08      87.60       0.13      87.60       0.13       0.00       0.00       0.00     103.18       0.16
       -28          9         11          1     101.63       4.12      40.33       3.80      45.03       3.72     113.43       3.72      68.41       3.72       0.78      61.72       3.70
       -28          9         12          1      42.08      10.19      38.32       3.00      31.03       2.83       2.51       5.98      33.54       5.98       0.34      37.49       2.74
       -28          9         13          1      67.86       6.19      16.36       1.12      21.08       0.90      30.70       0.90       9.62       0.90       0.38      30.57       0.84
       -28          9         14          1      66.11       6.53      73.10       2.54      65.00       2.57      36.27       2.57      28.73       5.71       0.77      81.80       2.59
       -28          9         15          1      58.62       6.47      11.72       5.04       6.61       4.90       6.81       4.90       0.19       4.90       0.11       6.11       4.74
       -28          9         16          1      72.55       5.68      34.15       1.95      27.42       2.04      47.72       2.04      20.31       2.04       0.52      33.02       2.09
       -28          9         17          1     131.89       3.96     135.98       1.99     115.52       1.99     134.23       1.99      18.71       1.99       0.95     143.96       1.99
       -28          9         18          1      62.83       6.71      48.14       2.23      41.48       2.19      36.73       2.19       4.75       5.33       0.62      53.18       2.17
       -28          9         19          1     184.43       3.28     132.47       5.00     110.94       5.03     243.16       5.03     132.22       5.03       0.96     143.42       5.04
       -28          9         20          1      56.53       8.75      96.98       1.89      80.48       1.87       8.18       1.87      72.30       5.02       0.78     106.28       1.87
       -28          9         21          1      97.63       4.95      43.38       1.48      36.69       1.59     104.15       1.59      67.46       1.59       0.72      50.29       1.63
       -28          9         22          0      83.58       6.41      50.76       1.67      44.12       1.72      44.12       1.72       0.00       0.00       0.00      62.53       1.74
       -28          9         23          1      56.98       9.22      35.33       0.22      26.62       0.07      17.98       0.07       8.65       3.21       0.39      37.35       0.02
       -28          9         24          1      24.63      10.98      85.87       3.08      66.47       3.15      45.85       0.01     112.32       0.01       0.42      95.55       3.17
       -28          9         25          1      33.43      12.90      81.97       3.40      55.87       3.46      24.24       0.31      80.11       0.31       0.47      79.12       3.47
       -28          9         26          1      75.23       8.96      37.82       5.21      30.52       5.31      58.23       5.31      27.70       5.31       0.59      45.29       5.32
       -28          9         27          1      46.05      13.55      11.00       5.47       6.14       0.36       2.15       0.36       3.99       3.50       0.09       9.68       0.49
       -28          9         28          1      83.49       7.91      49.68       4.82      28.28       5.10      80.88       5.10      52.61       5.10       0.65      41.95       5.12
       -28          9         29          1      54.18      15.08      25.90       3.85      26.13       3.88      22.62       3.88       3.52       0.73       0.45      40.08       3.88
       -28         10          1          1      65.96       4.84      30.57       0.71      17.89       0.18      25.19       0.18       7.30       0.18       0.33      24.32       6.23
       -28         10          2          1      17.92       8.62       7.51       0.45      11.76       0.54       9.58       3.68      21.34       3.68       0.06      18.95       0.56
       -28         10          3          1      30.53       9.50      54.27       1.46      43.24       1.43      21.51       4.57      64.75       4.57       0.36      57.86       1.41
       -28         10          4          1      40.64       8.15      40.02       4.28      31.13       4.20       2.66       1.06      33.79       1.06       0.35      40.46       4.16
       -28         10          5          1      13.79       6.80      24.65       3.54      16.34       3.75      14.47       0.60      30.81       0.60       0.07      19.40       3.87
       -28         10          6          1      16.74       7.88      38.95       0.01      31.09       6.20      25.90       3.06      57.00       3.06       0.16      39.55       6.16
       -28         10          7          1     121.46       3.32     172.49       5.16     133.43       5.17      97.20       5.17      36.23       2.03       0.95     164.08       5.17
       -28         10          8          1      43.83      11.55      66.92       4.04      51.78       3.94       3.57       0.80      55.35       0.80       0.55      63.31       3.88
       -28         10          9          1      21.70       9.33      48.85       3.71      43.03       3.54      31.29       0.40      74.31       0.40       0.27      56.35       3.46
       -28         10         10          1      84.16       4.73      38.83       3.32      28.90       3.26      72.52       3.26      43.63       3.26       0.60      34.00       3.22
       -28         10         11          1      59.78       6.43      85.45       2.77      74.96       2.82      19.76       2.82      55.19       5.96       0.79      96.81       2.85
       -28         10         12          1      57.58       7.46      61.80       1.54      45.60       1.77      26.10       1.77      19.50       4.91       0.62      54.90       1.91
       -28         10         13          1     182.95       3.50     176.69       3.68     135.00       3.72     218.91       3.72      83.91       3.72       0.97     163.00       3.74
       -28         10         14          1      46.65       8.55      51.53       5.31      42.59       5.47       5.20       5.47      37.39       2.33       0.51      54.77       5.56
       -28         10         15          1      85.39       4.55      37.10       4.14      40.67       3.99      82.42       3.99      41.75       3.99       0.72      58.98       3.94
       -28         10         16          1      77.62       5.91      62.06       1.49      52.46       1.60      65.92       1.60      13.46       1.60       0.76      69.56       1.65
       -28         10         17          1      26.88      10.46       7.27       2.99       6.21       3.48       3.62       0.34       9.83       0.34       0.05       8.91       3.66
       -28         10         18          1      78.26       6.20      43.69       2.96      28.98       3.35      58.22       3.35      29.25       3.35       0.56      37.72       3.55
       -28         10         19          1      44.82       9.48      34.47       1.51      35.13       1.57       1.60       1.57      33.53       4.71       0.41      51.83       1.59
       -28         10         20          1      29.65      11.35      37.26       3.28      28.80       3.16      15.19       0.02      43.99       0.02       0.23      40.00       3.12
       -28         10         21          1      22.39       9.97      33.42       1.67      31.39       1.78      22.84       4.92      54.23       4.92       0.19      46.98       1.80
       -28         10         22          1      31.92      11.57      54.01       6.01      29.23       6.09      13.00       2.95      42.23       2.95       0.25      37.75       6.12
       -28         10         23          1      54.96      11.25      61.38       3.63      43.72       3.45      19.53       3.45      24.19       0.31       0.58      62.76       3.41
       -28         10         24          1      26.13      11.48      20.15       4.48      12.42       4.97       7.21       1.83      19.63       1.83       0.10      18.03       5.06
       -28         10         25          1      79.60       7.08      59.15       3.73      41.43       3.70      75.91       3.70      34.48       3.70       0.74      60.89       3.70
       -28         10         26          1      34.56      12.97      12.38       0.73      13.15       0.76       2.69       3.91      15.84       3.91       0.15      20.18       0.77
       -28         10         27          1      27.84      12.34      36.92       2.83      15.67       2.77       6.94       5.91      22.61       5.91       0.16      23.19       2.77
       -28         11          1          1      30.12       9.91      27.20       5.72      24.10       5.69      11.37       2.55      35.47       2.55       0.21      35.91       5.69
       -28         11          2          1      90.27       3.15     103.13       6.05      72.95       5.96      82.95       5.96      10.00       5.96       0.86     102.82       5.93
       -28         11          3          1      81.54       3.62      77.23       0.63      57.38       0.59      71.46       0.59      14.07       0.59       0.79      81.09       0.57
       -28         11          4          1      20.62       8.78      43.74       5.09      30.52       5.29      23.32       2.15      53.84       2.15       0.17      42.00       5.36
       -28         11          5          1      53.91       5.93      82.51       1.74      64.89       1.83      10.99       1.83      53.90       4.97       0.70      90.64       1.86
       -28         11          6          0      65.51       4.98      68.89       2.08      48.34       2.02      48.34       2.02       0.00       0.00       0.00      63.76       1.99
       -28         11          7          1      61.92       5.47      19.90       3.21      22.71       2.80      24.82       2.80       2.11       2.80       0.38      35.23       2.71
       -28         11          8          1     123.53       3.27      43.84       5.24      36.18       5.39     157.48       5.39     121.30       5.39       0.78      49.94       5.44
       -28         11          9          0      18.93       8.60      12.03       1.71       9.76       1.38       9.76       1.38       0.00       0.00       0.00      13.61       1.26
       -28         11         10          1      31.52      12.41      69.17       0.47      49.79       0.45      24.62       3.59      74.42       3.59       0.40      64.07       0.44
       -28         11         11          1      78.01       5.16      13.54       1.93      14.08       2.03      34.59       2.03      20.52       2.03       0.31      20.70       2.06
       -28         11         12          0      83.77       4.80      83.06       1.77      54.69       1.80      54.69       1.80       0.00       0.00       0.00      67.62       1.82
       -28         11         13          1      19.87       8.66      25.63       5.31      22.15       5.35      17.12       2.21      39.27       2.21       0.13      30.89       5.37
       -28         11         14          1      89.15       4.95      67.23       4.64      53.19       4.60      88.63       4.60      35.44       4.60       0.80      72.46       4.58
       -28         11         15          1      71.79       5.28      57.72       0.14      47.64       0.31      52.90       0.31       5.26       0.31       0.70      66.92       0.36
       -28         11         16          1      37.89      10.02      99.57       5.30      74.73       5.32      27.94       2.18     102.67       2.18       0.62     102.45       5.33
       -28         11         17          1      70.97       8.28     119.82       4.08      86.41       4.17      32.80       4.17      53.62       1.03       0.84     119.18       4.20
       -28         11         18          1     108.14       3.97      24.29       4.75      22.30       4.81     101.88       4.81      79.58       4.81       0.57      33.21       4.83
       -28         11         19          1      50.36       9.23      40.14       1.36      33.90       1.46      10.67       1.46      23.23       4.60       0.44      49.83       1.49
       -28         11         20          1      60.62       7.55      42.42       5.68      29.55       5.65      28.34       5.65       1.21       2.51       0.48      41.87       5.64
       -28         11         21          1      37.27      11.69      12.15       3.92       8.40       4.38       1.41       1.23       9.81       1.23       0.09      12.32       4.46
       -28         11         22          1      72.20       6.75      28.07       3.64      21.70       3.39      44.84       3.39      23.13       3.39       0.46      32.22       3.35
       -28         11         23          1      30.88      12.03      19.91       2.52      11.85       2.77       4.53       5.91      16.39       5.91       0.12      17.19       2.81
       -28         11         24          1      28.30      11.62      69.40       3.72      44.80       3.86      22.10       0.72      66.90       0.72       0.40      66.52       3.87
       -28         11         25          1      29.16      12.08      39.27       5.45      27.05       5.38      10.97       2.24      38.02       2.24       0.28      40.93       5.38
       -28         12          1          0      47.11       6.65      36.88       2.52      28.51       2.53      28.51       2.53       0.00       0.00       0.00      42.52       2.53
       -28         12          2          1      17.05       7.59      17.83       4.75      10.23       4.65       8.25       1.51      18.48       1.51       0.06      14.47       4.63
       -28         12          3          1      71.03       4.22      88.11       4.51      58.59       4.61      53.78       4.61       4.82       1.47       0.79      84.09       4.63
       -28         12          4          1      26.82       9.47      41.68       6.04      27.96       6.10      15.86       2.96      43.82       2.96       0.23      39.80       6.12
       -28         12          5          1      52.50       7.04      27.05       2.43      20.76       2.42      12.78       2.42       7.98       5.56       0.32      30.16       2.41
       -28         12          6          1      37.74      10.16      29.94       0.22      23.53       0.21       4.47       3.35      28.00       3.35       0.25      34.20       0.21
       -28         12          7          1      71.50       5.28      34.53       5.45      18.67       5.74      34.92       5.74      16.25       5.74       0.37      24.76       5.84
       -28         12          8          1      25.83       9.55      48.11       0.51      34.92       0.69      21.91       3.84      56.83       3.84       0.25      49.72       0.74
       -28         12          9          1      45.75       8.26      31.02       3.04      20.63       2.86       3.56       2.86      17.07       6.00       0.26      28.60       2.80
       -28         12         10          1      63.75       6.00      54.94       0.16      41.44       0.14      36.35       0.14       5.09       3.29       0.61      59.07       0.14
       -28         12         11          1      68.33       5.36      15.46       0.84       7.84       1.60      13.57       1.60       5.73       1.60       0.16      11.32       1.86
       -28         12         12          1      31.73       9.04      47.68       4.46      38.37       4.35      17.37       1.21      55.74       1.21       0.33      55.71       4.33
       -28         12         13          1     152.05       2.71     181.84       0.82     138.68       0.88     153.28       0.88      14.60       0.88       0.96     198.87       0.89
       -28         12         14          1      80.01       4.67      49.08       0.55      42.19       0.65      70.80       0.65      28.60       0.65       0.71      62.34       0.66
       -28         12         15          1      35.12       9.98      16.66       2.78       7.45       2.65       2.06       5.79       9.50       5.79       0.08       9.11       2.59
       -28         12         16          1      19.89       9.16      87.26       3.63      55.76       3.68      43.11       0.54      98.87       0.54       0.32      77.68       3.70
       -28         12         17          1      21.82       9.52      59.83       3.94      45.00       3.92      32.37       0.78      77.38       0.78       0.29      65.45       3.92
       -28         12         18          1      71.37       6.40      70.58       3.49      44.49       3.43      56.76       3.43      12.27       3.43       0.71      63.09       3.42
       -28         12         19          0      33.16      11.59      47.50       0.18      36.47       0.22      36.47       0.22       0.00       0.00       0.00      53.92       0.22
       -28         12         20          1      58.14       8.74      64.67       1.97      40.58       1.94      31.75       1.94       8.82       5.08       0.62      58.96       1.94
       -28         12         21          1      35.80      11.69      71.83       5.77      45.35       5.73      10.78       2.59      56.12       2.59       0.48      66.86       5.73
       -28         12         22          1      38.73      11.60      15.64       2.79      14.02       2.99       0.73       2.99      13.29       6.13       0.19      21.38       3.00
       -28         12         23          1      21.55      10.15      21.99       0.71      15.02       0.92       9.69       4.06      24.71       4.06       0.12      22.86       0.92
       -28         13          1          1      67.17       4.04      63.18       0.86      43.34       0.72      58.56       0.72      15.22       0.72       0.76      66.14       0.72
       -28         13          2          1      20.58       8.45      29.76       4.08      20.26       4.26      13.74       1.11      34.00       1.11       0.16      30.65       4.26
       -28         13          3          1      48.72       5.98      81.30       1.88      53.32       1.89      14.36       1.89      38.96       5.03       0.69      79.77       1.89
       -28         13          4          1      47.39       5.89      39.67       5.84      34.10       5.71      14.35       5.71      19.75       2.57       0.51      51.70       5.70
       -28         13          5          1      56.03       5.44      69.56       0.77      48.39       0.82      29.05       0.82      19.34       3.96       0.69      71.72       0.82
       -28         13          6          1      36.47       8.12     111.97       2.72      70.45       2.74      22.56       5.88      93.01       5.88       0.66     102.54       2.74
       -28         13          7          1      23.04       9.16      27.53       0.49      19.39       0.42      12.57       3.57      31.96       3.57       0.15      28.51       0.42
       -28         13          8          1      21.53       9.84      25.81       5.96      13.16       0.36       9.17       3.51      22.33       3.51       0.09      19.24       0.49
       -28         13          9          1      89.68       3.91      93.35       0.29      65.25       0.33      89.80       0.33      24.55       0.33       0.86      95.28       0.33
       -28         13         10          1      54.50       5.33      74.37       6.19      52.34       6.23      22.55       6.23      29.78       3.09       0.69      76.42       6.24
       -28         13         11          1      55.48       5.73      39.32       0.59      21.77       0.62      20.18       0.62       1.59       3.76       0.38      30.49       0.63
       -28         13         12          1      26.98       9.43      29.88       2.73      22.26       2.65      11.86       5.79      34.12       5.79       0.19      32.81       2.64
       -28         13         13          1      43.53      10.15      75.51       2.00      53.67       1.95       1.21       5.09      54.88       5.09       0.60      78.73       1.94
       -28         13         14          1      53.41       6.20      45.45       0.26      23.71       0.19      19.04       0.19       4.67       3.33       0.40      33.26       0.18
       -28         13         15          1      35.61       9.98      35.49       5.96      27.51       5.72       5.22       2.58      32.74       2.58       0.31      41.17       5.69
       -28         13         16          1      55.94       6.47      21.49       1.71      17.30       1.82      19.27       1.82       1.97       1.82       0.33      26.00       1.83
       -28         13         17          1      38.15      10.02      47.50       1.96      32.14       1.92       1.96       5.07      34.10       5.07       0.40      47.78       1.92
       -28         13         18          1      80.32       5.10      39.04       2.10      30.34       2.09      78.01       2.09      47.66       2.09       0.67      45.85       2.09
       -28         13         19          1      17.01       8.21      56.40       0.88      43.22       0.93      33.97       4.07      77.19       4.07       0.27      65.62       0.93
       -28         13         20          1      24.83      10.67      24.08       2.12      15.33       2.03       8.10       5.17      23.43       5.17       0.15      23.34       2.03
       -28         14          7          1      20.22       9.34      79.87       3.58      52.11       3.69      36.62       0.55      88.73       0.55       0.38      79.36       3.69
       -28         14          8          1      29.09       9.09      33.51       1.80      20.38       1.65       7.27       4.79      27.66       4.79       0.23      30.88       1.64
       -28         14          9          1      58.01       4.74      45.16       0.56      29.42       0.54      36.24       0.54       6.82       0.54       0.57      44.55       0.54
       -28         14         10          1      29.03       9.07       3.97       0.40       5.84       1.53       2.06       4.67       7.90       4.67       0.07       9.10       1.55
       -28         14         11          1      66.21       4.78      29.81       1.00      23.55       1.03      46.64       1.03      23.09       1.03       0.53      35.85       1.03
       -28         14         12          1      50.92       5.91      82.91       0.89      54.30       0.90      20.07       0.90      34.23       4.04       0.73      82.23       0.90
       -28         14         13          1      39.48       8.82      38.13       4.65      18.91       4.68       3.21       4.68      15.70       1.54       0.28      28.43       4.68
       -28         14         14          1      41.02       7.94      42.79       1.19      28.24       1.16       6.27       1.16      21.97       4.30       0.42      43.01       1.16
       -28         14         15          1      28.49      10.25      53.89       3.82      37.38       3.75      15.31       0.61      52.68       0.61       0.39      57.18       3.75
       -27          0          1          1     155.90       7.44      67.61       3.14      61.82       3.14     223.54       3.14     161.72       3.14       0.92      65.23       3.14
       -27          0          2          1     258.17       5.34     258.51       3.14     238.13       3.14     278.21       3.14      40.08       3.14       1.00     250.65       3.14
       -27          0          3          1      93.40       8.49      76.08       3.14      60.72       3.14      66.99       3.14       6.27       3.14       0.68      62.26       3.14
       -27          0          4          1      84.05       8.50      33.86       3.14      42.51       3.14      36.31       3.14       6.21       0.00       0.47      46.05       3.14
       -27          0          5          1     340.90       6.62     256.61       3.14     224.38       3.14     457.41       3.14     233.04       3.14       1.00     232.69       3.14
       -27          0          6          1     100.66       8.53      44.61       3.14      75.91       3.14      80.07       3.14       4.17       3.14       0.77      83.13       3.14
       -27          0          7          1     167.39       6.23     203.43       0.00     214.15       0.00     120.58       0.00      93.57       3.14       1.00     225.70       0.00
       -27          0          8          1      94.10       7.83      67.38       0.00      84.55       0.00      62.13       0.00      22.42       3.14       0.78      90.18       0.00
       -27          0          9          1      28.25      16.78      87.71       3.14      71.23       3.14      57.14       0.00     128.37       0.00       0.25      73.02       3.14
       -27          0         10          1     125.28       6.72       6.35       0.00       7.84       3.14      23.97       3.14      16.13       3.14       0.13       9.48       3.14
       -27          0         11          1     201.31       5.89     107.02       0.00     120.74       0.00     280.47       0.00     159.73       0.00       1.00     127.57       0.00
       -27          0         12          1      62.84      17.75     104.68       0.00     104.31       0.00      18.82       3.14     123.13       3.14       0.68     109.18       0.00
       -27          0         13          1     240.35       9.63     167.25       3.14     143.26       3.14     337.33       3.14     194.07       3.14       1.00     147.84       3.14
       -27          0         14          1      25.35      16.32      96.56       0.00     127.28       0.00     107.06       3.14     234.34       3.14       0.40     136.88       0.00
       -27          0         15          1      33.06      18.94      17.17       0.00      15.71       3.14      11.19       0.00      26.90       0.00       0.07      20.25       3.14
       -27          0         16          1      41.55      18.74     109.12       3.14     135.75       3.14      82.25       0.00     218.00       0.00       0.64     146.64       3.14
       -27          0         17          1     193.83       5.66     252.31       0.00     215.37       6.28     172.29       6.28      43.08       3.14       1.00     223.20       6.28
       -27          0         18          1     513.72       9.06     447.90       0.00     434.47       0.00     592.96       0.00     158.49       0.00       1.00     460.40       0.00
       -27          0         19          1      88.09       8.80      74.71       3.14      60.00       3.14      60.55       3.14       0.56       3.14       0.68      61.67       3.14
       -27          0         20          1     273.16       5.80     137.34       3.14     151.59       3.14     394.73       3.14     243.15       3.14       1.00     165.81       3.14
       -27          0         21          1      84.50       9.76      23.02       3.14       9.37       3.14      14.09       3.14       4.72       3.14       0.14       7.26       3.14
       -27          0         22          1     105.26      17.97      73.05       3.14      17.86       3.14      50.46       3.14      32.60       3.14       0.32       6.50       3.14
       -27          0         23          1      81.50      10.54      58.77       3.14      38.94       3.14      52.01       3.14      13.07       3.14       0.56      39.26       3.14
       -27          0         24          1      60.35      17.04       6.24       3.14      16.11       3.14       7.72       3.14       8.39       0.00       0.20      22.27       3.14
       -27          0         25          1     166.92      12.09      70.21       3.14      61.17       3.14     266.71       3.14     205.54       3.14       0.98      72.20       3.14
       -27          0         26          1      19.00      13.44      29.81       3.14      39.22       3.14      32.34       0.00      71.56       0.00       0.18      53.62       3.14
       -27          0         27          1      16.42      12.01      76.78       3.14      71.05       3.14      61.24       0.00     132.29       0.00       0.30      89.15       3.14
       -27          0         28          1      36.47      19.60      47.74       0.00      39.33       6.28      12.76       3.14      52.09       3.14       0.36      47.50       6.28
       -27          0         29          1      81.18      16.34      45.48       3.14      38.88       3.14      79.94       3.14      41.06       3.14       0.73      48.79       3.14
       -27          0         30          1      34.90      19.61      43.73       0.00      39.26       0.00      13.90       3.14      53.17       3.14       0.36      53.16       0.00
       -27          0         31          1     104.48      10.46      74.66       0.00      46.38       6.28     139.31       6.28      92.92       6.28       0.89      56.58       6.28
       -27          0         32          1      47.95      20.70      12.65       3.14       7.30       3.14       1.46       3.14       5.84       0.00       0.09       9.42       3.14
       -27          0         33          0      46.55      21.41      46.38       3.14      40.91       3.14      40.91       3.14       0.00       0.00       0.00      61.01       3.14
       -27          0         34          1      34.84      20.26      17.78       3.14       9.17       3.14       2.34       0.00      11.51       0.00       0.10      12.77       3.14
       -27          0         35          1      20.99      14.96       4.46       0.00      11.78       0.00       8.05       3.14      19.83       3.14       0.09      18.51       0.00
       -27          1          1          1     210.02       3.56     118.77       2.54     125.17       2.52     269.68       2.52     144.51       2.52       0.94     135.41       2.52
       -27          1          2          1     242.90       3.77     236.67       2.45     246.85       2.48     225.76       2.48      21.09       5.62       0.97     265.04       2.48
       -27          1          3          1      56.04       8.59     158.77       6.05     143.90       6.04      59.85       2.90     203.75       2.90       0.75     150.70       6.04
       -27          1          4          1      65.95       9.33      69.67       4.00      68.61       3.97       2.16       3.97      66.45       0.82       0.54      72.46       3.96
       -27          1          5          1     115.19       5.99      25.18       6.13      10.29       5.93      27.24       5.93      16.95       5.93       0.16       9.16       5.87
       -27          1          6          1     261.13       4.00     126.50       4.74     119.41       4.60     371.21       4.60     251.79       4.60       0.94     125.00       4.58
       -27          1          7          1     101.46       5.48      96.58       5.97     111.39       5.76      53.34       5.76      58.06       2.61       0.81     118.70       5.74
       -27          1          8          1     165.42       4.87      99.46       5.68      85.10       5.74     196.81       5.74     111.71       5.74       0.85      87.82       5.74
       -27          1          9          1      88.30       7.53      24.95       5.79      52.24       5.95      38.35       5.95      13.89       2.81       0.51      57.31       5.96
       -27          1         10          1      96.42       6.18      83.06       6.15      38.32       6.13      45.22       6.13       6.90       6.13       0.43      35.96       6.12
       -27          1         11          1      30.82      12.52      60.64       1.52      51.08       1.84      39.03       4.99      90.12       4.99       0.20      52.91       1.88
       -27          1         12          1      38.81      13.33      95.49       2.80      66.23       2.54      42.19       5.68     108.42       5.68       0.31      66.94       2.50
       -27          1         13          1     137.81       6.49      77.46       5.05      71.78       5.14     142.68       5.14      70.90       5.14       0.78      74.77       5.15
       -27          1         14          1     135.46       4.67      26.70       1.09      30.61       0.49     101.87       0.49      71.26       0.49       0.49      33.14       0.44
       -27          1         15          1     171.86       4.16     117.80       5.71     121.70       5.69     190.82       5.69      69.12       5.69       0.91     128.69       5.69
       -27          1         16          1     117.18       7.82      20.38       4.25      33.87       4.44      80.22       4.44      46.35       4.44       0.49      37.55       4.45
       -27          1         17          1      73.66       8.32      38.28       5.96      31.80       6.08      15.63       6.08      16.17       2.94       0.32      32.87       6.10
       -27          1         18          1      71.21       7.71      82.09       5.57      94.21       5.43       5.91       5.43      88.31       2.29       0.70     102.38       5.42
       -27          1         19          1     122.40       4.73     108.21       4.23     111.54       4.42     103.08       4.42       8.46       1.28       0.88     120.42       4.45
       -27          1         20          1      86.17       6.37      78.09       5.64      86.05       5.75      45.75       5.75      40.30       2.61       0.76      94.33       5.77
       -27          1         21          1      61.61       9.87      72.73       0.67      75.81       0.67       1.44       0.67      74.38       3.81       0.63      83.49       0.67
       -27          1         22          1      99.73       5.79      50.15       5.94      42.61       5.94      81.35       5.94      38.73       5.94       0.62      45.88       5.94
       -27          1         23          1      96.06       6.90     128.38       3.15     119.05       3.10      50.58       3.10      68.48       6.24       0.88     134.73       3.09
       -27          1         24          1     135.99       5.08      66.60       5.18      64.15       5.09     168.56       5.09     104.41       5.09       0.86      75.81       5.06
       -27          1         25          1      71.50       9.21      78.54       0.07      52.03       6.21      40.38       6.21      11.65       3.07       0.65      55.13       6.14
       -27          1         26          1      37.13      13.67      46.74       1.54      30.99       1.65      11.55       4.79      42.54       4.79       0.26      32.92       1.71
       -27          1         27          1      38.44      13.95      28.69       0.42      22.36       0.28       6.23       3.42      28.59       3.42       0.21      26.15       0.20
       -27          1         28          0      35.33      13.76      51.04       4.20      42.98       4.29      42.98       4.29       0.00       0.00       0.00      52.75       4.34
       -27          1         29          1      45.96      14.06      87.24       0.76      71.46       0.66       9.47       3.81      80.93       3.81       0.67      88.32       0.61
       -27          1         30          1     133.38       5.98     117.37       0.28     102.44       0.27     147.69       0.27      45.25       0.27       0.94     137.57       0.26
       -27          1         31          1      47.10      14.71      19.51       4.96       9.52       4.56       1.65       4.56       7.87       1.42       0.12      11.08       4.28
       -27          1         32          1      59.18      13.49      75.18       3.80      54.66       3.68      22.02       3.68      32.64       0.53       0.65      76.90       3.64
