         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -35         12         17          1      21.43       2.41      18.95       5.60      16.65       5.60      18.97       5.60       2.33       5.60       0.83      18.92       5.60
       -35         12         18          1      22.63       2.89      27.76       1.26      24.42       1.26      16.04       1.26       8.38       4.40       0.89      27.80       1.26
       -35         12         20          1      29.85       1.93      31.89       0.08      28.02       0.09      27.87       0.09       0.15       3.23       0.94      31.89       0.09
       -35         12         21          1      21.43       3.13      25.40       4.77      22.33       4.77      15.36       4.77       6.96       1.63       0.88      25.43       4.77
       -35         12         22          1      39.97       1.69      33.84       5.23      29.71       5.23      46.91       5.23      17.19       5.23       0.96      33.83       5.23
       -35         12         23          1      17.09       2.65      19.42       4.72      17.05       4.72      10.76       4.72       6.30       1.58       0.81      19.41       4.72
       -35         12         24          1      25.28       1.69      18.62       4.64      16.35       4.64      28.60       4.64      12.26       4.64       0.89      18.60       4.64
       -35         12         25          1      53.21       1.44      42.68       5.06      37.47       5.06      66.84       5.06      29.37       5.06       0.98      42.62       5.06
       -35         13         12          0      25.47       1.94      33.80       1.77      29.68       1.77      29.68       1.77       0.00       0.00       0.00      33.83       1.77
       -35         13         13          1      15.04       5.58       8.73       1.36       7.67       1.36       5.71       1.36       1.96       4.50       0.44       8.76       1.35
       -35         13         14          1      10.19       8.49      19.23       0.40      16.90       0.40       7.30       3.54      24.19       3.54       0.47      19.26       0.40
       -35         13         15          1      30.07       1.94      32.48       5.33      28.52       5.33      28.18       5.33       0.34       2.19       0.94      32.48       5.33
       -35         13         17          1      27.89       1.94      33.28       6.17      29.20       6.17      23.10       6.17       6.10       3.03       0.94      33.23       6.17
       -35         13         18          1      28.13       1.70      28.47       4.88      24.99       4.89      27.22       4.89       2.23       4.89       0.93      28.45       4.89
       -35         13         19          0      31.76       1.45      30.48       5.27      26.75       5.27      26.75       5.27       0.00       0.00       0.00      30.45       5.27
       -35         13         20          1      33.46       2.67      29.46       5.55      25.89       5.55      37.10       5.55      11.21       5.55       0.94      29.51       5.55
       -35         13         22          1      17.70       3.15      18.16       2.69      15.95       2.69      12.68       2.69       3.27       5.83       0.81      18.21       2.68
       -35         13         23          1      29.34       3.15      30.21       2.59      26.53       2.59      28.66       2.59       2.13       2.59       0.94      30.13       2.59
       -35         14         13          1      31.28       1.47      24.54       3.35      21.54       3.35      37.31       3.35      15.77       3.35       0.94      24.54       3.35
       -35         14         14          1      37.64       1.71      47.33       3.14      41.55       3.14      31.72       3.14       9.83       0.00       0.97      47.30       3.14
       -35         14         15          1      12.95       4.40      12.42       2.10      10.90       2.10       3.83       2.10       7.07       5.25       0.57      12.47       2.10
       -35         14         16          1      12.46       4.40      14.96       4.00      13.13       4.00       2.23       4.00      10.90       0.86       0.62      14.95       4.00
       -35         14         17          1      17.59       2.93      19.55       2.21      17.16       2.21      11.89       2.21       5.27       5.35       0.83      19.53       2.21
       -35         14         18          1      18.81       4.64      21.65       0.23      19.00       0.23      12.36       0.23       6.65       3.37       0.83      21.63       0.23
       -35         14         19          0      18.33       4.64      13.35       4.60      11.72       4.60      11.72       4.60       0.00       0.00       0.00      13.36       4.60
       -35         14         20          1      21.99       4.15      15.21       0.20      13.35       0.20      22.13       0.20       8.78       0.20       0.81      15.24       0.20
       -35         14         21          1      35.43       1.47      43.28       5.57      38.00       5.57      30.69       5.57       7.31       2.43       0.97      43.32       5.57
       -35         14         22          1      29.81       1.95      23.80       5.32      20.90       5.32      34.80       5.32      13.90       5.32       0.93      23.79       5.32
       -35         15         17          1      17.00       5.42      14.19       0.41      12.46       0.41      11.45       0.41       1.01       3.55       0.70      14.13       0.40
       -35         15         18          0      18.97       2.96      14.97       0.18      13.14       0.18      13.14       0.18       0.00       0.00       0.00      15.00       0.18
       -34          0          5          1      33.27       2.39      38.93       3.14      34.46       3.14      32.08       3.14       2.38       0.00       1.00      38.89       3.14
       -34          0          7          1      39.24       1.91      49.84       3.14      44.02       3.14      34.46       3.14       9.56       0.00       1.00      49.91       3.14
       -34          0          8          0      38.76       2.87      39.43       3.14      35.15       3.14      35.15       3.14       0.00       0.00       0.00      39.41       3.14
       -34          0          9          1     100.72       2.63      99.66       3.14      90.52       3.14     110.91       3.14      20.39       3.14       1.00      99.61       3.14
       -34          0         10          0      13.40       7.89       1.50       0.00       1.36       6.28       1.36       6.28       0.00       0.00       0.00       1.42       6.28
       -34          0         11          1      33.49       2.39      36.94       0.00      33.29       6.28      33.67       6.28       0.39       6.28       1.00      36.86       6.28
       -34          0         12          1       4.07       4.07       1.66       3.14       1.43       3.14       1.25       0.00       2.69       0.00       0.02       1.33       3.14
       -34          0         15          1      27.26       4.07      41.03       0.00      36.83       0.00      17.47       0.00      19.36       3.14       1.00      41.13       0.00
       -34          0         17          1      11.72       8.37      30.52       0.00      27.45       0.00      11.57       3.14      39.02       3.14       0.68      30.66       0.00
       -34          0         19          1      25.82       3.83      38.22       0.00      34.39       0.00      16.84       0.00      17.55       3.14       0.99      38.42       0.00
       -34          0         21          1      80.82       3.11      77.80       0.00      69.82       0.00      91.83       0.00      22.01       0.00       1.00      77.82       0.00
       -34          0         22          1      10.04      10.04       7.58       0.00       6.84       0.00       2.97       3.14       9.81       3.14       0.19       7.76       0.00
       -34          0         23          1      34.20       2.15      33.05       0.00      29.78       6.28      38.58       6.28       8.80       6.28       1.00      33.03       6.28
       -34          1          2          1      19.40       3.11      24.49       0.39      21.50       0.39      12.95       0.39       8.55       3.53       0.89      24.58       0.39
       -34          1          6          1      34.23       3.83      34.15       1.35      30.50       1.35      33.75       1.35       3.24       1.35       0.94      34.15       1.35
       -34          1          7          1      23.94       3.11      25.38       3.20      22.43       3.20      18.74       3.20       3.69       0.06       0.86      25.39       3.20
       -34          1          8          1      52.89       2.39      43.19       2.43      38.47       2.43      63.66       2.43      25.19       2.43       0.97      43.19       2.43
       -34          1          9          1      34.22       3.83      28.46       5.50      25.83       5.50      36.78       5.50      10.95       5.50       0.91      28.46       5.50
       -34          1         10          1      44.27       2.15      51.14       2.83      46.35       2.83      39.37       2.83       6.98       5.98       0.97      51.17       2.83
       -34          1         11          1      43.55       3.11      40.06       3.43      36.11       3.43      47.33       3.43      11.22       3.43       0.96      40.08       3.43
       -34          1         12          1      62.92       2.87      46.50       4.69      41.79       4.69      80.84       4.69      39.04       4.69       0.97      46.54       4.69
       -34          1         14          1      23.20       3.59      18.09       4.53      16.21       4.53      18.55       4.53       2.33       4.53       0.75      18.09       4.53
       -34          1         15          1      43.54       1.44      29.28       5.65      26.18       5.65      54.72       5.65      28.54       5.65       0.93      29.22       5.65
       -34          1         16          1       4.07       4.07      19.39       3.95      17.41       3.95      15.79       0.81      33.20       0.81       0.20      19.45       3.95
       -34          1         17          1       9.57       9.57       1.50       3.49       1.36       3.37       0.86       0.23       2.22       0.23       0.03       1.51       3.37
       -34          1         19          1      41.86       1.44      33.09       4.81      29.59       4.81      48.68       4.81      19.09       4.81       0.93      33.03       4.81
       -34          1         21          0      21.29       4.78      17.09       5.33      15.30       5.32      15.30       5.32       0.00       0.00       0.00      17.01       5.32
       -34          1         22          1      60.99       1.44      48.97       5.62      44.00       5.62      75.08       5.62      31.08       5.62       0.98      48.93       5.62
       -34          1         23          1      46.17       2.87      34.07       0.26      30.71       0.26      57.37       0.26      26.66       0.26       0.95      34.07       0.26
       -34          1         24          1      40.67       2.39      47.55       1.06      43.09       1.06      35.18       1.06       7.91       4.20       0.96      47.45       1.06
       -34          1         25          0      33.25       2.39      31.11       4.82      28.24       4.82      28.24       4.82       0.00       0.00       0.00      31.10       4.83
       -34          1         27          0      23.21       3.59      32.30       0.79      28.53       0.79      28.53       0.79       0.00       0.00       0.00      32.32       0.79
       -34          1         28          1      36.61       2.39      33.52       2.49      29.95       2.49      39.30       2.49       9.36       2.49       0.95      33.60       2.49
       -34          1         30          1      20.10       4.07      25.91       5.57      22.80       5.57      11.66       5.57      11.15       2.43       0.86      25.97       5.57
       -34          1         32          1      19.87       3.59      23.59       3.81      20.71       3.81      14.32       3.81       6.40       0.67       0.88      23.50       3.81
       -34          2          5          1      33.79       2.16      33.39       3.41      29.52       3.41      34.11       3.41       4.59       3.41       0.94      33.38       3.41
       -34          2          6          1      31.63       4.79      29.63       3.50      26.50       3.50      31.58       3.50       5.09       3.50       0.92      29.60       3.50
       -34          2          7          1       8.38       8.38       5.75       0.55       5.08       0.55       3.27       3.69       8.36       3.69       0.11       5.76       0.56
       -34          2          8          1      59.16       2.63      56.20       4.02      49.93       4.02      65.56       4.02      15.63       4.02       0.98      56.24       4.02
       -34          2          9          1      47.42       2.16      33.87       2.64      30.67       2.64      59.70       2.64      29.03       2.64       0.95      34.00       2.64
       -34          2         10          1      27.54       3.11      32.99       4.36      29.92       4.36      20.45       4.36       9.47       1.22       0.91      33.08       4.36
       -34          2         12          1      39.51       2.39      34.11       2.02      30.65       2.02      44.10       2.02      13.45       2.02       0.95      34.02       2.02
       -34          2         13          1      17.24       4.55      34.62       1.28      31.06       1.28       2.12       4.42      33.18       4.42       0.84      34.57       1.28
       -34          2         16          1      31.60       2.39      29.79       2.98      26.73       2.98      30.10       2.98       3.37       2.98       0.90      29.86       2.98
       -34          2         17          0      18.43       2.87      12.11       6.03      10.97       6.03      10.97       6.03       0.00       0.00       0.00      12.26       6.03
       -34          2         18          1      30.88       2.39      27.63       4.91      24.83       4.91      30.02       4.91       5.20       4.91       0.89      27.73       4.91
       -34          2         20          1      45.24       3.35      41.92       0.60      37.58       0.61      48.69       0.61      11.11       0.61       0.95      41.91       0.61
       -34          2         21          1      13.17       7.18      27.76       0.17      24.93       0.18       7.65       3.32      32.58       3.32       0.66      27.79       0.18
       -34          2         24          1      20.83       3.35      30.28       3.65      27.46       3.65       8.83       3.65      18.63       0.51       0.87      30.29       3.65
       -34          2         25          1      48.12       2.39      38.56       5.37      34.92       5.37      57.38       5.37      22.46       5.37       0.96      38.61       5.37
       -34          2         26          1      57.23       2.15      53.15       3.98      47.23       3.98      64.27       3.98      17.04       3.98       0.97      53.13       3.98
       -34          2         27          1      14.85       5.99       5.49       1.53       4.85       1.53       1.60       1.53       3.25       4.67       0.22       5.57       1.54
       -34          2         28          1      26.82       3.11      30.73       4.60      27.48       4.60      21.67       4.60       5.81       1.45       0.92      30.80       4.59
       -34          2         29          1      30.65       2.63      33.74       4.66      29.83       4.66      27.48       4.66       2.35       1.51       0.93      33.68       4.66
       -34          2         32          1      23.96       3.11      33.86       5.86      29.73       5.86      15.18       5.86      14.55       2.72       0.94      33.88       5.86
       -34          3          2          1      18.96       2.64      28.66       2.12      25.16       2.12       9.34       2.12      15.82       5.26       0.91      28.68       2.11
       -34          3          3          1      27.36       3.36      34.65       0.73      30.43       0.73      20.90       0.73       9.53       3.87       0.94      34.66       0.73
       -34          3          7          1      59.73       2.88      64.97       2.78      57.58       2.78      59.59       2.78       2.02       2.78       0.98      64.93       2.78
       -34          3         12          1      38.37       2.88      46.75       5.53      42.06       5.53      31.62       5.53      10.43       2.39       0.96      46.79       5.53
       -34          3         13          1      26.14       3.84      20.31       5.65      18.24       5.65      25.22       5.65       6.98       5.65       0.83      20.30       5.65
       -34          3         15          1      17.74       3.84      24.58       0.43      21.96       0.43       4.93       0.43      17.03       3.57       0.76      24.45       0.43
       -34          3         16          1      17.98       3.84      35.62       5.56      32.02       5.56       1.76       2.42      33.79       2.42       0.84      35.77       5.56
       -34          3         18          1      19.42       5.99      28.55       0.32      25.62       0.32       4.81       0.32      20.82       3.46       0.78      28.61       0.32
       -34          3         20          1      11.51       8.63      15.20       3.04      13.67       3.03       5.70       6.17      19.37       6.17       0.35      15.27       3.03
       -34          3         21          0      25.41       3.12      19.74       0.31      17.71       0.31      17.71       0.31       0.00       0.00       0.00      19.68       0.31
       -34          3         23          1       9.83       9.83       6.06       2.36       5.48       2.36       3.07       5.50       8.54       5.50       0.12       5.98       2.38
       -34          3         24          1      11.27      11.27      32.17       3.59      29.22       3.59      16.97       0.45      46.19       0.45       0.54      32.17       3.59
       -34          3         25          1      41.72       2.16      49.83       1.84      44.95       1.84      35.44       1.84       9.51       4.98       0.96      49.84       1.84
       -34          3         26          1      11.27       6.47       6.13       5.18       5.43       5.18       1.56       2.04       6.99       2.04       0.17       6.22       5.19
       -34          3         27          1      61.87       2.40      67.61       2.82      59.92       2.82      61.65       2.82       1.73       2.82       0.98      67.70       2.82
       -34          3         28          1      53.48       1.92      48.54       3.13      43.33       3.13      61.02       3.13      17.68       3.13       0.98      48.52       3.13
       -34          3         29          1      35.97       1.92      37.09       4.34      32.73       4.34      35.71       4.34       2.98       4.34       0.95      37.08       4.34
       -34          3         31          1      27.35       3.12      40.28       4.95      35.37       4.95      16.46       4.95      18.90       1.81       0.95      40.28       4.95
       -34          4          3          1      37.04       1.92      39.40       1.68      34.59       1.68      36.84       1.68       2.24       1.68       0.96      39.39       1.68
       -34          4          4          1      31.02       1.92      46.19       1.40      40.56       1.40      18.90       1.40      21.66       4.54       0.96      46.16       1.40
       -34          4          5          1      24.04       3.13      25.90       2.59      22.80       2.59      19.75       2.59       3.05       5.73       0.88      25.84       2.59
       -34          4          6          1      25.24       3.13      10.79       4.45       9.60       4.45      26.10       4.45      16.50       4.45       0.71      10.77       4.43
       -34          4          8          1      29.56       3.12      30.12       1.23      26.50       1.23      26.86       1.23       0.35       1.23       0.90      30.04       1.23
       -34          4          9          1      37.97       1.92      39.73       0.93      35.63       0.93      36.43       0.93       0.80       0.93       0.95      39.55       0.93
       -34          4         10          1       6.01       6.01      24.79       2.97      22.56       2.97      17.97       6.12      40.53       6.12       0.38      24.81       2.97
       -34          4         11          0      25.47       3.60      22.94       3.79      20.77       3.79      20.77       3.79       0.00       0.00       0.00      22.88       3.78
       -34          4         12          1      41.09       2.64      38.25       0.90      34.48       0.90      43.95       0.90       9.47       0.90       0.95      38.19       0.90
       -34          4         13          1      24.27       3.36      21.60       1.08      19.43       1.08      21.51       1.08       2.08       1.08       0.84      21.71       1.08
       -34          4         16          1      51.41       2.64      38.64       4.10      34.74       4.11      63.67       4.11      28.93       4.11       0.96      38.81       4.11
       -34          4         18          1      51.89       1.92      45.43       5.53      40.67       5.53      59.44       5.53      18.77       5.53       0.96      45.31       5.53
       -34          4         20          1      15.37       7.69       5.83       3.98       5.25       3.98       1.12       3.98       4.13       0.84       0.21       5.89       3.99
       -34          4         21          1      25.46       3.36      25.77       2.31      23.15       2.31      21.58       2.31       1.57       5.45       0.88      25.63       2.30
       -34          4         26          1      32.68       2.40      33.35       2.00      29.35       2.00      31.01       2.00       1.66       2.00       0.92      33.27       2.00
       -34          4         28          1      25.47       2.64       9.28       4.81       8.26       4.81      25.76       4.81      17.50       4.81       0.67       9.19       4.81
       -34          4         30          1      35.57       1.68      46.06       1.82      40.44       1.82      28.13       1.82      12.31       4.97       0.96      46.02       1.82
       -34          4         31          1      36.53       4.33      42.80       1.57      37.57       1.57      32.64       1.57       4.92       4.72       0.96      42.72       1.57
       -34          5          3          1      32.79       2.65      25.63       2.30      22.50       2.30      38.94       2.30      16.43       2.30       0.94      25.60       2.30
       -34          5          7          1       8.68       8.68       8.04       3.73       7.17       3.73       4.34       0.59      11.50       0.59       0.16       8.03       3.72
       -34          5          9          1      17.35      17.35      20.82       3.60      18.54       3.60       6.47       0.46      25.01       0.46       0.35      20.82       3.61
       -34          5         11          1      33.24       2.89      36.77       6.24      33.38       6.24      28.96       6.24       4.42       3.10       0.94      36.91       6.24
       -34          5         12          1      17.83       6.50      21.24       2.25      19.19       2.25       6.18       2.25      13.01       5.39       0.71      21.16       2.25
       -34          5         13          1      39.74       2.89      33.89       5.04      30.52       5.04      44.69       5.04      14.17       5.04       0.95      33.72       5.04
       -34          5         14          1      44.08       8.91      32.83       0.10      29.50       0.10      51.50       0.10      22.00       0.10       0.92      32.73       0.10
       -34          5         15          0      24.57       2.89      14.50       3.24      13.03       3.24      13.03       3.24       0.00       0.00       0.00      14.53       3.23
       -34          5         16          1      54.67       2.41      46.43       4.67      41.66       4.67      64.28       4.67      22.62       4.67       0.97      46.38       4.67
       -34          5         18          1      61.65       2.41      50.28       2.86      45.08       2.86      75.10       2.86      30.01       2.86       0.97      50.13       2.86
       -34          5         19          1       6.02       6.02      18.59       3.88      16.66       3.88      13.17       0.74      29.83       0.74       0.29      18.45       3.88
       -34          5         20          0      32.75       1.93      31.37       0.88      28.18       0.88      28.18       0.88       0.00       0.00       0.00      31.21       0.87
       -34          5         23          1      34.92       2.17      43.01       1.18      39.04       1.18      27.38       1.18      11.66       4.32       0.95      42.97       1.18
       -34          5         25          1      15.90       4.82      22.39       3.45      19.94       3.45       2.44       3.45      17.50       0.31       0.70      22.34       3.45
       -34          5         27          1      14.45       6.50       5.08       3.66       4.53       3.66       1.44       3.66       3.09       0.52       0.21       5.16       3.68
       -34          5         31          1      28.43       2.65      25.58       4.97      22.46       4.97      30.23       4.97       7.77       4.97       0.93      25.53       4.97
       -34          6          3          1      23.46       5.32      15.52       3.09      13.63       3.09      24.29       3.09      10.66       3.09       0.81      15.53       3.09
       -34          6          4          1      34.58       1.93      27.27       1.83      23.88       1.83      41.13       1.83      17.25       1.83       0.94      27.13       1.83
       -34          6          6          1      32.40       2.66      28.72       5.38      25.39       5.38      34.68       5.38       9.30       5.38       0.93      28.78       5.38
       -34          6          7          1      36.99       1.45      40.69       6.22      36.34       6.22      34.54       6.22       1.80       3.08       0.96      40.71       6.22
       -34          6          8          1      45.69       1.93      32.51       1.19      28.83       1.19      58.06       1.19      29.24       1.19       0.95      32.60       1.19
       -34          6          9          1      39.88       1.21      35.72       0.45      31.52       0.45      43.81       0.45      12.30       0.45       0.94      35.67       0.45
       -34          6         10          1      21.27       3.63      19.10       2.02      17.14       2.02      15.54       2.02       1.60       5.16       0.77      19.07       2.02
       -34          6         11          1      30.45       2.66      45.89       0.90      41.76       0.90      15.80       0.90      25.96       4.04       0.95      45.95       0.89
       -34          6         12          0      10.39      10.39      12.22       5.86      11.08       5.86      11.08       5.86       0.00       0.00       0.00      12.36       5.86
       -34          6         13          1      17.16       4.35      14.61       0.53      13.20       0.53       8.20       0.53       5.00       3.67       0.62      14.47       0.53
       -34          6         14          1      47.84       1.93      50.75       2.62      45.72       2.62      47.24       2.62       1.52       2.62       0.97      50.66       2.62
       -34          6         16          1      12.80      12.80       9.03       4.92       8.13       4.93       3.55       1.78      11.68       1.78       0.18       9.17       4.95
       -34          6         17          1      28.75      13.77      24.02       2.45      21.61       2.45      18.35       2.45       3.26       5.60       0.69      24.17       2.45
       -34          6         18          1      11.60       7.49      17.08       0.42      15.38       0.42       5.03       3.56      20.40       3.56       0.45      17.31       0.41
       -34          6         19          1      58.46       1.93      48.78       0.94      43.87       0.94      70.25       0.94      26.38       0.94       0.98      48.79       0.94
       -34          6         20          1      42.04       2.66      54.36       2.41      48.97       2.41      32.49       2.41      16.48       5.55       0.97      54.29       2.41
       -34          6         21          1      29.23      14.50      19.26       3.83      17.40       3.83      17.96       3.83       0.56       3.83       0.60      19.21       3.82
       -34          6         22          1       8.70       8.70       7.47       6.12       6.77       6.12       4.24       2.98      11.01       2.98       0.15       7.43       6.11
       -34          6         23          1      27.78       3.14      45.75       3.94      41.65       3.94      10.49       3.94      31.15       0.79       0.94      45.75       3.93
       -34          6         24          0      21.50       2.66      17.54       3.38      15.74       3.38      15.74       3.38       0.00       0.00       0.00      17.31       3.38
       -34          6         25          1      28.27      13.77      31.79       4.23      28.06       4.23      14.88       4.23      13.17       1.09       0.76      31.73       4.23
       -34          6         30          1      33.84       4.11      27.42       2.95      24.04       2.95      38.92       2.95      14.88       2.95       0.93      27.33       2.94
       -34          6         31          0      17.16       5.32      10.61       2.04       9.32       2.04       9.32       2.04       0.00       0.00       0.00      10.59       2.05
       -34          7          3          1      25.98       1.70      31.84       5.83      27.95       5.83      21.14       5.83       6.81       2.69       0.94      31.85       5.83
       -34          7          4          0      12.62       6.80      12.56       4.84      11.03       4.84      11.03       4.84       0.00       0.00       0.00      12.56       4.84
       -34          7          5          1      33.98       1.70      32.80       4.42      28.80       4.42      35.52       4.42       6.72       4.42       0.95      32.77       4.41
       -34          7          6          1      40.04       1.70      38.80       5.51      34.15       5.51      42.63       5.51       8.48       5.51       0.96      38.73       5.51
       -34          7          7          1      12.38      12.38      12.41       3.26      11.03       3.26       4.77       0.12      15.81       0.12       0.25      12.46       3.25
       -34          7          8          1      39.55       1.46      37.93       3.51      33.80       3.51      41.78       3.51       7.98       3.51       0.96      37.97       3.51
       -34          7          9          1      17.71       6.31      27.61       5.43      24.38       5.43       2.95       5.43      21.43       2.29       0.77      27.50       5.43
       -34          7         10          1      34.20       1.70      24.82       5.60      22.04       5.60      39.85       5.60      17.81       5.60       0.90      24.84       5.60
       -34          7         11          1      12.86      12.86      16.69       2.08      15.04       2.08       7.04       5.23      22.08       5.23       0.31      16.65       2.09
       -34          7         12          1      28.38       3.64      26.82       0.16      24.41       0.16      26.18       0.16       1.78       0.16       0.89      26.81       0.15
       -34          7         13          1      23.04       2.18      36.07       1.02      32.71       1.02       9.21       1.02      23.50       4.16       0.91      36.09       1.01
       -34          7         14          1      47.29       8.73      53.33       2.39      48.22       2.39      42.15       2.39       6.08       5.53       0.96      53.24       2.38
       -34          7         16          1      18.67       3.64      16.39       0.09      14.77       0.09      11.78       0.09       3.00       3.23       0.71      16.45       0.11
       -34          7         17          1      50.44       1.70      62.74       4.51      56.53       4.51      42.17       4.51      14.36       1.37       0.98      62.91       4.51
       -34          7         18          0       4.85       4.85      16.66       2.83      15.02       2.83      15.02       2.83       0.00       0.00       0.00      16.57       2.83
       -34          7         19          1      41.71      10.43      45.65       1.40      41.19       1.40      36.44       1.40       4.75       4.54       0.93      45.65       1.40
       -34          7         20          1      50.68       1.94      52.52       0.39      47.50       0.39      51.18       0.39       3.68       0.39       0.97      52.50       0.39
       -34          7         22          1      34.19       3.15      30.97       2.73      28.18       2.73      35.11       2.73       6.92       2.73       0.93      30.97       2.72
       -34          7         24          1      33.95      17.70      30.46       3.25      27.05       3.25      20.96       3.25       6.09       0.11       0.71      30.60       3.25
       -34          7         26          1      40.74       2.18      38.97       5.46      34.72       5.46      43.27       5.46       8.55       5.46       0.96      39.03       5.45
       -34          7         28          1      39.78       2.18      37.76       3.63      33.24       3.63      42.86       3.63       9.61       3.63       0.96      37.72       3.63
       -34          7         30          1      13.10       6.31      14.99       4.19      13.16       4.19       1.44       4.19      11.73       1.05       0.56      15.00       4.19
       -34          8          4          1      30.72       1.46      23.05       4.32      20.24       4.32      36.85       4.32      16.61       4.32       0.93      23.02       4.33
       -34          8          5          1      17.06       2.68      12.74       5.05      11.16       5.05      11.90       5.05       0.74       5.05       0.68      12.68       5.05
       -34          8          6          1      44.11       1.95      41.97       1.11      36.92       1.11      48.35       1.11      11.43       1.11       0.97      42.00       1.11
       -34          8          7          0      16.81       2.68      32.60       1.83      28.82       1.83      28.82       1.83       0.00       0.00       0.00      32.62       1.83
       -34          8          8          1      40.45       1.71      27.04       0.10      24.14       0.10      52.02       0.10      27.88       0.10       0.94      27.08       0.11
       -34          8          9          1      55.06       1.22      59.52       1.52      52.86       1.52      54.96       1.52       2.10       1.52       0.98      59.38       1.53
       -34          8         10          1      46.77       1.46      39.31       1.80      34.64       1.80      54.94       1.80      20.30       1.80       0.96      39.30       1.80
       -34          8         11          0      10.47       4.63       8.29       3.04       7.38       3.04       7.38       3.04       0.00       0.00       0.00       8.38       3.03
       -34          8         12          1      44.58       1.95      55.44       0.90      49.94       0.90      36.48       0.90      13.46       4.04       0.97      55.53       0.90
       -34          8         13          1      26.55       2.44      30.05       6.02      27.34       6.02      20.56       6.02       6.78       2.88       0.90      29.86       6.03
       -34          8         14          1      58.21       1.46      61.40       5.04      55.77       5.04      58.33       5.04       2.57       5.04       0.98      61.44       5.04
       -34          8         15          1      25.33      13.88      13.90       6.00      12.60       6.00      10.14       6.00       2.45       2.86       0.45      13.96       6.00
       -34          8         16          1       7.31       7.31      12.57       1.63      11.38       1.63       8.03       4.77      19.40       4.77       0.23      12.56       1.64
       -34          8         17          1      38.23       1.46      37.44       0.15      33.88       0.15      38.80       0.15       4.92       0.15       0.95      37.38       0.15
       -34          8         18          1       6.82       6.82      16.56       4.91      15.00       4.91      11.06       1.77      26.05       1.77       0.29      16.52       4.90
       -34          8         19          1      33.61       2.44      27.25       1.45      24.70       1.45      37.00       1.45      12.30       1.45       0.92      27.19       1.45
       -34          8         22          0      44.32       2.19      52.63       5.78      47.42       5.78      47.42       5.78       0.00       0.00       0.00      52.61       5.78
       -34          8         25          1      54.31       1.70      58.27       5.07      51.75       5.07      54.49       5.07       2.74       5.07       0.98      58.19       5.06
       -34          8         27          1      13.88       4.87      27.53       4.81      24.34       4.81       2.92       1.67      27.26       1.67       0.77      27.58       4.81
       -34          8         28          0      45.80       2.92      34.96       5.57      30.75       5.57      30.75       5.57       0.00       0.00       0.00      34.97       5.57
       -34          8         29          1      19.25       4.39       8.52       1.73       7.48       1.72      13.01       1.72       5.53       1.72       0.53       8.52       1.72
       -34          9          4          1      29.64       1.96      26.05       0.15      22.87       0.15      32.77       0.15       9.90       0.15       0.94      26.09       0.16
       -34          9          6          1      26.69       1.71      10.32       5.36       9.10       5.36      31.03       5.36      21.94       5.36       0.75      10.38       5.36
       -34          9          7          1      56.32       2.45      49.94       5.16      43.95       5.16      66.10       5.16      22.14       5.16       0.98      49.88       5.16
       -34          9          8          1      36.24       1.71      36.32       0.05      32.22       0.05      36.72       0.05       4.50       0.05       0.95      36.40       0.05
       -34          9          9          1      34.76       1.96      38.39       5.11      34.32       5.11      31.85       5.11       2.47       1.97       0.95      38.37       5.11
       -34          9         10          1      22.28       2.20      25.45       5.10      22.57       5.10      15.87       5.10       6.70       1.96       0.86      25.57       5.10
       -34          9         11          1      38.68       1.71      23.97       5.98      21.12       5.98      49.48       5.98      28.36       5.98       0.91      24.14       5.98
       -34          9         12          1      48.95       1.71      48.21       2.66      42.84       2.66      51.84       2.66       9.00       2.66       0.97      48.10       2.66
       -34          9         13          0      40.38       1.47      26.05       1.98      23.38       1.98      23.38       1.98       0.00       0.00       0.00      26.10       1.98
       -34          9         14          1      42.83       2.20      31.96       3.62      28.91       3.62      51.96       3.62      23.06       3.62       0.94      32.09       3.62
       -34          9         15          1      51.64       1.96      49.75       3.56      45.25       3.56      55.06       3.56       9.81       3.56       0.97      49.64       3.56
       -34          9         16          1      49.68       1.22      41.28       4.56      37.56       4.56      58.30       4.56      20.75       4.56       0.96      41.17       4.56
       -34          9         17          1      13.95       4.40      12.74       5.04      11.58       5.04       1.86       5.04       9.73       1.90       0.48      12.79       5.03
       -34          9         18          1      53.59       6.85      44.95       6.27      40.90       6.27      61.93       6.27      21.03       6.27       0.96      44.86       6.27
       -34          9         19          0      48.94       1.47      44.91       0.84      40.84       0.84      40.84       0.84       0.00       0.00       0.00      44.91       0.84
       -34          9         20          1      44.29       1.71      36.80       0.97      33.29       0.97      51.22       0.97      17.94       0.97       0.95      36.82       0.97
       -34          9         21          1      39.89       1.22      35.90       1.85      32.23       1.85      43.32       1.85      11.09       1.85       0.95      35.97       1.85
       -34          9         22          1      38.42      13.21      45.10       1.55      40.08       1.55      28.58       1.55      11.50       4.70       0.89      45.10       1.55
       -34          9         23          0      38.18       2.45      24.10       4.86      21.22       4.86      21.22       4.86       0.00       0.00       0.00      24.18       4.86
       -34          9         24          1      22.27       2.45      21.38       5.45      18.96       5.45      18.03       5.45       0.93       2.31       0.83      21.44       5.45
       -34          9         25          1      37.44       1.71      40.47       5.83      36.17       5.83      35.56       5.83       0.61       2.69       0.96      40.43       5.83
