                    h          k          l       FREE         FP      SIGFP      FCalc    PHICalc
      1812        -18         19         10          1      73.27       8.11      76.71       2.97
      1813        -18         19         11          1      67.77       8.29      62.71      -1.29
      1814        -18         19         12          0      63.00       8.95      92.26       0.79
      1815        -18         19         13          0      65.08       8.66      46.14      -1.11
      1816        -18         19         14          1     105.05       6.59      98.40      -2.86
      1817        -18         19         15          1     101.70       8.05      95.00      -2.73
      1818        -18         19         16          1      72.19       9.02      50.82       2.04
      1819        -18         20          4          0      82.37       7.27      56.39       2.81
      1820        -18         20          5          1      30.83      15.89      43.30      -1.07
      1821        -18         20          6          1      56.22      10.06      86.98       2.64
      1822        -18         20          7          1     124.34       5.13     140.32      -1.49
      1823        -18         20          8          1      73.95       8.22      82.26       2.91
      1824        -18         20         11          1      84.34       7.49     110.08      -3.14
      1825        -18         20         12          1     105.48       6.53      46.21       2.62
      1826        -18         20         13          0      85.77       7.04      74.24       1.19
      1827        -18         20         14          1      73.65       9.02      70.56       0.88
      1828        -17          0          1          1     617.18      14.15     787.67       3.14
      1829        -17          0          2          1     232.73       6.28     397.29       0.00
      1830        -17          0          3          1     557.29      13.41     636.85       3.14
      1831        -17          0          4          1     142.71       4.02     203.51       0.00
      1832        -17          0          5          1     101.99       4.95     140.19       0.00
      1833        -17          0          6          1     156.10       4.84     154.60       3.14
      1834        -17          0          7          1     117.60       4.34     163.40       3.14
      1835        -17          0          8          1     115.02       5.14      89.04       0.00
      1836        -17          0          9          1      75.31       6.88      70.07       3.14
      1837        -17          0         10          1     119.36       5.31     129.17       3.14
      1838        -17          0         11          1      80.69       7.06     156.85       3.14
      1839        -17          0         12          1     284.95       7.34     276.97       0.00
      1840        -17          0         13          1     135.22       7.22     106.59       0.00
      1841        -17          0         14          1     115.49       6.56      61.37       0.00
      1842        -17          0         15          1     104.78       6.98     108.29       0.00
      1843        -17          0         16          1     186.01       7.12     106.64       3.14
      1844        -17          0         17          1     100.66       6.99      54.36       3.14
      1845        -17          0         18          1      66.01      11.83      45.51       3.14
      1846        -17          0         19          1     129.19       7.39      70.01       3.14
      1847        -17          0         20          1     275.75       7.93     300.87       3.14
      1848        -17          0         21          1      36.26      20.81      74.55       3.14
      1849        -17          0         22          1      75.65      12.34     149.33       3.14
      1850        -17          0         23          1     173.73       6.56     143.33       0.00
      1851        -17          0         24          1     106.03      10.30      45.76       3.14
      1852        -17          0         25          1      84.33      11.61      73.93       0.00
      1853        -17          0         26          1      98.76       8.78       7.62       0.00
      1854        -17          0         27          1      36.10      28.00      13.89       0.00
      1855        -17          0         28          1      60.59      16.14      14.11       0.00
      1856        -17          1          1          1     189.90       5.10     251.11      -1.61
      1857        -17          1          2          1     454.03       7.83     487.88       1.86
      1858        -17          1          3          1     187.58       3.87     192.29       0.66
      1859        -17          1          4          1     397.88       6.87     354.28      -2.35
      1860        -17          1          5          1     180.24       3.39     135.69       1.00
      1861        -17          1          6          1     165.87       3.27     170.26      -1.43
      1862        -17          1          7          1     270.95       5.00     292.50      -2.91
      1863        -17          1          8          1     338.77       5.67     218.89       1.82
      1864        -17          1          9          1     104.22       3.97     151.79       1.01
      1865        -17          1         10          1     249.08       4.65     278.92      -0.01
      1866        -17          1         11          1     300.53       5.20     322.81      -2.91
      1867        -17          1         12          1     131.67       3.74     141.83       0.82
      1868        -17          1         13          1     143.99       4.28      90.78      -1.15
      1869        -17          1         14          1      73.19       6.17      92.90      -0.68
      1870        -17          1         15          1      40.81      10.60      47.13      -1.53
      1871        -17          1         16          1     209.49       4.70     196.42       3.05
      1872        -17          1         17          1      96.01       5.38      31.88       2.80
      1873        -17          1         18          1     105.99       5.92      87.13      -1.48
      1874        -17          1         19          1     150.38       4.84     129.75       0.33
      1875        -17          1         20          1     235.29       5.24     242.09      -1.14
      1876        -17          1         21          1     110.98       5.64      56.08      -2.53
      1877        -17          1         22          1      72.74       8.99      49.11       3.00
      1878        -17          1         23          0      37.79      15.81      90.31      -2.15
      1879        -17          1         24          1      73.18       8.43      27.74      -0.10
      1880        -17          1         25          1      71.69       9.61      90.56      -2.96
      1881        -17          1         26          1      19.71      21.84      18.68      -0.24
      1882        -17          1         27          1     101.05       7.30      34.46       0.02
      1883        -17          1         28          1      16.94      27.53      48.67       0.49
      1884        -17          2          1          0     222.65       4.09     288.22       2.30
      1885        -17          2          2          1     530.96       8.87     584.61      -0.56
      1886        -17          2          4          1     604.54      14.42     508.11       0.08
      1887        -17          2          5          1     222.43       4.18     278.14      -2.92
      1888        -17          2          6          1     202.72       3.80     228.97       0.22
      1889        -17          2          7          1     168.41       3.42     115.05      -0.57
      1890        -17          2          8          1     219.82       4.10     267.96      -1.95
      1891        -17          2          9          1     258.52       4.64     207.29       2.73
      1892        -17          2         10          1     146.50       3.59     110.14       1.02
      1893        -17          2         11          1     234.84       4.80     294.09       0.75
      1894        -17          2         12          1     211.20       4.01     220.44      -2.61
      1895        -17          2         13          1     288.17       5.50     216.03      -2.55
      1896        -17          2         14          1     143.40       4.83     195.48      -1.97
      1897        -17          2         15          1     242.41       4.84     239.96       0.53
      1898        -17          2         16          1     174.83       4.85      34.04       2.82
      1899        -17          2         17          0      70.84       7.00     147.80      -3.10
      1900        -17          2         18          0     130.55       5.12     110.76       1.98
      1901        -17          2         19          1     247.48       4.98     166.63       2.35
      1902        -17          2         20          1     169.82       4.85     216.19       1.92
      1903        -17          2         21          1     100.39       6.86     162.65      -0.82
      1904        -17          2         22          1     102.97       6.86      74.94       2.01
      1905        -17          2         23          1     105.78       6.71      53.75      -1.84
      1906        -17          2         24          1     131.45       6.03      71.61      -1.94
      1907        -17          2         25          1     112.19       6.82     155.57      -1.57
      1908        -17          2         26          1      46.68      11.60      88.76       2.56
      1909        -17          2         27          1      58.92      10.64      51.14       2.53
      1910        -17          3          1          0     462.89       7.68     380.29      -2.22
      1911        -17          3          2          1     421.45       7.60     429.05       0.73
      1912        -17          3          3          1     261.59       7.26     264.29      -1.23
      1913        -17          3          4          1     507.31      16.93     458.55       2.63
      1914        -17          3          5          1     544.35       9.29     523.95       0.69
      1915        -17          3          6          1     283.07       5.00     273.29      -2.72
      1916        -17          3          7          1     289.54       5.15     390.66       1.11
      1917        -17          3          8          1     304.44       5.43     325.21      -1.03
      1918        -17          3          9          1     121.96       4.12     115.37       0.20
      1919        -17          3         10          1     402.39       8.01     432.43      -1.86
      1920        -17          3         11          1     374.74       6.42     437.31       2.55
      1921        -17          3         12          1     207.34       3.89     262.50      -0.38
      1922        -17          3         13          1      93.94       5.38      64.66      -1.75
      1923        -17          3         14          1     362.28       6.87     347.60      -1.68
      1924        -17          3         15          0     109.60       5.53      21.63       0.44
      1925        -17          3         16          1     164.64       4.45     209.10       1.59
      1926        -17          3         17          1     133.29       4.46     103.79       0.31
      1927        -17          3         18          1     168.86       4.59     171.45      -2.97
      1928        -17          3         19          0      76.46       9.05     118.03      -0.88
      1929        -17          3         20          1     206.06       5.00     173.73      -2.81
      1930        -17          3         21          1      61.80      10.26      54.27       2.94
      1931        -17          3         22          1      62.41       9.30      80.13      -2.22
      1932        -17          3         23          1     121.27       5.79      81.90       1.13
      1933        -17          3         26          1     112.21       6.42     123.85      -0.95
      1934        -17          3         27          1      36.94      15.34      64.17       3.11
      1935        -17          4          1          0     311.77       5.27     243.49       1.94
      1936        -17          4          2          1     507.75       8.67     540.43      -1.47
      1937        -17          4          5          1     404.91       6.83     520.28       2.28
      1938        -17          4          6          1     240.85       4.49     385.26      -0.35
      1939        -17          4          7          1     178.25       3.58      64.46       1.46
      1940        -17          4          8          1     280.57       5.06     240.55      -2.75
      1941        -17          4          9          0     203.72       4.01     180.42      -2.79
      1942        -17          4         10          1     259.54       4.55     211.99      -0.30
      1943        -17          4         11          0     189.76       3.89     172.04      -1.00
      1944        -17          4         12          1     262.51       5.52     343.77       2.64
      1945        -17          4         13          1     276.41       7.96     354.86       1.50
      1946        -17          4         14          1     226.48       5.81     177.99      -2.27
      1947        -17          4         15          1     160.90       4.47     144.81      -0.28
      1948        -17          4         16          1     145.89       4.47     123.87      -2.71
      1949        -17          4         17          1     123.08       5.02      70.19      -1.84
      1950        -17          4         18          1     225.49       5.15     233.71       0.34
      1951        -17          4         19          1     145.08       4.61      81.71      -0.06
      1952        -17          4         20          1      92.17       6.91      83.92       0.60
      1953        -17          4         21          1      97.93       7.18     107.92      -1.60
      1954        -17          4         22          1      46.00      13.39      53.99       2.80
      1955        -17          4         23          1     132.67       5.27     137.96       2.91
      1956        -17          4         24          1     125.15       5.93     120.41       2.58
      1957        -17          4         25          0     132.69       6.06     157.44      -2.88
      1958        -17          4         27          1      97.32       7.36     134.45      -0.30
      1959        -17          5          1          1     366.76       6.07     372.05      -2.44
      1960        -17          5          2          1     499.94       8.32     473.70      -0.06
      1961        -17          5          3          0     274.05       6.53     325.67      -2.31
      1962        -17          5          4          1     316.47      12.22     261.14       1.95
      1963        -17          5          5          1     353.27       6.20     332.79       0.52
      1964        -17          5          6          1     286.31       5.17     355.01       3.05
      1965        -17          5          7          1     579.29       9.85     655.88       0.19
      1966        -17          5          8          1     155.34       3.48     197.82      -2.06
      1967        -17          5          9          1     134.82       3.62      82.64       0.84
      1968        -17          5         10          1     502.34       8.34     451.92      -2.86
      1969        -17          5         11          1     304.97       5.53     342.20       1.16
      1970        -17          5         12          1     347.92       6.22     373.47      -2.35
      1971        -17          5         13          1     301.74       5.69     328.97       2.06
      1972        -17          5         14          1     311.09       5.97     203.17       2.64
      1973        -17          5         15          1     113.27       5.03     138.92       0.35
      1974        -17          5         16          1     207.98       4.49     169.61       2.42
      1975        -17          5         17          1     219.70       4.90     221.92      -1.74
      1976        -17          5         18          1     119.36       6.68     128.13       2.44
      1977        -17          5         19          1     177.40       4.77     162.47      -0.51
      1978        -17          5         20          1      81.17       9.67      70.94       0.53
      1979        -17          5         21          1      66.55       9.66     116.46      -2.23
      1980        -17          5         22          1     137.58       5.85     144.35      -0.89
      1981        -17          5         23          1     116.07       6.24     100.91      -0.55
      1982        -17          5         24          1      20.46      22.36      63.84       2.53
      1983        -17          5         25          1      78.16       9.33      79.10       1.81
      1984        -17          5         26          1     197.35       5.40     142.96      -2.92
      1985        -17          5         27          1      39.95      14.93      26.66       1.82
      1986        -17          6          1          1     280.70       4.81     158.26       1.54
      1987        -17          6          2          1     403.29       6.54     491.08      -1.86
      1988        -17          6          3          1     625.88      11.70     658.44       1.25
      1989        -17          6          4          1     672.51      15.06     827.08      -1.52
      1990        -17          6          5          1     561.33       9.16     625.06       1.84
      1991        -17          6          6          1     338.43       5.60     254.62      -2.27
      1992        -17          6          7          1     287.34       4.82     339.68       2.42
      1993        -17          6          8          1     286.70       4.84     270.98      -0.39
      1994        -17          6          9          1     289.05       4.99     283.63       0.61
      1995        -17          6         10          1     161.22       3.79      73.95       1.96
      1996        -17          6         11          1     117.55       4.48     144.01       0.52
      1997        -17          6         12          0      81.78       5.99      16.67       1.87
      1998        -17          6         13          0     112.49       5.86     149.79      -0.35
      1999        -17          6         14          1     253.79       4.92     176.52       2.54
      2000        -17          6         15          1     162.36       4.10     188.43      -0.41
      2001        -17          6         16          1     152.26       4.38     162.88       1.18
      2002        -17          6         17          1      90.43       6.44      92.72       2.30
      2003        -17          6         18          1      99.23       6.17      70.82       0.96
      2004        -17          6         19          0     115.13       5.76     114.75      -2.74
      2005        -17          6         20          1     117.14       5.75     100.35       0.65
      2006        -17          6         21          1     108.29       6.57     102.89       2.37
      2007        -17          6         22          1      81.92       8.21     105.18      -1.95
      2008        -17          6         23          1     104.20       6.56      62.21       0.29
      2009        -17          6         24          1      38.44      15.54     104.09       0.68
      2010        -17          6         25          1      75.63      11.83      56.95       1.65
      2011        -17          6         26          1      51.02      13.84      79.67       1.64
      2012        -17          6         27          1     130.17       6.63     118.59      -2.23
      2013        -17          7          1          1     210.82       3.80     265.74       2.57
      2014        -17          7          2          1     163.89       3.55     127.96      -0.44
      2015        -17          7          3          1     339.69       5.96     305.25       3.07
      2016        -17          7          4          1     178.19       5.32     180.13      -0.02
      2017        -17          7          5          1     405.19       6.82     366.40      -0.35
      2018        -17          7          6          1     345.10       5.51     250.75      -2.66
      2019        -17          7          7          1     208.15       3.78     231.11       0.45
      2020        -17          7          8          1     310.51       5.42     357.58       2.99
      2021        -17          7          9          1     433.35       7.20     440.25      -0.40
      2022        -17          7         10          1     173.66       4.23     195.05      -2.80
      2023        -17          7         11          1     318.22       5.47     372.89       0.55
      2024        -17          7         12          1     189.64       4.11     142.40       2.38
      2025        -17          7         13          1     388.73       7.00     262.98       0.56
      2026        -17          7         14          1     153.23       4.40     160.95       1.15
      2027        -17          7         15          1      62.95       8.13      65.73      -1.82
      2028        -17          7         16          1      32.54      13.51       7.50      -0.49
      2029        -17          7         17          1     217.86       4.97     285.36      -2.22
      2030        -17          7         18          1      24.57      17.67      95.79       1.93
      2031        -17          7         19          1      71.63       8.28      44.92       0.88
      2032        -17          7         20          0      30.49      16.83      50.61       0.02
      2033        -17          7         21          1      88.51       7.86      83.88       1.89
      2034        -17          7         22          1      40.76      17.21      31.53      -1.35
      2035        -17          7         24          1      68.91      10.57      75.27      -2.82
      2036        -17          7         25          1      59.31      11.78      75.26      -0.50
      2037        -17          7         26          1     128.31       6.70     115.64       1.67
      2038        -17          7         27          1      56.28      13.22      66.07       1.33
      2039        -17          8          1          0     196.04       3.83      62.67       0.79
      2040        -17          8          2          1     227.19       4.11     289.81      -2.28
      2041        -17          8          3          1     387.14       6.27     481.81       1.08
      2042        -17          8          4          1     654.79      10.46     594.68      -2.11
      2043        -17          8          5          1     678.62      15.50     738.31       1.05
      2044        -17          8          6          1     228.86       4.47     284.69      -2.28
      2045        -17          8          7          1     302.71       5.03     289.56       0.85
      2046        -17          8          8          1     245.85       4.37     202.71       2.80
      2047        -17          8          9          1     240.55       4.25     249.23       0.43
      2048        -17          8         10          1     267.69       4.81     254.81      -0.96
      2049        -17          8         11          1     170.32       4.41     185.03      -0.75
      2050        -17          8         12          1     206.51       4.83     163.50      -0.69
      2051        -17          8         13          1     201.40       4.43     144.36      -2.30
      2052        -17          8         14          1     243.35       6.93     253.79       0.54
      2053        -17          8         15          1     143.16       4.30      70.95       0.88
      2054        -17          8         16          0     210.72       4.45     117.08       0.06
      2055        -17          8         17          1      51.60       9.88      95.97      -0.78
      2056        -17          8         18          1     126.33       5.01     123.02      -1.33
      2057        -17          8         19          1      88.91       6.96     112.69       2.44
      2058        -17          8         20          1      69.12       9.32     102.95       0.81
      2059        -17          8         21          1      98.12       7.09     110.22       1.44
      2060        -17          8         22          1      31.79      18.19      55.99      -1.65
      2061        -17          8         23          1     167.88       4.99     155.04      -0.19
      2062        -17          8         24          1      35.43      18.82       9.67      -3.11
      2063        -17          8         25          1      31.49      19.06      53.92      -0.79
      2064        -17          8         26          1      88.44       8.95      82.00      -0.19
      2065        -17          8         27          1     136.13       8.52      93.79       2.79
      2066        -17          9          1          1      57.11       6.66      93.10       1.66
      2067        -17          9          2          1     267.31       4.55     340.32      -1.08
      2068        -17          9          3          1     220.60       4.58     122.37       2.65
      2069        -17          9          4          1     153.39       3.93     136.86      -2.69
      2070        -17          9          5          1     244.61       4.35     239.89      -0.34
      2071        -17          9          6          1     423.11       6.97     355.32       2.63
      2072        -17          9          7          1     331.83       5.35     336.37      -0.31
      2073        -17          9          8          1     305.69       5.23     219.39      -2.86
      2074        -17          9          9          1     105.48       4.56     111.35      -0.15
      2075        -17          9         10          1     113.44       4.58     196.72       2.80
      2076        -17          9         11          1     176.61       4.17      66.29      -0.50
      2077        -17          9         12          1     109.57       4.74     131.05       0.97
      2078        -17          9         13          0     198.36       4.47     220.86      -0.61
      2079        -17          9         14          1     230.19       5.04     157.39      -2.46
      2080        -17          9         15          1      51.43       9.67     104.71       0.46
      2081        -17          9         16          1     113.62       5.19      95.90      -2.30
      2082        -17          9         18          1     183.66       5.20     146.48      -1.06
      2083        -17          9         19          1     143.64       4.91      60.53       0.59
      2084        -17          9         20          1      71.58       9.12     131.75       0.28
      2085        -17          9         21          1      13.04      26.93      17.26       1.04
      2086        -17          9         22          1      50.02      13.45      46.09       1.05
      2087        -17          9         23          1      96.11       7.41      92.76      -0.18
      2088        -17          9         24          1      72.20      10.47      37.41      -0.80
      2089        -17          9         25          1      51.01      13.80      42.95      -2.10
      2090        -17          9         26          1      95.09       8.62     132.85       0.84
      2091        -17         10          1          1     154.27       3.63     181.14       0.61
      2092        -17         10          2          0     130.43       3.65     152.44       3.09
      2093        -17         10          3          1     180.68       3.81     217.63       0.19
      2094        -17         10          4          1     457.22       7.52     452.93      -2.66
      2095        -17         10          5          1     269.24       4.67     278.27       0.38
      2096        -17         10          6          0     140.41       3.59     163.97       2.73
      2097        -17         10          7          1     152.09       3.88     215.58       0.55
      2098        -17         10          8          1      93.94       4.59     126.53       0.46
      2099        -17         10          9          1     183.37       4.19     206.49      -0.88
      2100        -17         10         10          1     235.65       4.62     162.15      -1.35
      2101        -17         10         11          1     222.53       4.64     152.62      -2.22
      2102        -17         10         12          1     214.63       5.21     252.69      -3.04
      2103        -17         10         13          1     173.02       4.37     243.08       0.63
      2104        -17         10         14          1     151.97       4.38     229.24      -0.66
      2105        -17         10         15          1      96.83       7.64     165.19       0.31
      2106        -17         10         16          1      37.13      12.75      73.16      -0.72
      2107        -17         10         17          1     124.50       5.39     106.41       2.67
      2108        -17         10         18          1     155.04       4.82     232.13      -2.25
      2109        -17         10         19          1      95.89       6.95      99.85      -1.96
      2110        -17         10         20          1     116.27       5.81      80.96       1.89
      2111        -17         10         21          1      73.82       9.21      42.76       1.73
      2112        -17         10         22          1     124.13       6.37     120.67      -2.07
      2113        -17         10         23          0     138.09       6.08      58.84      -0.74
      2114        -17         10         24          1      40.07      16.93      53.38      -1.62
      2115        -17         10         26          1      47.47      16.29      34.66      -0.70
      2116        -17         11          1          1     101.61       4.22      69.95      -2.91
      2117        -17         11          2          1     197.58       3.97     289.05      -1.53
      2118        -17         11          3          1      41.42       7.71      49.37       1.28
      2119        -17         11          4          1      71.93       5.67      74.96      -2.96
      2120        -17         11          5          1     218.37       4.31     299.75      -1.33
      2121        -17         11          6          1     165.74       3.91     128.07       2.88
      2122        -17         11          7          1     239.35       4.63     224.30      -0.26
      2123        -17         11          8          1     296.99       5.21     227.29       1.84
      2124        -17         11          9          1     103.67       4.52     111.97       0.22
      2125        -17         11         10          1     105.42       4.68     165.86       2.90
      2126        -17         11         11          1     155.15       4.12     137.70       0.18
      2127        -17         11         12          0     141.00       4.42      68.43      -3.02
      2128        -17         11         13          1      87.78       5.99     122.28      -3.08
      2129        -17         11         14          0     195.44       4.43     179.96       2.39
      2130        -17         11         15          1     147.32       4.58     203.77      -0.81
      2131        -17         11         16          1      58.33       9.17     117.41      -0.87
      2132        -17         11         17          1     156.46       4.45     173.97       0.23
      2133        -17         11         18          1     126.53       5.88      62.04      -3.04
      2134        -17         11         19          1     173.87       5.31     151.07      -1.26
      2135        -17         11         20          1      21.08      22.80      97.87      -1.43
      2136        -17         11         21          1     157.06       5.59     191.46       2.00
      2137        -17         11         22          0     101.63       7.59      39.16       1.39
      2138        -17         11         23          1      94.63       8.29      68.51      -0.56
      2139        -17         11         24          0      95.89       8.28      51.76       0.92
      2140        -17         11         25          1      35.74      18.65      72.20      -2.61
      2141        -17         12          1          1     142.39       3.86      99.49       2.77
      2142        -17         12          2          1     157.93       3.88     102.86       2.51
      2143        -17         12          3          1     120.08       3.76     213.47      -0.16
      2144        -17         12          4          1     209.36       4.34     235.04       2.92
      2145        -17         12          5          1     200.53       4.22     179.45       0.25
      2146        -17         12          6          1     203.71       4.10     143.14      -2.08
      2147        -17         12          7          1     144.94       3.83     119.60      -1.61
      2148        -17         12          8          1     115.85       4.42     166.26      -0.77
      2149        -17         12          9          1     115.97       5.15      86.98       0.02
      2150        -17         12         10          0     120.50       4.45      50.99       2.71
      2151        -17         12         11          1     304.53       5.75     231.74       3.12
      2152        -17         12         12          1     146.07       4.76     142.87       1.94
      2153        -17         12         13          1     237.70       4.77     207.69      -0.64
      2154        -17         12         14          1     112.47       5.36     162.78       2.51
      2155        -17         12         15          1      44.21      11.74      34.69       2.58
      2156        -17         12         16          1     138.28       4.93      40.75      -1.85
      2157        -17         12         17          1      48.06      11.47      34.10      -1.17
      2158        -17         12         18          1      66.52       9.73      74.98       2.28
      2159        -17         12         19          1      52.58      11.04      36.24      -1.41
      2160        -17         12         20          1      96.84       7.26      81.66      -1.75
      2161        -17         12         21          1      64.13       9.58      27.12      -2.89
      2162        -17         12         22          1     112.90       7.97     146.98       2.74
      2163        -17         12         23          1      94.79       8.39      45.32       2.62
      2164        -17         12         24          1      47.96      14.73       3.27       2.68
      2165        -17         12         25          1      17.15      25.95      35.24      -0.51
      2166        -17         13          1          1      98.40       4.19      87.95       1.78
      2167        -17         13          2          1     204.71       4.63     283.31      -2.82
      2168        -17         13          3          1     142.32       3.81     115.24       0.93
      2169        -17         13          4          1      87.29       4.83      99.51      -2.50
      2170        -17         13          5          1     130.93       3.99     175.08      -2.11
      2171        -17         13          6          1     142.70       4.01     194.40       2.59
      2172        -17         13          7          0      99.42       4.75     155.80      -1.67
      2173        -17         13          8          1      50.41       8.38      30.43       2.30
      2174        -17         13          9          0     159.28       3.91     188.08      -0.92
      2175        -17         13         10          1     161.96       4.07     174.75       1.22
      2176        -17         13         11          1     234.29       4.81     215.39       0.17
      2177        -17         13         12          1     198.61       5.41     146.01       2.71
      2178        -17         13         13          1      46.86      10.54      50.85       0.37
      2179        -17         13         14          1      82.30       7.04      87.30       0.93
      2180        -17         13         15          1      85.35       6.61     150.50       3.01
      2181        -17         13         16          0      64.56      10.00      55.03      -0.47
      2182        -17         13         17          1     127.73       5.59     179.19      -0.75
      2183        -17         13         18          1      66.10       8.83      66.68      -2.31
      2184        -17         13         19          1      56.23      10.45       9.69      -2.99
      2185        -17         13         21          1      56.02      12.35      88.76       1.00
      2186        -17         13         22          1      70.50      10.43      50.30      -0.61
      2187        -17         13         24          1      66.62      13.18      33.41      -2.52
      2188        -17         14          1          1     166.82       4.11     131.85       1.39
      2189        -17         14          2          1     103.85       4.70      84.20       2.71
      2190        -17         14          3          1      70.48       6.02     108.03      -0.33
      2191        -17         14          4          1     182.74       4.03     181.38       2.06
      2192        -17         14          5          1     174.09       4.05     185.47      -1.42
      2193        -17         14          6          1     193.77       4.36     180.49      -2.28
      2194        -17         14          7          1     136.20       3.80     164.37      -2.70
      2195        -17         14          8          1      87.19       5.28      69.96       2.37
      2196        -17         14          9          1      37.64      10.88      69.82      -0.19
      2197        -17         14         10          1      45.29      11.21      64.85      -2.19
      2198        -17         14         11          1     153.54       5.18     137.00       1.39
      2199        -17         14         12          1     185.50       4.15     119.83       0.96
      2200        -17         14         13          1     150.82       4.61     124.27      -2.85
      2201        -17         14         14          1      72.93       7.44     148.15       0.44
      2202        -17         14         15          1      99.57       6.11     102.31      -3.11
      2203        -17         14         16          1      28.80      17.61      11.85       0.22
      2204        -17         14         17          1      38.67      13.74      56.86       1.09
      2205        -17         14         18          1      80.20       7.62     111.30      -0.34
      2206        -17         14         19          1      65.42      10.75     131.31      -2.53
      2207        -17         14         20          1      43.30      14.18      64.24      -2.59
      2208        -17         14         21          0      53.26      13.43      55.58      -2.03
      2209        -17         14         22          1      59.46      10.73      37.92       3.03
      2210        -17         14         23          1      88.99       8.33      65.83      -0.20
      2211        -17         15          1          1     106.72       5.03      96.84      -0.06
      2212        -17         15          2          1      20.98      14.32     129.02       3.02
      2213        -17         15          3          0     109.27       4.66     117.17       0.19
      2214        -17         15          4          1     143.49       4.39      92.04       1.65
      2215        -17         15          5          1     104.06       4.41      48.09      -2.42
      2216        -17         15          6          0      51.53       8.86      71.97       1.19
      2217        -17         15          7          1      83.47       5.49     124.72      -2.74
      2218        -17         15          8          1     105.23       5.06     138.35       3.02
      2219        -17         15          9          1      72.44       6.57      76.29      -1.37
      2220        -17         15         10          1      34.76      11.09      72.15       0.49
      2221        -17         15         11          1     210.04       4.81     176.71      -1.68
      2222        -17         15         12          1      68.68       7.53      37.24       1.84
      2223        -17         15         13          1     115.61       5.28      52.99      -2.39
      2224        -17         15         14          1      20.11      18.75      91.31       1.52
      2225        -17         15         15          1      71.15       9.23      84.43       1.09
      2226        -17         15         16          1      80.47       8.03      55.30      -1.45
      2227        -17         15         17          1      58.23      10.77      58.22      -2.76
      2228        -17         15         18          1      44.90      13.35      65.93       2.30
      2229        -17         15         19          1      96.33       7.89     146.21       0.09
      2230        -17         15         20          1      66.72      11.83      51.35      -3.11
      2231        -17         15         21          1      60.91      11.82      95.14       0.35
      2232        -17         15         22          1      35.87      18.62      36.65       2.60
      2233        -17         16          1          1      65.81       8.77     154.43       0.37
      2234        -17         16          2          1     105.48       5.44      39.77      -3.03
      2235        -17         16          3          1     182.56       4.14     121.98      -1.01
      2236        -17         16          4          1     172.22       4.16     178.34       1.61
      2237        -17         16          5          1      99.53       5.23      91.05       2.01
      2238        -17         16          6          1      78.22       5.70      84.61      -2.19
      2239        -17         16          7          1      66.63       7.24     100.28      -2.55
      2240        -17         16          8          1     155.27       4.39     140.22       1.69
      2241        -17         16          9          1      97.95       5.16      99.80      -1.72
      2242        -17         16         10          1      65.05       7.92      30.21       1.18
      2243        -17         16         11          1     131.99       4.74      65.25       3.05
      2244        -17         16         12          1      22.36      17.30      41.38      -2.07
      2245        -17         16         13          1      62.61       9.51      71.80       2.04
      2246        -17         16         14          1      76.40       8.15      32.06       2.71
      2247        -17         16         15          1     152.85       5.23     184.30       2.31
      2248        -17         16         16          1      82.90       7.40     119.29      -1.10
      2249        -17         16         17          1      46.72      12.64      51.31       0.16
      2250        -17         16         18          1     105.81       6.63     130.13      -2.34
      2251        -17         16         19          1      89.92       8.64      89.00       1.81
      2252        -17         16         20          1      48.41      14.96      62.68      -0.58
      2253        -17         16         21          1      70.26      11.71     111.70      -2.51
      2254        -17         17          1          1      74.88       8.04      51.96       0.96
      2255        -17         17          2          1      43.13      11.08      90.61      -3.12
      2256        -17         17          3          1      83.43       6.48      68.51      -1.73
      2257        -17         17          4          1      83.11       5.75     105.71      -0.78
      2258        -17         17          5          1       7.61      24.49      44.60       2.04
      2259        -17         17          6          1     125.92       4.58     124.80       0.53
      2260        -17         17          7          1     104.35       5.06     102.10      -0.92
      2261        -17         17          8          1      85.80       6.16      97.21       1.79
      2262        -17         17          9          1      64.77       7.88      27.12       2.55
      2263        -17         17         10          1      45.12      10.70      82.68       0.20
      2264        -17         17         11          1      57.84       8.40      85.55       2.06
      2265        -17         17         12          1     145.27       4.52     136.98       2.00
      2266        -17         17         13          1      84.19       7.03      44.36      -0.80
