                    h          k          l       FREE         FP      SIGFP      FCalc    PHICalc
      1600        -28          0          4          1     282.67     109.47     269.22       3.14
      1601        -28          0          5          1    1324.41      46.01    1112.55       0.00
      1602        -28          0          6          1     527.50      75.46     457.43       3.14
      1603        -28          0          7          1    1161.09      46.60    1053.21       0.00
      1604        -28          0          8          1     137.83     226.52     490.70       0.00
      1605        -28          0          9          1     671.46      74.07     661.53       3.14
      1606        -28          0         10          1    2280.90      37.50    1803.06       0.00
      1607        -28          0         11          1     734.42      60.10     459.91       0.00
      1608        -28          0         12          1     877.26      49.54     844.28       3.14
      1609        -28          0         14          1     426.89      85.30     350.04       3.14
      1610        -28          0         15          0     446.05      75.91     806.75       3.14
      1611        -28          0         16          1     147.72     294.26     299.00       3.14
      1612        -28          0         18          1     574.48      63.25     539.18       0.00
      1613        -28          0         19          1     216.96     109.09     364.64       0.00
      1614        -28          0         20          1     117.25     204.47     158.79       3.14
      1615        -28          0         21          1     225.86     141.01     135.37       3.14
      1616        -28          1          4          1     193.35     255.28     220.09      -1.21
      1617        -28          1          5          1     272.39     155.76     397.43       1.85
      1618        -28          1          7          1     213.92     170.99     274.02       1.43
      1619        -28          1         10          1     222.00     268.49     432.90       0.16
      1620        -28          1         19          1     198.22      76.11     383.09      -0.23
      1621        -28          1         20          1     266.57      60.06     154.06      -3.06
      1622        -28          1         21          1     197.56     123.11     361.75       1.93
      1623        -28          2          1          1     764.04      53.84     534.53      -1.05
      1624        -28          2          2          1     849.80      61.23     938.99       0.72
      1625        -28          2          3          1     656.08      19.69     557.07      -1.30
      1626        -28          2          4          1    1578.82      25.92    1256.93      -2.52
      1627        -28          2          5          1     417.90     126.75     178.84      -2.20
      1628        -28          2          6          1     629.00     117.71     382.24       2.57
      1629        -28          2          7          0     694.07      46.96     493.82      -1.36
      1630        -28          2          8          1     511.61      39.16     268.04      -1.91
      1631        -28          2          9          1     594.21      40.18     534.85      -2.21
      1632        -28          2         10          1     541.73     147.33     440.26      -2.46
      1633        -28          2         11          1     979.78      19.27     786.46       0.26
      1634        -28          2         12          1     250.67     127.62     205.38       1.53
      1635        -28          2         14          1     790.69      31.40     668.09       2.49
      1636        -28          2         16          0     139.77      74.62     181.53      -0.29
      1637        -28          2         17          1     663.44      34.69     390.22       2.07
      1638        -28          2         18          1     300.03      41.88     127.00       0.24
      1639        -28          2         19          1     377.61      69.58     381.41      -1.32
      1640        -28          2         21          0     103.12     227.03     368.30      -2.24
      1641        -28          3          1          0     314.76     120.38     413.81       0.34
      1642        -28          3          4          0     194.66      87.08     347.91      -1.50
      1643        -28          3         11          1     283.65     165.05     670.13       0.32
      1644        -28          3         12          1     292.07      62.83     177.57      -1.91
      1645        -28          3         14          1     164.27     122.43     660.94      -3.14
      1646        -28          3         15          1     215.82      65.29     370.14       0.38
      1647        -28          3         17          1      79.71     263.03     155.43       3.00
      1648        -28          3         18          1     231.87     174.71     149.26       0.02
      1649        -28          3         21          1     123.03     199.50      64.15      -0.43
      1650        -28          3         22          1     403.95      83.65     149.24       2.66
      1651        -28          4          1          0    1161.34      37.86    1029.07      -1.68
      1652        -28          4          2          1     755.39      56.55     578.26      -0.41
      1653        -28          4          3          1     536.70      67.58     334.30      -3.08
      1654        -28          4          4          1     506.32      33.08     625.61       2.42
      1655        -28          4          5          1     635.62      47.03     156.07       0.35
      1656        -28          4          6          1    1330.97      50.97    1251.23      -2.91
      1657        -28          4          7          1     607.24      64.50     530.25      -0.47
      1658        -28          4          8          1    1098.93      30.63    1002.75       0.11
      1659        -28          4          9          1     209.27     173.95     386.90      -1.72
      1660        -28          4         10          1     741.54      58.05     795.09       1.97
      1661        -28          4         11          1     411.06     119.66     490.29      -2.05
      1662        -28          4         12          0     629.46      58.23     331.13       0.71
      1663        -28          4         13          1     440.61      36.85     230.28      -2.57
      1664        -28          4         14          0     617.97      29.04     341.44      -2.47
      1665        -28          4         15          1     521.25      54.31     356.87      -2.51
      1666        -28          4         16          1     533.28     121.88     399.18      -1.17
      1667        -28          4         17          1     411.83      58.95     576.37      -2.23
      1668        -28          4         18          1     166.15     125.92      87.61      -1.03
      1669        -28          4         19          0     386.98      69.51     450.92       0.82
      1670        -28          4         22          1      90.74     350.36     164.76      -0.14
      1671        -28          5          1          1     164.06     147.80     316.08      -2.99
      1672        -28          5          6          1     265.19      82.94     305.21       3.11
      1673        -28          5          7          1      71.04     205.80     304.36       0.73
      1674        -28          5          8          1     161.87      84.07     204.66      -0.97
      1675        -28          5         13          1      79.39     194.06     279.59      -1.43
      1676        -28          5         14          0     264.25      65.39      99.13       0.80
      1677        -28          5         16          1      73.31     170.66     215.01      -2.00
      1678        -28          5         17          1     250.73      56.12     310.11       3.06
      1679        -28          5         19          1     128.76     316.82     204.28       1.47
      1680        -28          5         20          0     128.09     164.63      55.50      -2.50
      1681        -28          6          1          1     234.91     143.42     215.52      -2.09
      1682        -28          6          2          1     243.56     192.43     527.96      -2.97
      1683        -28          6          4          1     531.66      87.59     535.19      -2.87
      1684        -28          6          5          1     877.95      33.95     620.53       3.10
      1685        -28          6          6          1     841.34      35.98     592.41       2.61
      1686        -28          6          7          1     168.65     141.95     383.62      -2.06
      1687        -28          6          8          1     545.95      81.78     333.51       1.48
      1688        -28          6          9          1     343.23     245.27     197.81      -1.72
      1689        -28          6         10          1     631.48      32.90     585.68      -1.05
      1690        -28          6         11          1     282.24     144.32     387.58       1.66
      1691        -28          6         12          1     639.78      96.88     487.33       1.93
      1692        -28          6         13          1     125.29     101.54     244.24      -0.20
      1693        -28          6         14          1     239.27      88.52     162.04       1.85
      1694        -28          6         15          1     605.01      27.31     514.31       2.50
      1695        -28          6         16          1     596.95      76.78     358.48      -2.00
      1696        -28          6         17          1     458.85      67.59     546.22      -0.94
      1697        -28          6         19          0     367.25      63.71     289.63       0.54
      1698        -28          6         21          1     402.24      58.88     255.64       1.07
      1699        -28          6         22          1     373.67      93.10     254.44      -0.42
      1700        -28          7          2          1     117.74     216.34     213.24      -2.56
      1701        -28          7          6          1     130.69     133.59     138.35       1.50
      1702        -28          7         10          1     147.52     157.60     189.92       2.82
      1703        -28          7         14          1     189.58      67.18      96.06      -2.24
      1704        -28          7         16          1     351.64     140.81      90.22      -2.43
      1705        -28          7         17          0     432.92     105.65     343.27       0.54
      1706        -28          7         18          1     259.97     103.91     393.13      -1.81
      1707        -28          7         19          0     173.90     194.16     180.28       0.97
      1708        -28          7         21          1      57.99     347.11     266.02       0.28
      1709        -28          8          1          1    1889.60      35.24    1523.87       0.13
      1710        -28          8          2          0     669.07      48.17     382.58      -2.74
      1711        -28          8          3          1     384.59      32.05     104.30       2.15
      1712        -28          8          4          1    1209.06      15.40    1055.85      -2.79
      1713        -28          8          5          1    1495.55      15.13    1266.51       2.49
      1714        -28          8          6          1     766.46      37.71     511.36       1.80
      1715        -28          8          7          1     358.77      38.32     318.42       1.16
      1716        -28          8          8          1      41.53     298.79     195.17       0.23
      1717        -28          8          9          1     497.15      52.57     627.04      -2.53
      1718        -28          8         10          0     365.53      49.23     135.82      -0.74
      1719        -28          8         11          1     276.31      72.18     366.93      -0.12
      1720        -28          8         12          1     457.09      27.67     177.37      -3.01
      1721        -28          8         13          1     176.98     246.16      85.82       2.73
      1722        -28          8         14          1     203.22     135.74     416.21       0.75
      1723        -28          8         15          1     247.11     132.31     275.94       0.83
      1724        -28          8         16          1     141.02     308.37     131.07      -1.18
      1725        -28          8         17          1     200.32     224.51     116.51      -0.95
      1726        -28          8         18          0     185.11     120.60     242.64       1.14
      1727        -28          8         19          1     314.96      78.13     459.66      -1.37
      1728        -28          8         20          1     167.76     132.98     291.69      -1.56
      1729        -28          9          1          1     336.06     168.21     181.24       0.52
      1730        -28          9          2          1     376.67     126.26     195.58       0.74
      1731        -28          9          5          1     120.16     311.20     200.91       2.03
      1732        -28          9          6          1     234.96     232.43     265.52      -0.51
      1733        -28          9          7          1     180.40      79.81     132.16      -0.51
      1734        -28          9         12          1     170.69     134.35     250.05      -2.69
      1735        -28          9         13          1      58.78     262.98     182.85       0.11
      1736        -28          9         14          1     277.63      97.04     272.19      -1.87
      1737        -28          9         16          1     328.32     136.90     203.13       1.33
      1738        -28         10          1          1    1031.15      18.62     962.40      -0.66
      1739        -28         10          2          1     196.33      87.92     398.46       2.94
      1740        -28         10          3          1     558.08      87.33     475.52      -3.12
      1741        -28         10          4          0     564.47      67.84     559.84      -1.28
      1742        -28         10          5          1     623.18      23.71     792.94       0.96
      1743        -28         10          6          1     412.78      81.33     552.85       2.39
      1744        -28         10          7          1     189.93      60.40      80.50       0.27
      1745        -28         10          8          1     456.15      37.00     467.51      -0.41
      1746        -28         10          9          1     307.05      59.79     110.81       2.13
      1747        -28         10         10          1     956.38      18.96     884.03       0.42
      1748        -28         10         11          1     982.29      72.33     377.96       1.11
      1749        -28         10         12          1     279.99      48.37     181.41       1.12
      1750        -28         10         13          1    1243.82      60.97     951.64      -1.52
      1751        -28         10         14          0     732.74      64.59     461.65       1.93
      1752        -28         10         15          1     543.52      60.91     485.54       0.67
      1753        -28         10         16          1     197.77     177.41     492.53      -1.56
      1754        -28         10         17          0     219.48     111.52     344.32       3.13
      1755        -28         10         18          1     180.55     123.43     110.79      -0.29
      1756        -28         10         19          1     262.74      86.37     314.33      -1.51
      1757        -28         11          1          1     148.70     167.28     253.97      -0.25
      1758        -28         11          2          1     173.77      64.86     320.08       2.80
      1759        -28         11          5          1     130.51     106.84     355.43       1.66
      1760        -28         11          6          1     199.17      55.93      98.95       2.89
      1761        -28         11          8          1     176.28     126.18     328.77       0.29
      1762        -28         11          9          1     121.94     314.97     299.25      -2.01
      1763        -28         11         10          1     211.94     101.70     241.07       0.01
      1764        -28         11         13          1     462.17     108.03     491.20      -0.58
      1765        -28         11         14          1     403.70     114.36     223.02       1.99
      1766        -28         11         15          1     149.48     187.43     196.51       2.50
      1767        -28         11         18          1     182.62     118.82     294.90       0.08
      1768        -28         11         20          1     120.94     168.58     163.41      -0.21
      1769        -28         12          1          1     875.73      59.15     554.45      -0.69
      1770        -28         12          2          1     432.35      40.46     451.22       1.03
      1771        -28         12          3          1     680.84      67.20     678.38      -2.96
      1772        -28         12          4          1     998.80      90.35     904.90      -1.61
      1773        -28         12          5          1     162.46     167.47     145.09      -3.02
      1774        -28         12          6          1     363.34      68.06     123.27       1.32
      1775        -28         12          7          1     655.02      30.09     520.91      -0.61
      1776        -28         12          8          1     395.31      62.78     452.22      -0.84
      1777        -28         12          9          1     782.39      25.74     904.91       2.20
      1778        -28         12         10          1     478.99     216.71     620.95      -0.48
      1779        -28         12         11          1     355.45      39.95     251.09      -0.23
      1780        -28         12         12          0     441.19      80.18     465.14       0.40
      1781        -28         12         13          1     822.69      51.25     648.20      -2.65
      1782        -28         12         14          1     326.31      93.45     397.52       2.06
      1783        -28         12         15          1     316.16      79.23     411.82       1.25
      1784        -28         12         16          0     200.54     112.37     279.27      -0.41
      1785        -28         12         17          1     115.43     188.32     287.09      -1.37
      1786        -28         12         18          0     144.45     147.64     135.84      -2.86
      1787        -28         12         19          1     320.06      67.95     310.67      -1.32
      1788        -28         13          1          1     201.53      97.79     163.30       2.46
      1789        -28         13          7          1     162.05     356.66     322.26       2.68
      1790        -28         13         12          1     247.54     120.20     321.96       0.04
      1791        -28         13         13          1     234.88     135.24     184.26      -2.80
      1792        -28         13         14          1     200.26     188.03     152.12       1.33
      1793        -28         13         16          1     100.45     341.83     179.54      -1.57
      1794        -28         14          1          1     634.21      85.72     551.61      -1.30
      1795        -28         14          2          1     308.56      37.12     248.54      -1.44
      1796        -28         14          3          1     197.89     111.27     170.31       1.79
      1797        -28         14          4          1     486.92     113.32     528.68      -2.62
      1798        -28         14          5          1    1166.03      75.88    1116.78       2.36
      1799        -28         14          6          1     347.04     217.26     393.32      -3.12
      1800        -28         14          7          1     314.70      69.29     277.52      -1.58
      1801        -28         14          8          1     562.54      25.07     406.34      -1.32
      1802        -28         14          9          1     295.39      45.02     330.12      -0.89
      1803        -28         14         10          1     491.63      40.20     299.41      -2.90
      1804        -28         14         11          1     326.37     149.06     219.41       0.89
      1805        -28         14         12          1     266.09     118.05     309.49      -0.85
      1806        -28         14         13          1     306.91     101.29     276.44       3.10
      1807        -28         14         14          1     824.76      48.43     723.20      -0.80
      1808        -28         14         15          1     321.69      71.96     613.05       0.24
      1809        -28         14         16          1     459.13      52.83     245.45       2.19
      1810        -28         14         17          1     433.41      74.13     435.84      -2.85
      1811        -28         14         18          1     204.04     101.03     398.81      -2.50
      1812        -28         15          1          1     126.18     134.18     171.75      -2.19
      1813        -28         15          2          1     248.40     118.79     109.49      -1.55
      1814        -28         15          4          1     171.33     124.70     269.71       1.37
      1815        -28         15          5          1     178.40     119.05     198.79       1.81
      1816        -28         15         11          1     170.94     175.39     153.16       2.56
      1817        -28         15         14          1     215.67     187.14     233.97      -1.04
      1818        -28         15         15          1     188.08     146.24      97.43       2.55
      1819        -28         15         16          1     273.56     118.57     214.80      -3.14
      1820        -28         16          1          1     393.84      31.90     556.69      -2.20
      1821        -28         16          2          0     283.29      77.70     307.45       2.29
      1822        -28         16          3          1     264.84     100.54     346.50       1.93
      1823        -28         16          4          1     211.04      62.01     296.04      -1.52
      1824        -28         16          5          1     353.02      38.99     248.79      -0.99
      1825        -28         16          6          1     297.12     105.22     368.62      -1.24
      1826        -28         16          7          1     745.03      24.77     614.85      -0.21
      1827        -28         16          8          1     767.20      22.05     689.89       0.38
      1828        -28         16          9          1     345.23      87.04     107.03       0.43
      1829        -28         16         10          1     550.03      61.28     358.06      -2.35
      1830        -28         16         11          0     316.94      95.42     491.02       2.92
      1831        -28         16         12          1     431.77     116.33     468.82      -3.13
      1832        -28         16         13          1     327.15      77.09     291.53      -2.04
      1833        -28         16         14          1     545.14      65.25     469.15      -0.84
      1834        -28         16         15          1     254.96      96.47     171.44      -0.08
      1835        -28         16         16          1     197.48     170.81     278.88       2.46
      1836        -28         17          1          1     154.88      87.81     237.92      -2.59
      1837        -28         17          3          1     125.76     260.96     172.07      -2.95
      1838        -28         17          5          1     274.98     210.30     182.92      -2.04
      1839        -28         17          7          1      78.41     135.70     279.28      -1.34
      1840        -28         17          8          1     168.73     251.65     272.09      -0.86
      1841        -28         17          9          1     256.75     108.94     205.27       2.32
      1842        -28         17         16          0     236.61     155.69     248.59      -2.44
      1843        -28         18          1          1     257.48      72.04     354.86      -2.88
      1844        -28         18          2          1     218.25      53.35     385.38      -0.19
      1845        -28         18          3          1     420.40      30.30     244.15       0.32
      1846        -28         18          5          1     559.24     152.23     553.91      -2.14
      1847        -28         18          7          1     295.93     142.79     257.55       0.43
      1848        -28         18          8          1      88.79     327.10      72.87      -2.85
      1849        -28         18          9          1     284.95     147.36     482.17       1.79
      1850        -28         18         10          1     358.24      80.62     564.97      -1.96
      1851        -28         18         11          1     213.26     201.49      98.08       1.26
      1852        -28         18         12          0     358.47      96.75     211.28       2.70
      1853        -28         18         13          0     270.30     140.20     386.56      -0.36
      1854        -28         18         14          1     237.24     104.10     370.60      -0.33
      1855        -28         19          5          1     163.35     177.75     100.18      -1.80
      1856        -28         19          6          0      74.94     343.61     308.58       1.31
      1857        -28         19          9          1     216.92     182.99     408.86      -2.88
      1858        -28         19         10          1     229.47     113.83     145.50      -0.18
      1859        -28         19         11          1     222.85     119.49     213.99       1.04
      1860        -28         19         12          1     208.05     178.86      96.80      -2.76
      1861        -28         19         13          1     167.34     140.50      97.05      -1.79
      1862        -28         20          1          1     163.35     120.20     401.80       1.92
      1863        -28         20          2          1     300.14      71.59     498.68      -1.52
      1864        -28         20          3          1     576.87      81.67     708.56      -2.10
      1865        -28         20          4          1     283.29      30.28     115.35      -1.08
      1866        -28         20          5          1     482.11      70.37     441.37       2.53
      1867        -28         20          6          1     315.69      85.26     424.49      -0.28
      1868        -28         20          7          1     557.90      68.81     514.44       2.91
      1869        -28         20          8          1     251.07     101.07     190.48      -2.96
      1870        -28         20          9          1     391.03     102.52     253.87       1.10
      1871        -28         20         10          1     175.79     156.22     368.84      -0.50
      1872        -28         20         11          1     268.14      85.85     362.43       0.04
      1873        -28         21          5          1     368.08      96.29     200.26      -1.74
      1874        -28         21          6          1     193.81     132.01     138.58       1.46
      1875        -28         21          7          0     448.86      98.25     345.30       2.77
      1876        -27          0          5          1     453.19     113.57     504.67       0.00
      1877        -27          0          6          1     168.85     292.22      96.64       0.00
      1878        -27          0          7          1     229.65     212.07     516.88       0.00
      1879        -27          0         10          1     366.64     138.80     421.96       0.00
      1880        -27          0         11          1     413.96     125.54     196.37       0.00
      1881        -27          0         12          1     630.49      91.21     300.56       0.00
      1882        -27          0         15          0     140.79     220.75     183.65       0.00
      1883        -27          0         16          1     374.74     135.02     289.55       3.14
      1884        -27          0         19          1     336.14     111.50     231.13       3.14
      1885        -27          0         20          1     159.39     148.33     258.42       3.14
      1886        -27          0         21          1     154.91     132.13     141.50       0.00
      1887        -27          1          1          1     933.43      21.95     767.15       2.00
      1888        -27          1          2          1     912.40      34.50     838.74      -0.84
      1889        -27          1          3          0    1124.55      94.76    1241.11      -1.99
      1890        -27          1          4          0    1232.89      71.19     648.67       1.59
      1891        -27          1          5          1     821.67      58.59     664.34      -2.31
      1892        -27          1          6          1     257.26     122.26     406.86       1.55
      1893        -27          1          7          1     431.42      87.16     504.19       0.55
      1894        -27          1          8          1     541.65      63.79     376.65       1.73
      1895        -27          1          9          1    1137.03      36.02     829.61       1.00
      1896        -27          1         10          0     955.42      38.53    1041.83       1.92
      1897        -27          1         11          1    1334.13      90.48    1065.80      -2.37
      1898        -27          1         12          1     454.49     165.68     413.23      -1.73
      1899        -27          1         14          1     702.67      20.10     773.49      -1.83
      1900        -27          1         15          1     761.24      39.00     482.55       2.74
      1901        -27          1         16          1     336.53      33.46     396.58       3.13
      1902        -27          1         18          1     437.85     119.19     266.70       0.06
      1903        -27          1         19          1     237.18     117.58     186.30      -2.24
      1904        -27          1         21          1     240.22     152.00     389.20      -0.54
      1905        -27          2          2          1     117.35     101.35     427.80       1.98
      1906        -27          2          3          1     420.39     106.53     264.48      -0.87
      1907        -27          2          6          1      81.12     212.09     492.41      -2.94
      1908        -27          2          7          1     169.16      61.15     423.38      -0.04
      1909        -27          2         14          1     158.81     115.15     735.38       1.97
      1910        -27          2         16          1     260.50      77.52     128.23      -1.45
      1911        -27          2         17          1      91.77     131.50     424.62       1.71
      1912        -27          2         18          1     191.79     171.72      66.71      -2.64
      1913        -27          2         19          1     164.56      80.26     252.76      -1.29
      1914        -27          3          1          1     971.35      34.67     813.62       2.44
      1915        -27          3          2          1     614.25      47.28     463.03      -1.00
      1916        -27          3          3          1    1146.65      38.59     981.44      -2.39
      1917        -27          3          4          1    1245.70      53.90     901.76      -2.58
      1918        -27          3          5          1     111.31     357.79     222.08      -0.90
      1919        -27          3          6          1     472.36     123.63     929.22       1.40
      1920        -27          3          7          1     273.02     103.21     131.86      -2.29
      1921        -27          3          8          1     852.27      37.58     580.06       0.65
      1922        -27          3         10          1     421.69      82.62     335.60      -1.44
      1923        -27          3         11          1     261.45     204.94     140.13       2.96
      1924        -27          3         12          1     792.16      21.65     580.04      -2.34
      1925        -27          3         13          1     766.23      17.23     471.65      -0.16
      1926        -27          3         14          1     699.10      19.70     554.54       0.22
      1927        -27          3         15          1     740.45      33.90     705.75       2.69
      1928        -27          3         16          1     221.05      73.16     172.64       2.75
      1929        -27          3         17          1     115.96     146.14      13.14       0.82
      1930        -27          3         18          1     418.30      33.29     508.26       1.86
      1931        -27          3         20          1     209.63     124.06     195.91      -1.06
      1932        -27          3         21          1     313.31      99.33     181.52      -1.02
      1933        -27          3         22          1     333.55      89.14     346.85       0.11
      1934        -27          4          1          1     283.52     289.89     195.95      -2.73
      1935        -27          4          3          0     137.84     223.91     279.56       2.85
      1936        -27          4          9          1     106.81     346.01     306.02      -2.38
      1937        -27          4         15          1     296.39     121.13     341.64      -1.21
      1938        -27          4         16          1     272.81      60.54     245.45      -2.95
      1939        -27          4         18          1     247.70     187.98     111.24       1.86
      1940        -27          4         21          1      68.25     321.81     257.59      -1.28
      1941        -27          4         22          1     237.15     134.26      21.60       1.53
      1942        -27          5          1          1    1150.53      63.23    1050.58       0.73
      1943        -27          5          2          1     654.95      54.31     657.24      -2.78
      1944        -27          5          3          1     710.46      52.46     554.46       2.04
      1945        -27          5          4          1     545.40      35.88     838.73       1.86
      1946        -27          5          5          0    1007.66      62.08     861.00      -1.31
      1947        -27          5          6          1    1119.54      36.31     793.08       0.50
      1948        -27          5          7          1     704.66      51.17     472.39       2.16
      1949        -27          5          8          1     322.34      40.11     382.91       0.76
      1950        -27          5          9          1     740.79      48.92     859.42       1.68
      1951        -27          5         10          1     558.12      24.27     598.54      -1.62
      1952        -27          5         11          1     271.25      89.54     257.49      -2.25
      1953        -27          5         12          1     187.34     127.04     106.50       2.92
      1954        -27          5         13          1     646.26      24.47     560.45      -0.14
      1955        -27          5         14          0     862.08      34.33     565.44      -1.81
      1956        -27          5         15          1     204.71      84.84     107.49      -1.67
      1957        -27          5         16          1     930.54      83.67     588.10       0.36
      1958        -27          5         17          1     253.41     120.56     281.60      -1.77
      1959        -27          5         18          1     409.72      70.89     465.97       2.38
      1960        -27          5         19          1     197.45     106.82     251.24      -1.75
      1961        -27          5         21          1     337.27      66.54     325.12       2.11
      1962        -27          5         22          1     117.86     170.52     232.13       1.87
      1963        -27          6          9          1     182.89     333.21     402.82      -2.93
      1964        -27          6         10          1     127.18     254.74     233.63      -1.45
      1965        -27          6         11          1     196.95      70.29     203.09       0.53
      1966        -27          6         14          1     216.18      95.57     294.05      -2.17
      1967        -27          6         18          1     196.87     190.86     405.90       2.92
      1968        -27          6         20          1     243.87     133.58     329.27       1.34
      1969        -27          6         21          1     156.91     129.25     161.14       0.69
      1970        -27          6         22          1     253.87      82.26     158.19      -2.96
      1971        -27          7          1          1     529.85     198.12     520.66      -0.38
      1972        -27          7          2          1     640.85      74.75     420.61      -2.32
      1973        -27          7          3          1     980.72     102.92    1003.46      -0.99
      1974        -27          7          4          1    1127.23     138.22     962.75      -1.07
      1975        -27          7          5          1      41.78     338.92     417.30       1.87
      1976        -27          7          6          1     225.41     152.57     387.32      -0.06
      1977        -27          7          7          1     279.39     183.10     100.57       2.89
      1978        -27          7          8          0     334.16      52.88     226.05      -2.22
      1979        -27          7          9          1     337.28     138.68     475.69       1.30
      1980        -27          7         10          1     435.53     160.95     313.85       1.45
      1981        -27          7         11          1     688.93      51.06     628.59      -2.57
      1982        -27          7         12          1     769.41      52.61     640.15      -2.26
      1983        -27          7         13          1     367.50      85.86     555.58      -2.42
      1984        -27          7         14          1     768.32      21.17     595.98       2.36
      1985        -27          7         15          0     276.92     102.15     191.94       0.33
      1986        -27          7         16          0     676.98      52.53     391.28       1.09
      1987        -27          7         17          1     373.20      76.78     314.27       1.93
      1988        -27          7         18          0     405.68      63.55     377.76       1.01
      1989        -27          7         19          1     173.22     130.02     306.82       1.78
      1990        -27          7         21          1     485.48      61.87     505.09       2.82
      1991        -27          8          1          1     451.72     210.54     324.25       1.73
      1992        -27          8          3          1     173.56     101.01      88.74       2.59
      1993        -27          8          6          1     107.13     264.21     251.25       0.69
      1994        -27          8          8          1     205.38     223.71     200.80       0.08
      1995        -27          8          9          1     183.94      77.93     194.48      -2.53
      1996        -27          8         10          0     122.79     212.09     189.79       1.79
      1997        -27          8         11          1     220.85      80.62     130.84      -2.40
      1998        -27          8         12          1     241.90     136.45      64.59      -2.66
      1999        -27          8         19          1     141.14     253.25     155.95      -1.45
      2000        -27          8         21          0     243.87     126.47      37.91      -2.18
      2001        -27          9          1          1    1154.90      94.92    1026.02      -0.71
      2002        -27          9          2          1    1324.14      65.01    1028.49      -2.00
      2003        -27          9          3          1     606.93      42.62     574.07      -1.21
      2004        -27          9          4          1    1685.53      30.35    1230.41      -3.05
      2005        -27          9          5          1     994.60      45.26     583.10      -2.83
      2006        -27          9          6          1     576.80      30.00     379.02       0.54
      2007        -27          9          7          1    1035.58      42.92     864.73       1.35
      2008        -27          9          8          1     307.25      81.30     181.47       0.83
      2009        -27          9          9          1     982.15      28.77     810.78      -3.10
      2010        -27          9         10          1     346.28      74.68     408.05      -0.39
      2011        -27          9         11          1     392.02      35.20     263.75       0.36
      2012        -27          9         12          1     300.81      44.91     178.42       0.16
      2013        -27          9         13          1     815.21      22.83     638.89       1.85
      2014        -27          9         14          1     870.26      42.99     760.60       2.12
      2015        -27          9         15          1     421.80      76.69     474.60       0.16
      2016        -27          9         16          1     493.74      59.81     515.33      -0.94
      2017        -27          9         17          1     484.28      54.47     483.08      -1.43
      2018        -27          9         18          1     579.96      58.20     431.12       0.45
      2019        -27          9         19          1     121.61     173.96     289.72       0.89
      2020        -27         10          5          1      86.07     182.17     251.20       1.05
      2021        -27         10          9          1     381.10      84.69     230.56      -1.75
      2022        -27         10         10          1     159.14     100.53     376.72      -0.39
      2023        -27         10         11          1     219.43     123.36     226.04       1.89
      2024        -27         10         14          1      91.60     326.15     135.46       2.16
      2025        -27         10         15          0     247.10     109.82      95.02      -0.01
      2026        -27         11          1          1     143.30     221.08     391.72      -1.82
      2027        -27         11          2          1     667.21      41.55     587.61      -0.87
      2028        -27         11          3          1     139.80     230.41     560.86       0.53
      2029        -27         11          5          0     665.47      22.19     251.20      -2.27
      2030        -27         11          6          1     252.48     208.18     763.98      -0.36
      2031        -27         11          7          1     431.75     146.45     506.11       2.18
      2032        -27         11          8          1     657.31      36.50     599.33       3.11
      2033        -27         11          9          1    1247.13      79.39    1024.60       1.98
      2034        -27         11         10          1     832.40      22.96     664.35       2.76
      2035        -27         11         11          1     827.26      54.11     509.08      -1.15
      2036        -27         11         12          0     885.07      53.79     696.94      -0.15
      2037        -27         11         13          1     279.53     110.37     419.67      -2.26
      2038        -27         11         14          1     373.39     117.45     231.51       2.44
      2039        -27         11         15          1     604.49      46.71     616.83      -0.84
      2040        -27         11         16          1     278.56     136.36     222.11      -1.65
      2041        -27         11         18          1     196.64     108.05     176.87      -1.49
      2042        -27         11         19          1     289.75     121.60     265.76      -1.13
      2043        -27         11         20          1     321.60      68.54     332.73      -2.90
      2044        -27         12          7          1     226.85     181.26     251.11       2.11
      2045        -27         12          8          1      76.86     224.02      93.11       1.07
      2046        -27         12          9          1     330.52      98.31     522.35       2.19
      2047        -27         12         10          1     297.12      93.87     272.23      -1.62
      2048        -27         12         11          1     153.81     234.62     339.18      -0.26
      2049        -27         12         20          1      99.57     314.49     401.68      -2.11
      2050        -27         13          1          1     425.01      29.66     286.38       1.47
      2051        -27         13          3          1     565.39      22.56     595.10      -0.18
      2052        -27         13          4          1     274.33     118.38     445.26      -1.79
      2053        -27         13          5          1    1223.18      41.00     989.16       3.08
      2054        -27         13          7          1    1133.26      42.96     804.16       0.02
