 	h 	k 	l 	FP 	SIGFP 	FC 	PHIC 	FC_ALL 	PHIC_ALL 	FWT 	PHWT 	DELFWT 	PHDELWT 	FOM 	FC_ALL_LS 	PHIC_ALL_LS 	1	-29  	0  	6  	85.24 	39.44 	50.25 	3.14 	38.62 	3.14 	34.62 	3.14 	4.00 	0.00 	0.43 	57.41 	3.14
54	-28  	2  	6  	67.52 	22.29 	27.55 	4.67 	24.85 	4.68 	13.65 	4.68 	11.20 	1.54 	0.29 	30.27 	4.70
55	-28  	2  	7  	108.03 	13.98 	48.09 	4.77 	41.80 	4.80 	96.60 	4.80 	54.80 	4.80 	0.64 	47.07 	4.85
56	-28  	2  	8  	242.19 	10.78 	195.90 	3.71 	176.61 	3.67 	292.28 	3.67 	115.67 	3.67 	0.97 	211.71 	3.63
57	-28  	2  	9  	238.48 	10.12 	199.18 	3.74 	173.53 	3.68 	287.39 	3.68 	113.86 	3.68 	0.97 	201.80 	3.62
58	-28  	2  	10  	196.92 	10.73 	167.29 	3.48 	153.41 	3.45 	222.00 	3.45 	68.59 	3.45 	0.95 	185.80 	3.43
59	-28  	2  	11  	86.28 	20.15 	88.10 	2.37 	79.08 	2.51 	47.98 	2.51 	31.10 	5.65 	0.74 	95.81 	2.64
60	-28  	2  	12  	89.87 	16.34 	67.47 	4.95 	59.44 	5.05 	63.13 	5.05 	3.70 	5.05 	0.68 	70.26 	5.19
61	-28  	2  	13  	65.85 	23.20 	48.31 	3.40 	39.34 	3.41 	13.56 	3.41 	25.78 	0.27 	0.40 	35.87 	3.46
62	-28  	2  	14  	78.86 	18.15 	53.34 	2.79 	46.79 	2.78 	44.59 	2.78 	2.20 	5.92 	0.58 	46.96 	2.73
63	-28  	2  	15  	93.69 	14.99 	107.15 	3.99 	94.23 	3.99 	64.41 	3.99 	29.81 	0.85 	0.85 	124.24 	4.00
64	-28  	2  	16  	77.92 	17.45 	75.00 	3.13 	62.67 	3.13 	39.65 	3.13 	23.02 	6.27 	0.66 	78.57 	3.19
65	-28  	2  	17  	82.75 	15.55 	53.10 	3.20 	41.67 	3.20 	41.35 	3.20 	0.32 	0.06 	0.50 	54.22 	3.31
66	-28  	3  	4  	90.82 	21.11 	126.98 	1.03 	98.22 	1.03 	45.50 	1.03 	52.72 	4.17 	0.79 	118.54 	0.91
67	-28  	3  	5  	30.62 	38.28 	90.51 	0.96 	73.63 	0.96 	57.14 	4.10 	130.77 	4.10 	0.27 	89.08 	0.93
68	-28  	3  	6  	77.01 	22.28 	109.62 	0.59 	92.73 	0.59 	24.59 	0.59 	68.14 	3.74 	0.76 	89.98 	0.54
69	-28  	3  	7  	72.39 	19.05 	98.77 	0.01 	86.03 	0.01 	22.58 	0.01 	63.45 	3.16 	0.75 	90.17 	6.18
70	-28  	3  	9  	47.41 	29.08 	54.44 	1.58 	48.71 	1.59 	14.58 	4.73 	63.29 	4.73 	0.36 	53.66 	1.89
71	-28  	3  	11  	93.76 	16.36 	129.69 	0.23 	116.08 	0.23 	49.15 	0.23 	66.93 	3.38 	0.88 	124.56 	0.22
72	-28  	3  	12  	51.49 	24.49 	90.02 	5.45 	79.41 	5.45 	19.13 	2.31 	98.54 	2.31 	0.59 	113.30 	5.44
73	-28  	3  	13  	50.76 	21.93 	128.62 	0.06 	110.77 	0.06 	39.77 	3.20 	150.54 	3.20 	0.70 	146.50 	0.06
74	-28  	3  	14  	53.78 	25.64 	109.32 	6.18 	91.04 	6.18 	25.17 	3.04 	116.21 	3.04 	0.61 	116.06 	6.24
75	-28  	3  	15  	86.13 	15.60 	114.86 	5.58 	91.53 	5.58 	44.03 	5.58 	47.51 	2.44 	0.79 	116.09 	5.65
76	-28  	4  	8  	180.98 	10.76 	204.34 	0.84 	158.04 	0.84 	185.10 	0.84 	27.06 	0.84 	0.95 	201.85 	0.78
77	-28  	4  	9  	196.99 	11.36 	198.54 	0.83 	155.48 	0.83 	219.66 	0.83 	64.19 	0.83 	0.95 	200.62 	0.84
78	-28  	4  	10  	180.17 	11.97 	162.57 	0.77 	127.66 	0.77 	209.49 	0.77 	81.83 	0.77 	0.94 	168.32 	0.82
79	-28  	4  	11  	270.93 	10.06 	253.54 	0.76 	197.71 	0.76 	329.55 	0.76 	131.83 	0.76 	0.97 	265.95 	0.77
80	-28  	4  	12  	210.13 	11.29 	176.33 	0.92 	135.21 	0.92 	262.68 	0.92 	127.47 	0.92 	0.95 	173.69 	0.97
81	-27  	0  	1  	95.00 	25.85 	135.15 	0.00 	126.50 	0.00 	56.69 	0.00 	69.81 	3.14 	0.96 	155.09 	0.00
82	-27  	0  	2  	81.87 	31.59 	121.23 	0.00 	96.03 	6.28 	40.60 	6.28 	55.42 	3.14 	0.83 	112.18 	6.28
83	-27  	0  	3  	126.04 	21.22 	65.47 	3.14 	84.65 	3.14 	152.78 	3.14 	68.12 	3.14 	0.94 	85.10 	3.14
84	-27  	0  	4  	42.98 	36.57 	87.52 	3.14 	84.04 	3.14 	42.95 	0.00 	126.99 	0.00 	0.48 	95.64 	3.14
85	-27  	0  	5  	90.89 	39.68 	150.73 	3.14 	144.82 	3.14 	27.29 	3.14 	117.53 	0.00 	0.95 	173.73 	3.14
86	-27  	0  	6  	73.44 	28.10 	104.73 	3.14 	100.58 	3.14 	15.80 	3.14 	84.79 	0.00 	0.79 	119.58 	3.14
87	-27  	0  	8  	190.72 	13.35 	174.90 	3.14 	167.18 	3.14 	214.20 	3.14 	47.02 	3.14 	1.00 	171.54 	3.14
88	-27  	0  	9  	174.44 	15.22 	126.47 	3.14 	122.33 	3.14 	225.27 	3.14 	102.93 	3.14 	1.00 	148.67 	3.14
89	-27  	0  	10  	77.86 	26.59 	69.96 	3.14 	68.16 	3.14 	29.02 	3.14 	39.14 	0.00 	0.62 	102.33 	3.14
90	-27  	0  	11  	168.02 	16.42 	140.28 	0.00 	134.03 	6.28 	201.19 	6.28 	67.16 	6.28 	1.00 	139.92 	6.28
91	-27  	0  	12  	358.69 	15.76 	332.29 	0.00 	312.53 	6.28 	404.84 	6.28 	92.31 	6.28 	1.00 	330.58 	6.28
92	-27  	0  	13  	156.02 	16.36 	210.38 	0.00 	189.53 	6.28 	122.47 	6.28 	67.06 	3.14 	1.00 	195.85 	6.28
93	-27  	0  	14  	127.46 	16.33 	237.60 	0.00 	206.52 	6.28 	48.32 	6.28 	158.20 	3.14 	1.00 	225.27 	6.28
94	-27  	0  	15  	122.83 	21.31 	185.51 	0.00 	191.43 	0.00 	54.02 	0.00 	137.41 	3.14 	1.00 	216.64 	0.00
95	-27  	0  	17  	70.55 	32.47 	117.17 	0.00 	121.25 	0.00 	0.44 	0.00 	120.81 	3.14 	0.86 	133.29 	0.00
96	-27  	0  	18  	76.04 	24.31 	1.41 	3.14 	12.58 	3.14 	12.20 	3.14 	0.38 	0.00 	0.16 	27.46 	3.14
97	-27  	0  	19  	57.24 	31.11 	37.33 	3.14 	34.55 	3.14 	5.75 	3.14 	28.80 	0.00 	0.35 	56.09 	3.14
98	-27  	0  	20  	180.12 	13.04 	131.29 	0.00 	109.21 	0.00 	250.71 	0.00 	141.50 	0.00 	1.00 	137.29 	0.00
99	-27  	1  	1  	67.20 	23.91 	94.19 	4.91 	87.20 	4.82 	3.46 	4.82 	83.74 	1.68 	0.67 	108.32 	4.72
100	-27  	1  	2  	43.83 	33.52 	20.79 	3.16 	20.61 	4.00 	10.44 	0.86 	31.04 	0.86 	0.12 	22.26 	3.91
101	-27  	1  	3  	208.97 	11.57 	139.45 	2.64 	175.50 	2.86 	225.23 	2.86 	49.73 	2.86 	0.96 	171.65 	2.78
102	-27  	1  	4  	243.11 	12.19 	133.67 	2.70 	150.54 	2.73 	315.61 	2.73 	165.07 	2.73 	0.96 	165.72 	2.73
103	-27  	1  	7  	115.94 	15.93 	71.72 	1.19 	70.29 	1.20 	105.97 	1.20 	35.68 	1.20 	0.76 	87.81 	1.21
104	-27  	1  	8  	218.02 	10.17 	73.70 	2.89 	69.31 	2.92 	316.41 	2.92 	247.10 	2.92 	0.88 	73.86 	3.07
105	-27  	1  	9  	238.47 	9.51 	117.37 	1.97 	113.40 	1.96 	333.66 	1.96 	220.25 	1.96 	0.94 	136.26 	1.91
106	-27  	1  	10  	251.89 	10.76 	205.42 	2.02 	195.78 	2.03 	290.86 	2.03 	95.08 	2.03 	0.97 	215.80 	2.14
107	-27  	1  	11  	209.05 	10.11 	224.47 	0.95 	210.54 	0.96 	191.87 	0.96 	18.68 	4.10 	0.96 	220.71 	0.99
108	-27  	1  	12  	305.69 	11.35 	333.75 	0.40 	307.13 	0.40 	293.81 	0.40 	13.32 	3.54 	0.98 	325.22 	0.40
109	-27  	1  	13  	282.43 	9.44 	255.74 	0.52 	231.67 	0.54 	320.04 	0.54 	88.38 	0.54 	0.98 	256.21 	0.57
110	-27  	1  	14  	163.85 	12.56 	198.96 	0.24 	179.48 	0.27 	131.29 	0.27 	48.19 	3.41 	0.95 	204.64 	0.29
111	-27  	1  	15  	68.30 	17.54 	123.30 	6.08 	111.32 	6.22 	7.75 	3.08 	119.07 	3.08 	0.76 	124.75 	6.20
112	-27  	1  	16  	56.29 	23.14 	92.45 	0.63 	118.83 	0.55 	40.40 	3.69 	159.23 	3.69 	0.70 	115.35 	0.58
113	-27  	1  	17  	112.37 	14.36 	103.97 	5.28 	117.20 	5.07 	80.56 	5.07 	36.64 	1.93 	0.88 	132.34 	5.08
114	-27  	1  	18  	81.63 	16.83 	89.01 	5.64 	73.33 	5.64 	44.12 	5.64 	29.22 	2.50 	0.72 	76.28 	5.64
115	-27  	1  	19  	80.25 	19.28 	53.84 	5.25 	48.04 	5.25 	48.70 	5.25 	0.66 	5.25 	0.60 	64.85 	5.08
116	-27  	1  	20  	194.38 	12.42 	167.95 	5.81 	136.94 	5.81 	231.45 	5.81 	94.51 	5.81 	0.95 	175.07 	5.86
117	-27  	2  	1  	181.48 	14.21 	172.74 	4.97 	152.35 	4.97 	193.94 	4.97 	41.59 	4.97 	0.95 	165.25 	4.95
118	-27  	2  	2  	172.65 	12.24 	123.21 	4.00 	107.84 	3.93 	210.50 	3.93 	102.66 	3.93 	0.92 	125.98 	3.88
119	-27  	2  	3  	294.99 	12.85 	231.39 	3.08 	218.62 	3.10 	357.87 	3.10 	139.26 	3.10 	0.98 	245.79 	3.10
120	-27  	2  	4  	254.53 	11.54 	147.46 	3.55 	154.22 	3.61 	335.29 	3.61 	181.08 	3.61 	0.96 	161.57 	3.59
121	-27  	2  	5  	233.47 	11.51 	194.54 	3.82 	167.77 	3.86 	281.27 	3.86 	113.50 	3.86 	0.96 	189.89 	3.85
122	-27  	2  	6  	130.82 	13.40 	163.03 	4.34 	159.43 	4.28 	82.72 	4.28 	76.72 	1.14 	0.93 	182.37 	4.27
123	-27  	2  	7  	91.69 	15.92 	75.35 	5.01 	74.74 	5.03 	59.97 	5.03 	14.77 	1.88 	0.73 	91.62 	5.04
124	-27  	2  	8  	174.71 	13.34 	48.10 	2.96 	53.19 	2.97 	231.00 	2.97 	177.81 	2.97 	0.81 	72.26 	2.98
125	-27  	2  	9  	182.58 	10.14 	92.31 	1.40 	80.05 	1.43 	244.83 	1.43 	164.78 	1.43 	0.89 	83.55 	1.49
126	-27  	2  	10  	192.94 	12.02 	129.14 	1.43 	115.02 	1.45 	243.23 	1.45 	128.21 	1.45 	0.93 	124.91 	1.48
127	-27  	2  	11  	191.91 	10.10 	151.92 	1.64 	129.77 	1.75 	230.40 	1.75 	100.62 	1.75 	0.94 	139.22 	1.88
128	-27  	2  	12  	8.82 	47.88 	86.22 	0.75 	72.27 	0.78 	71.17 	3.92 	143.44 	3.92 	0.06 	78.65 	0.81
129	-27  	2  	13  	44.01 	30.81 	133.46 	1.55 	134.57 	1.63 	80.44 	4.77 	215.00 	4.77 	0.61 	153.33 	1.64
130	-27  	2  	14  	127.38 	12.55 	171.83 	2.35 	174.71 	2.25 	62.39 	2.25 	112.33 	5.39 	0.93 	189.93 	2.27
131	-27  	2  	15  	173.48 	9.39 	177.47 	2.96 	145.11 	2.93 	181.20 	2.93 	36.09 	2.93 	0.94 	168.98 	2.94
132	-27  	2  	16  	150.65 	11.88 	152.61 	2.63 	119.88 	2.57 	156.25 	2.57 	36.37 	2.57 	0.92 	138.28 	2.58
133	-27  	2  	17  	136.03 	14.35 	163.30 	3.36 	136.03 	3.32 	114.56 	3.32 	21.46 	0.18 	0.92 	149.12 	3.28
134	-27  	2  	18  	86.58 	14.95 	111.84 	3.57 	97.71 	3.57 	47.54 	3.57 	50.17 	0.42 	0.84 	89.12 	3.53
135	-27  	2  	20  	68.90 	25.45 	75.50 	3.07 	57.84 	3.07 	10.68 	3.07 	47.16 	6.21 	0.50 	62.09 	2.93
136	-27  	3  	1  	97.44 	18.07 	46.91 	6.10 	39.32 	6.10 	71.15 	6.10 	31.82 	6.10 	0.57 	46.92 	6.27
137	-27  	3  	2  	75.96 	21.89 	75.86 	2.07 	68.32 	2.06 	37.09 	2.06 	31.22 	5.21 	0.69 	103.28 	1.96
138	-27  	3  	3  	141.28 	13.49 	129.61 	2.02 	117.62 	2.02 	141.40 	2.02 	23.77 	2.02 	0.92 	143.01 	2.01
139	-27  	3  	4  	65.35 	22.42 	55.20 	2.28 	45.48 	2.37 	9.65 	2.37 	35.84 	5.51 	0.42 	51.36 	2.41
140	-27  	3  	5  	106.74 	18.54 	80.80 	3.87 	63.49 	3.90 	91.68 	3.90 	28.19 	3.90 	0.73 	73.69 	3.89
141	-27  	3  	6  	165.16 	12.12 	199.12 	5.62 	191.37 	5.47 	123.15 	5.47 	68.22 	2.33 	0.95 	208.70 	5.52
142	-27  	3  	7  	199.14 	10.18 	217.85 	5.92 	195.94 	5.71 	187.12 	5.71 	8.82 	2.57 	0.96 	217.84 	5.80
143	-27  	3  	8  	173.94 	12.06 	138.04 	0.28 	132.29 	0.04 	192.37 	0.04 	60.08 	0.04 	0.93 	144.20 	0.12
144	-27  	3  	9  	119.09 	13.30 	161.60 	0.25 	155.77 	0.34 	62.26 	0.34 	93.51 	3.48 	0.92 	171.09 	0.32
145	-27  	3  	10  	154.86 	12.64 	169.93 	0.14 	171.18 	0.08 	120.63 	0.08 	50.55 	3.22 	0.94 	185.86 	0.10
146	-27  	3  	11  	214.47 	10.09 	216.90 	0.32 	195.58 	0.35 	218.15 	0.35 	22.58 	0.35 	0.96 	218.62 	0.34
147	-27  	3  	12  	169.33 	10.70 	165.01 	4.85 	137.75 	4.79 	178.83 	4.79 	41.08 	4.79 	0.93 	158.76 	4.81
148	-27  	3  	13  	119.36 	14.45 	135.33 	4.87 	121.53 	4.80 	90.79 	4.80 	30.75 	1.65 	0.89 	136.29 	4.82
149	-27  	3  	14  	87.15 	17.56 	29.13 	3.41 	59.94 	3.00 	52.43 	3.00 	7.51 	6.14 	0.64 	63.10 	3.03
150	-27  	3  	15  	57.57 	20.65 	43.52 	2.89 	41.94 	2.96 	0.21 	6.11 	42.15 	6.11 	0.36 	51.67 	3.00
151	-27  	3  	16  	42.47 	23.74 	23.95 	5.75 	16.71 	5.82 	6.67 	2.67 	23.37 	2.67 	0.12 	8.16 	0.00
152	-27  	3  	19  	42.25 	34.79 	47.24 	3.15 	35.93 	3.15 	20.39 	0.01 	56.32 	0.01 	0.18 	46.21 	3.52
153	-27  	4  	2  	86.17 	23.15 	64.82 	2.41 	50.80 	2.41 	44.79 	2.41 	6.01 	5.55 	0.55 	75.14 	2.40
154	-27  	4  	3  	139.84 	14.75 	153.14 	2.37 	128.04 	2.37 	129.89 	2.37 	1.85 	2.37 	0.92 	154.31 	2.30
155	-27  	4  	4  	76.15 	18.56 	33.13 	2.46 	29.21 	2.46 	31.53 	2.46 	2.32 	2.46 	0.40 	44.46 	2.72
156	-27  	4  	5  	54.91 	29.37 	25.77 	2.95 	23.50 	2.98 	1.32 	6.12 	24.82 	6.12 	0.20 	31.27 	3.15
157	-27  	4  	7  	181.13 	10.80 	209.18 	6.25 	190.25 	6.25 	157.56 	6.25 	32.69 	3.11 	0.96 	229.75 	6.25
158	-27  	4  	8  	189.60 	10.78 	203.78 	0.57 	185.94 	0.53 	178.00 	0.53 	7.94 	3.67 	0.96 	224.20 	0.50
159	-27  	4  	9  	150.60 	12.66 	110.85 	0.83 	100.52 	0.78 	170.71 	0.78 	70.19 	0.78 	0.90 	119.06 	0.75
160	-27  	4  	10  	63.77 	23.36 	35.81 	1.84 	29.05 	1.89 	6.16 	1.89 	22.89 	5.03 	0.28 	32.29 	1.93
161	-27  	4  	11  	55.45 	23.94 	45.74 	6.21 	46.87 	6.19 	5.47 	3.04 	52.35 	3.04 	0.37 	61.22 	6.17
162	-27  	4  	12  	226.37 	10.69 	164.13 	3.54 	140.30 	3.55 	292.95 	3.55 	152.65 	3.55 	0.96 	157.27 	3.55
