 	h 	k 	l 	FP 	SIGFP 	FCalc 	PHICalc 	1	-29  	0  	6  	77.27 	35.75 	49.24 	3.14
89	-27  	0  	10  	70.58 	24.10 	65.84 	3.14
90	-27  	0  	11  	152.31 	14.89 	136.62 	0.00
91	-27  	0  	12  	325.14 	14.29 	325.34 	0.00
92	-27  	0  	13  	141.43 	14.83 	202.05 	0.00
93	-27  	0  	14  	115.54 	14.80 	233.46 	0.00
94	-27  	0  	15  	111.34 	19.31 	181.26 	0.00
95	-27  	0  	17  	63.96 	29.43 	115.10 	0.00
96	-27  	0  	18  	68.93 	22.03 	0.17 	3.14
97	-27  	0  	19  	51.89 	28.20 	35.77 	3.14
98	-27  	0  	20  	163.28 	11.82 	126.97 	0.00
99	-27  	1  	1  	60.91 	21.67 	92.69 	-1.40
100	-27  	1  	2  	39.73 	30.38 	18.56 	-3.12
101	-27  	1  	3  	189.42 	10.49 	134.57 	2.64
102	-27  	1  	4  	220.37 	11.05 	132.60 	2.71
103	-27  	1  	7  	105.10 	14.44 	68.55 	1.18
104	-27  	1  	8  	197.63 	9.22 	72.09 	2.88
105	-27  	1  	9  	216.17 	8.62 	114.14 	1.96
106	-27  	1  	10  	228.33 	9.75 	199.61 	2.03
107	-27  	1  	11  	189.50 	9.16 	217.30 	0.95
108	-27  	1  	12  	277.10 	10.28 	322.72 	0.39
109	-27  	1  	13  	256.02 	8.55 	247.53 	0.52
110	-27  	1  	14  	148.53 	11.38 	193.09 	0.24
111	-27  	1  	15  	61.91 	15.90 	122.23 	-0.20
112	-27  	1  	16  	51.02 	20.98 	88.93 	0.62
113	-27  	1  	17  	101.86 	13.02 	101.93 	-1.00
114	-27  	1  	18  	74.00 	15.25 	87.08 	-0.64
115	-27  	1  	19  	72.74 	17.48 	52.23 	-1.03
116	-27  	1  	20  	176.20 	11.26 	162.59 	-0.47
117	-27  	2  	1  	164.51 	12.88 	166.71 	-1.32
118	-27  	2  	2  	156.51 	11.10 	118.76 	-2.27
119	-27  	2  	3  	267.40 	11.65 	221.20 	3.06
120	-27  	2  	4  	230.73 	10.46 	145.07 	-2.74
121	-27  	2  	5  	211.63 	10.44 	186.59 	-2.46
122	-27  	2  	6  	118.59 	12.15 	159.66 	-1.94
123	-27  	2  	7  	83.11 	14.43 	72.15 	-1.29
124	-27  	2  	8  	158.37 	12.09 	44.14 	2.93
125	-27  	2  	9  	165.50 	9.19 	91.38 	1.40
126	-27  	2  	10  	174.90 	10.90 	126.39 	1.42
127	-27  	2  	11  	173.96 	9.16 	146.61 	1.65
128	-27  	2  	12  	7.99 	43.40 	84.52 	0.75
129	-27  	2  	13  	39.89 	27.93 	130.25 	1.57
130	-27  	2  	14  	115.47 	11.38 	166.39 	2.33
131	-27  	2  	15  	157.26 	8.52 	170.82 	2.95
132	-27  	2  	16  	136.56 	10.77 	148.23 	2.64
133	-27  	2  	17  	123.31 	13.01 	158.59 	-2.92
